,date,preds_0_Rocky Flats,actual,preds_1_Rocky Flats,preds_2_Rocky Flats,preds_3_Rocky Flats,preds_4_Rocky Flats,preds_5_Rocky Flats,preds_6_Rocky Flats,preds_7_Rocky Flats,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.04299269,0.04700000000000001,0.043212928,0.042560454,0.03905221,0.037775464,0.036975317,0.034570113,0.03298348,Rocky Flats,39.912799,-105.188587
1,2023-05-02 08:00:00+00:00,0.043661416,0.046,0.03982472,0.040004697,0.039480556,0.036554657,0.035473507,0.03479065,0.032709956,Rocky Flats,39.912799,-105.188587
2,2023-05-02 09:00:00+00:00,0.04249686,0.044,0.040226743,0.03700237,0.037149053,0.03670453,0.034186065,0.03325037,0.032651957,Rocky Flats,39.912799,-105.188587
3,2023-05-02 10:00:00+00:00,0.040431093,0.04,0.038932353,0.037017908,0.034403596,0.034526803,0.034146495,0.0319757,0.031160587,Rocky Flats,39.912799,-105.188587
4,2023-05-02 11:00:00+00:00,0.03667858,0.039,0.03710386,0.035845708,0.034288984,0.032081787,0.032187797,0.031856503,0.029948078,Rocky Flats,39.912799,-105.188587
5,2023-05-02 12:00:00+00:00,0.035949618,0.042,0.03371726,0.03406567,0.033063836,0.031758156,0.029868985,0.029960744,0.029671896,Rocky Flats,39.912799,-105.188587
6,2023-05-02 13:00:00+00:00,0.038963687,0.04,0.033057317,0.031321026,0.031584598,0.03078057,0.0297061,0.028138246,0.028214376,Rocky Flats,39.912799,-105.188587
7,2023-05-02 14:00:00+00:00,0.038089026,0.041,0.0370434,0.03257874,0.031344417,0.031541865,0.030923326,0.030090412,0.028884385,Rocky Flats,39.912799,-105.188587
8,2023-05-02 15:00:00+00:00,0.040461525,0.043,0.037465803,0.036649436,0.0334823,0.032574587,0.032722265,0.03225737,0.03163629,Rocky Flats,39.912799,-105.188587
9,2023-05-02 16:00:00+00:00,0.04288411,0.042,0.040107034,0.03765927,0.03706715,0.03473692,0.034067158,0.034174133,0.03384234,Rocky Flats,39.912799,-105.188587
10,2023-05-02 17:00:00+00:00,0.041841697,0.04,0.04285911,0.0404997,0.038669284,0.03824028,0.036575034,0.036131725,0.036199715,Rocky Flats,39.912799,-105.188587
11,2023-05-02 18:00:00+00:00,0.039378773,0.046,0.04158709,0.042486455,0.040658217,0.039332062,0.03903091,0.03799841,0.037751995,Rocky Flats,39.912799,-105.188587
12,2023-05-02 19:00:00+00:00,0.04648754,0.05500000000000001,0.039444797,0.041286,0.0419681,0.040677406,0.03975523,0.03956663,0.038976498,Rocky Flats,39.912799,-105.188587
13,2023-05-02 20:00:00+00:00,0.05442857,0.056,0.045344323,0.039655603,0.041026473,0.041519206,0.040593274,0.03996016,0.03983135,Rocky Flats,39.912799,-105.188587
