,date,preds_0_Welby,actual,preds_1_Welby,preds_2_Welby,preds_3_Welby,preds_4_Welby,preds_5_Welby,preds_6_Welby,preds_7_Welby,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.02718141,0.031000000000000003,0.023409564,0.020515649,0.021872649,0.0183789,0.018207116,0.01763003,0.017666714,Welby,39.838119,-104.94984
1,2023-05-02 08:00:00+00:00,0.02741871,0.033,0.0236714,0.020413995,0.017982598,0.019114336,0.016260616,0.016119177,0.015635077,Welby,39.838119,-104.94984
2,2023-05-02 09:00:00+00:00,0.029158339,0.033,0.023675177,0.02036956,0.017587828,0.015550291,0.016473161,0.014122925,0.014004888,Welby,39.838119,-104.94984
3,2023-05-02 10:00:00+00:00,0.028756598,0.031000000000000003,0.024837755,0.019951465,0.017141296,0.014813112,0.013165283,0.0139205735,0.011958559,Welby,39.838119,-104.94984
4,2023-05-02 11:00:00+00:00,0.025817372,0.03,0.023505371,0.019994726,0.015852712,0.013521188,0.011653484,0.010316799,0.010946211,Welby,39.838119,-104.94984
5,2023-05-02 12:00:00+00:00,0.025403762,0.025000000000000005,0.021210808,0.019237883,0.016340971,0.012975864,0.01114543,0.009660576,0.008575606,Welby,39.838119,-104.94984
6,2023-05-02 13:00:00+00:00,0.024179155,0.033,0.024555499,0.02136139,0.019878682,0.017697707,0.015234322,0.013878369,0.012757253,Welby,39.838119,-104.94984
7,2023-05-02 14:00:00+00:00,0.03610211,0.037,0.028051522,0.028319808,0.026066558,0.025024958,0.023537295,0.021874959,0.020973485,Welby,39.838119,-104.94984
8,2023-05-02 15:00:00+00:00,0.03977767,0.039,0.0388951,0.032721225,0.03291254,0.031326514,0.030632209,0.029663654,0.028632527,Welby,39.838119,-104.94984
9,2023-05-02 16:00:00+00:00,0.041517064,0.042,0.042332865,0.04160824,0.037047893,0.03718211,0.03615764,0.035737377,0.03520665,Welby,39.838119,-104.94984
10,2023-05-02 17:00:00+00:00,0.044601474,0.042,0.0440627,0.044760987,0.044205967,0.041058544,0.04114014,0.040607248,0.04044466,Welby,39.838119,-104.94984
11,2023-05-02 18:00:00+00:00,0.042967822,0.048,0.045864537,0.045394644,0.045948155,0.045565676,0.04367814,0.04371645,0.043607146,Welby,39.838119,-104.94984
12,2023-05-02 19:00:00+00:00,0.04828387,0.053000000000000005,0.04326743,0.045698855,0.04532055,0.045723647,0.04546978,0.044380646,0.044391654,Welby,39.838119,-104.94984
13,2023-05-02 20:00:00+00:00,0.052808676,0.056,0.047181066,0.042659264,0.04470526,0.044412814,0.044699933,0.044529118,0.043961283,Welby,39.838119,-104.94984
14,2023-05-02 21:00:00+00:00,0.053343344,0.058,0.050035667,0.04517563,0.041376155,0.042954598,0.042739447,0.04294118,0.042833857,Welby,39.838119,-104.94984
15,2023-05-02 22:00:00+00:00,0.055092253,0.056999999999999995,0.049791787,0.046844527,0.042710505,0.039574005,0.040844783,0.04067522,0.04082907,Welby,39.838119,-104.94984
16,2023-05-02 23:00:00+00:00,0.051704396,0.058,0.049811304,0.045242365,0.042754658,0.03943997,0.036965847,0.03798846,0.03785308,Welby,39.838119,-104.94984
17,2023-05-03 00:00:00+00:00,0.054817602,0.051,0.04866274,0.04712011,0.043324407,0.041247193,0.038476072,0.036377262,0.03726188,Welby,39.838119,-104.94984
18,2023-05-03 01:00:00+00:00,0.04530154,0.04700000000000001,0.049260702,0.04431527,0.043044075,0.039877184,0.03819039,0.03587526,0.03410616,Welby,39.838119,-104.94984
19,2023-05-03 02:00:00+00:00,0.03978255,0.04,0.038100123,0.041098308,0.037558354,0.036570903,0.034144428,0.032835674,0.031002842,Welby,39.838119,-104.94984
20,2023-05-03 03:00:00+00:00,0.033601236,0.043,0.033391,0.032080445,0.03434874,0.031527083,0.030754363,0.028822318,0.027764479,Welby,39.838119,-104.94984
21,2023-05-03 04:00:00+00:00,0.03752773,0.04,0.028448168,0.028281847,0.02726808,0.029101592,0.026803605,0.026180293,0.024600174,Welby,39.838119,-104.94984
22,2023-05-03 05:00:00+00:00,0.034000542,0.039,0.031499676,0.023858678,0.023725793,0.022893462,0.024386598,0.022479152,0.021967264,Welby,39.838119,-104.94984
23,2023-05-03 06:00:00+00:00,0.03397532,0.033,0.028917905,0.02675492,0.020502621,0.020395381,0.01973205,0.02095202,0.01937796,Welby,39.838119,-104.94984
24,2023-05-03 07:00:00+00:00,0.028209615,0.02,0.029213026,0.024689779,0.022856187,0.017661223,0.01757505,0.017030574,0.01805025,Welby,39.838119,-104.94984
25,2023-05-03 08:00:00+00:00,0.0155326305,0.015,0.023569206,0.024476672,0.02054176,0.018995317,0.014766464,0.014695647,0.014240823,Welby,39.838119,-104.94984
26,2023-05-03 09:00:00+00:00,0.012220964,0.018,0.012715921,0.019577358,0.020367198,0.01699502,0.015721975,0.012213695,0.012154226,Welby,39.838119,-104.94984
27,2023-05-03 10:00:00+00:00,0.014943302,0.016,0.009543153,0.009939855,0.015640497,0.016315365,0.013513591,0.012446592,0.009467921,Welby,39.838119,-104.94984
28,2023-05-03 11:00:00+00:00,0.012201032,0.008,0.011190408,0.006925558,0.0072350167,0.011866113,0.012413123,0.010107101,0.009213277,Welby,39.838119,-104.94984
29,2023-05-03 12:00:00+00:00,0.0067986753,0.001,0.010621294,0.009867709,0.006688121,0.0069232257,0.010438025,0.01086789,0.009020765,Welby,39.838119,-104.94984
30,2023-05-03 13:00:00+00:00,0.0064762235,0.002,0.011213235,0.013717267,0.013184338,0.010883708,0.011051622,0.01364448,0.013968397,Welby,39.838119,-104.94984
31,2023-05-03 14:00:00+00:00,0.01126174,0.004,0.014949424,0.017938886,0.019651579,0.019281678,0.01773327,0.017846258,0.019592013,Welby,39.838119,-104.94984
32,2023-05-03 15:00:00+00:00,0.0157488,0.022,0.021937694,0.024288181,0.02624999,0.027376708,0.027144663,0.026195966,0.026261024,Welby,39.838119,-104.94984
33,2023-05-03 16:00:00+00:00,0.03177784,0.035,0.025966197,0.030217603,0.031809006,0.033097148,0.03379115,0.033653002,0.03314858,Welby,39.838119,-104.94984
34,2023-05-03 17:00:00+00:00,0.042661324,0.046,0.03924864,0.03481875,0.03781645,0.038828056,0.039560564,0.03989634,0.039848715,Welby,39.838119,-104.94984
35,2023-05-03 18:00:00+00:00,0.05179027,0.054,0.04796581,0.045222715,0.04200302,0.04382841,0.044329893,0.044561666,0.04453933,Welby,39.838119,-104.94984
36,2023-05-03 19:00:00+00:00,0.056027323,0.056999999999999995,0.05338358,0.050220966,0.048180874,0.046250153,0.047114912,0.047219586,0.047052894,Welby,39.838119,-104.94984
37,2023-05-03 20:00:00+00:00,0.056155436,0.06,0.054959495,0.052730583,0.05025104,0.048961878,0.04794759,0.048190117,0.048045766,Welby,39.838119,-104.94984
38,2023-05-03 21:00:00+00:00,0.058981482,0.062,0.05429606,0.05325591,0.051400818,0.049640715,0.048822746,0.04834295,0.048225142,Welby,39.838119,-104.94984
39,2023-05-03 22:00:00+00:00,0.059407175,0.06299999999999999,0.055711027,0.051564634,0.05064951,0.049208537,0.04790041,0.047351345,0.04717767,Welby,39.838119,-104.94984
40,2023-05-03 23:00:00+00:00,0.05964499,0.064,0.0553227,0.05211362,0.048496723,0.047751233,0.046603374,0.045575887,0.04518618,Welby,39.838119,-104.94984
41,2023-05-04 00:00:00+00:00,0.05952407,0.061000000000000006,0.05444803,0.050805353,0.04808334,0.045160256,0.04455372,0.043605153,0.042750258,Welby,39.838119,-104.94984
42,2023-05-04 01:00:00+00:00,0.05341261,0.054,0.05175039,0.047745,0.044822685,0.042663828,0.040285572,0.03977596,0.03894127,Welby,39.838119,-104.94984
43,2023-05-04 02:00:00+00:00,0.04315415,0.05,0.04254329,0.041326515,0.038633328,0.036546778,0.03496694,0.033115212,0.032694224,Welby,39.838119,-104.94984
44,2023-05-04 03:00:00+00:00,0.04185565,0.041,0.035048224,0.034591664,0.033734865,0.031670094,0.030055663,0.028761664,0.027164876,Welby,39.838119,-104.94984
45,2023-05-04 04:00:00+00:00,0.03467644,0.039,0.03549943,0.03018058,0.029839007,0.029149251,0.027405342,0.026024032,0.024867583,Welby,39.838119,-104.94984
46,2023-05-04 05:00:00+00:00,0.03340571,0.039,0.02932316,0.02998439,0.025860494,0.025586788,0.02502364,0.023563048,0.022364983,Welby,39.838119,-104.94984
47,2023-05-04 06:00:00+00:00,0.03397741,0.036,0.028569372,0.025251975,0.025775025,0.022437276,0.022217557,0.021748453,0.020485753,Welby,39.838119,-104.94984
48,2023-05-04 07:00:00+00:00,0.030876875,0.028000000000000004,0.028904404,0.024322001,0.021628404,0.022055393,0.01936017,0.019178882,0.018777115,Welby,39.838119,-104.94984
49,2023-05-04 08:00:00+00:00,0.023490995,0.033,0.02622787,0.02453512,0.020731699,0.018519076,0.01886167,0.016656749,0.016504936,Welby,39.838119,-104.94984
50,2023-05-04 09:00:00+00:00,0.02876133,0.034,0.019877972,0.022209642,0.020777687,0.01760833,0.015823845,0.01610435,0.014255446,Welby,39.838119,-104.94984
51,2023-05-04 10:00:00+00:00,0.02906515,0.028000000000000004,0.023876594,0.016020378,0.017996147,0.016779194,0.014184857,0.01270841,0.012947188,Welby,39.838119,-104.94984
52,2023-05-04 11:00:00+00:00,0.022565212,0.023,0.02363247,0.019101938,0.012641019,0.0142323645,0.013276653,0.011221358,0.010017305,Welby,39.838119,-104.94984
53,2023-05-04 12:00:00+00:00,0.017636856,0.015,0.01721997,0.018095424,0.014414852,0.009320004,0.010527364,0.009778934,0.008101888,Welby,39.838119,-104.94984
54,2023-05-04 13:00:00+00:00,0.017011125,0.011,0.019276937,0.018984633,0.019616468,0.016944088,0.013346568,0.014221853,0.013647526,Welby,39.838119,-104.94984
55,2023-05-04 14:00:00+00:00,0.018713651,0.012,0.023444742,0.024878915,0.024679385,0.025120065,0.023279693,0.020811878,0.021421833,Welby,39.838119,-104.94984
56,2023-05-04 15:00:00+00:00,0.020957686,0.019,0.026087577,0.029070443,0.030070582,0.029929535,0.030235836,0.028954715,0.027286757,Welby,39.838119,-104.94984
57,2023-05-04 16:00:00+00:00,0.026498467,0.033,0.028068239,0.031326734,0.033433437,0.034150265,0.03405254,0.03426426,0.033410586,Welby,39.838119,-104.94984
58,2023-05-04 17:00:00+00:00,0.036919586,0.044,0.031499445,0.03254874,0.034909304,0.03646743,0.0369776,0.036908556,0.03704977,Welby,39.838119,-104.94984
59,2023-05-04 18:00:00+00:00,0.045708224,0.054,0.039390452,0.035688955,0.036436398,0.038145654,0.039221983,0.039569184,0.039526656,Welby,39.838119,-104.94984
60,2023-05-04 19:00:00+00:00,0.054207645,0.056999999999999995,0.0456115,0.040973797,0.03832443,0.03885881,0.04000364,0.04069478,0.040887184,Welby,39.838119,-104.94984
61,2023-05-04 20:00:00+00:00,0.05446746,0.061000000000000006,0.051702026,0.04522857,0.04180528,0.039915722,0.040268645,0.040969756,0.041294295,Welby,39.838119,-104.94984
