,date,preds_0_Sunnyside,actual,preds_1_Sunnyside,preds_2_Sunnyside,preds_3_Sunnyside,preds_4_Sunnyside,preds_5_Sunnyside,preds_6_Sunnyside,preds_7_Sunnyside,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.034595165,0.038,0.029490443,0.02548752,0.026637457,0.024905475,0.025241334,0.025020188,0.025521968,Sunnyside,39.77949,-105.00518
1,2023-05-02 08:00:00+00:00,0.032729782,0.035,0.029103631,0.025265886,0.022795863,0.02340515,0.022225935,0.023167938,0.02270601,Sunnyside,39.77949,-105.00518
2,2023-05-02 09:00:00+00:00,0.02919385,0.036,0.026859343,0.0240572,0.021275777,0.01985321,0.020134702,0.019241469,0.020519162,Sunnyside,39.77949,-105.00518
3,2023-05-02 10:00:00+00:00,0.03192407,0.035,0.024266617,0.0223712,0.020136222,0.018334135,0.017650325,0.01780438,0.016945021,Sunnyside,39.77949,-105.00518
4,2023-05-02 11:00:00+00:00,0.029357975,0.029000000000000005,0.025496613,0.018611116,0.01704181,0.015504444,0.0145755075,0.01428721,0.014400744,Sunnyside,39.77949,-105.00518
5,2023-05-02 12:00:00+00:00,0.022768887,0.027,0.023171322,0.01978165,0.014390968,0.013499702,0.0129114045,0.012696319,0.012475029,Sunnyside,39.77949,-105.00518
6,2023-05-02 13:00:00+00:00,0.02614493,0.034,0.02222542,0.022519505,0.020022184,0.017129978,0.016830273,0.016659807,0.016365038,Sunnyside,39.77949,-105.00518
7,2023-05-02 14:00:00+00:00,0.037524156,0.036,0.030563945,0.028019153,0.02818794,0.02686639,0.025195122,0.024848515,0.02430794,Sunnyside,39.77949,-105.00518
8,2023-05-02 15:00:00+00:00,0.03988731,0.035,0.041164998,0.036572922,0.03532549,0.035409816,0.034546398,0.0328121,0.03231348,Sunnyside,39.77949,-105.00518
9,2023-05-02 16:00:00+00:00,0.038129874,0.035,0.04269661,0.043609228,0.041053366,0.040428802,0.040480327,0.039821453,0.03827452,Sunnyside,39.77949,-105.00518
10,2023-05-02 17:00:00+00:00,0.038376514,0.04066666666666667,0.041878138,0.04555342,0.046162568,0.044545725,0.044130757,0.044172764,0.043595366,Sunnyside,39.77949,-105.00518
11,2023-05-02 18:00:00+00:00,0.044358168,0.04633333333333333,0.04150223,0.044806074,0.04781004,0.04823605,0.047260083,0.046956122,0.04699418,Sunnyside,39.77949,-105.00518
12,2023-05-02 19:00:00+00:00,0.049018666,0.052,0.046736345,0.043954648,0.04709759,0.049601875,0.049898904,0.04929017,0.049060676,Sunnyside,39.77949,-105.00518
13,2023-05-02 20:00:00+00:00,0.053169094,0.05800000000000001,0.049968533,0.047876056,0.04539232,0.04805335,0.050075457,0.050304696,0.049788356,Sunnyside,39.77949,-105.00518
14,2023-05-02 21:00:00+00:00,0.05837354,0.056999999999999995,0.053079,0.05017252,0.04833143,0.046198934,0.048492398,0.05029281,0.050516825,Sunnyside,39.77949,-105.00518
15,2023-05-02 22:00:00+00:00,0.053711947,0.054,0.055309933,0.050529163,0.048146285,0.046667278,0.044913664,0.04687838,0.04852319,Sunnyside,39.77949,-105.00518
16,2023-05-02 23:00:00+00:00,0.05047187,0.054,0.05014736,0.051573474,0.04773439,0.045828823,0.044604067,0.043074537,0.04487756,Sunnyside,39.77949,-105.00518
17,2023-05-03 00:00:00+00:00,0.051861897,0.054,0.04712268,0.046791706,0.04809595,0.04450172,0.042635232,0.041408043,0.039823435,Sunnyside,39.77949,-105.00518
18,2023-05-03 01:00:00+00:00,0.051514354,0.055,0.048685797,0.044348955,0.044081688,0.045195177,0.042102184,0.040545303,0.03950076,Sunnyside,39.77949,-105.00518
19,2023-05-03 02:00:00+00:00,0.04992652,0.053,0.045353077,0.043153804,0.04035137,0.040164366,0.040951885,0.03874723,0.03757923,Sunnyside,39.77949,-105.00518
