,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,preds_6_Five Points,preds_7_Five Points,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.026694968,0.036,0.029351931,0.027574325,0.027700564,0.02793187,0.02790532,0.027819877,0.028004747,Five Points,39.751184,-104.987625
1,2023-05-02 08:00:00+00:00,0.03269852,0.028,0.025713237,0.027371641,0.026348073,0.026451996,0.02679237,0.026741,0.026584884,Five Points,39.751184,-104.987625
2,2023-05-02 09:00:00+00:00,0.025278136,0.029000000000000005,0.02897762,0.024111819,0.025149181,0.024401862,0.024503075,0.024911188,0.024842083,Five Points,39.751184,-104.987625
3,2023-05-02 10:00:00+00:00,0.02672757,0.03,0.023634085,0.026368847,0.022658857,0.023415068,0.022865573,0.022951314,0.023385935,Five Points,39.751184,-104.987625
4,2023-05-02 11:00:00+00:00,0.026119042,0.031000000000000003,0.022958623,0.020629741,0.022820124,0.019968506,0.020516427,0.020123078,0.020187492,Five Points,39.751184,-104.987625
5,2023-05-02 12:00:00+00:00,0.026910529,0.025,0.022040395,0.01969827,0.01800072,0.01942973,0.017724335,0.018030828,0.017739719,Five Points,39.751184,-104.987625
6,2023-05-02 13:00:00+00:00,0.023166083,0.024,0.024833322,0.02137469,0.019853026,0.018959556,0.019673657,0.018719612,0.018987298,Five Points,39.751184,-104.987625
7,2023-05-02 14:00:00+00:00,0.026391737,0.025,0.025733987,0.026798094,0.024759237,0.02395583,0.023369964,0.024007142,0.022877749,Five Points,39.751184,-104.987625
8,2023-05-02 15:00:00+00:00,0.029335603,0.028,0.03046967,0.030094154,0.030648299,0.029392496,0.028701045,0.02805554,0.02880107,Five Points,39.751184,-104.987625
9,2023-05-02 16:00:00+00:00,0.03320138,0.031000000000000003,0.034391463,0.03508005,0.03487366,0.0352457,0.034255773,0.03366923,0.033135954,Five Points,39.751184,-104.987625
10,2023-05-02 17:00:00+00:00,0.036257803,0.035,0.038432036,0.039272007,0.039734844,0.03958233,0.039877355,0.03912302,0.038724132,Five Points,39.751184,-104.987625
11,2023-05-02 18:00:00+00:00,0.03875112,0.038,0.040056273,0.04186824,0.042543236,0.042883717,0.04277254,0.04300253,0.04241438,Five Points,39.751184,-104.987625
12,2023-05-02 19:00:00+00:00,0.040384397,0.045,0.041111175,0.042202882,0.043679114,0.044176903,0.04442114,0.044328853,0.044531625,Five Points,39.751184,-104.987625
13,2023-05-02 20:00:00+00:00,0.04546231,0.05,0.04136921,0.041952077,0.042831283,0.043998882,0.044406418,0.044630058,0.044537324,Five Points,39.751184,-104.987625
14,2023-05-02 21:00:00+00:00,0.049364295,0.054,0.045507643,0.042230602,0.04268773,0.043385874,0.044349372,0.044705644,0.04491588,Five Points,39.751184,-104.987625
15,2023-05-02 22:00:00+00:00,0.05043163,0.045,0.046438478,0.043422766,0.041089825,0.041417103,0.04195288,0.04273576,0.04304597,Five Points,39.751184,-104.987625
16,2023-05-02 23:00:00+00:00,0.04308333,0.046,0.047483545,0.04417054,0.041881777,0.04005349,0.040327862,0.040793695,0.041502763,Five Points,39.751184,-104.987625
17,2023-05-03 00:00:00+00:00,0.043203685,0.051,0.04052657,0.04484763,0.041685984,0.039472003,0.037748948,0.038008254,0.038479384,Five Points,39.751184,-104.987625
18,2023-05-03 01:00:00+00:00,0.04921973,0.05,0.042009667,0.039786678,0.043014582,0.040624548,0.03901778,0.03766661,0.037895337,Five Points,39.751184,-104.987625
19,2023-05-03 02:00:00+00:00,0.04643326,0.048,0.045621827,0.03946642,0.03800371,0.040192485,0.03862126,0.03742074,0.03619453,Five Points,39.751184,-104.987625
20,2023-05-03 03:00:00+00:00,0.0422514,0.045,0.04070489,0.040076736,0.036146484,0.03509358,0.036421712,0.035427745,0.034396697,Five Points,39.751184,-104.987625
