,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_9,34.0349,o3_sim_Evergreen_9,39.6203467,-105.33872,6.13e-05
o3_sim_Idaho Springs_9,43.729214,o3_sim_Idaho Springs_9,39.7924968,-105.49127,2.22e-05
o3_sim_Five Points_9,39.57532,o3_sim_Five Points_9,39.7510986,-104.987625,8.54e-05
o3_sim_Welby_9,37.24282,o3_sim_Welby_9,39.8381001,-104.94984,1.89e-05
o3_sim_Highlands Ranch_9,38.941204,o3_sim_Highlands Ranch_9,39.5677924,-104.957193,9.46e-05
o3_sim_Rocky Flats_9,44.610134,o3_sim_Rocky Flats_9,39.9127071,-105.188587,9.19e-05
o3_sim_Boulder_9,31.377066,o3_sim_Boulder_9,40.0699357,-105.220238,8.03e-05
o3_sim_Chatfield Reservoir_9,41.624496,o3_sim_Chatfield Reservoir_9,39.5344593,-105.070358,2.87e-05
o3_sim_Sunnyside_9,39.682667,o3_sim_Sunnyside_9,39.7793912,-105.00518,9.88e-05
o3_sim_East Plains_9,31.087908,o3_sim_East Plains_9,39.6384283,-104.569335,9.37e-05
o3_sim_Evergreen_9,34.0349,o3_sim_Evergreen_9,39.620322099999996,-105.33872,8.59e-05
o3_sim_Idaho Springs_9,43.729214,o3_sim_Idaho Springs_9,39.7924678,-105.49127,5.12e-05
o3_sim_Five Points_9,39.57532,o3_sim_Five Points_9,39.7510927,-104.987625,9.13e-05
o3_sim_Welby_9,37.24282,o3_sim_Welby_9,39.8380301,-104.94984,8.89e-05
o3_sim_Highlands Ranch_9,38.941204,o3_sim_Highlands Ranch_9,39.5677997,-104.957193,8.73e-05
o3_sim_Rocky Flats_9,44.610134,o3_sim_Rocky Flats_9,39.9127659,-105.188587,3.31e-05
o3_sim_Boulder_9,31.377066,o3_sim_Boulder_9,40.0699459,-105.220238,7.01e-05
o3_sim_Chatfield Reservoir_9,41.624496,o3_sim_Chatfield Reservoir_9,39.5344211,-105.070358,6.69e-05
o3_sim_Sunnyside_9,39.682667,o3_sim_Sunnyside_9,39.779452400000004,-105.00518,3.76e-05
o3_sim_East Plains_9,31.087908,o3_sim_East Plains_9,39.6384235,-104.569335,9.85e-05
o3_sim_140,44.390026,o3_sim_140,40.2452011,-105.7200012,7.92e-05
o3_sim_1,31.810379,o3_sim_1,39.3174019,-104.3799973,5.9e-05
