,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_12,45.540314,o3_sim_Evergreen_12,39.620404799999996,-105.33872,3.2e-06
o3_sim_Idaho Springs_12,46.395412,o3_sim_Idaho Springs_12,39.792513299999996,-105.49127,5.7e-06
o3_sim_Five Points_12,38.812916,o3_sim_Five Points_12,39.751089900000004,-104.987625,9.41e-05
o3_sim_Welby_12,37.323288,o3_sim_Welby_12,39.8381081,-104.94984,1.09e-05
o3_sim_Highlands Ranch_12,43.750546,o3_sim_Highlands Ranch_12,39.567862399999996,-104.957193,2.46e-05
o3_sim_Rocky Flats_12,48.483765,o3_sim_Rocky Flats_12,39.9127413,-105.188587,5.77e-05
o3_sim_Boulder_12,38.60824,o3_sim_Boulder_12,40.069986500000006,-105.220238,2.95e-05
o3_sim_Chatfield Reservoir_12,47.24493,o3_sim_Chatfield Reservoir_12,39.534446,-105.070358,4.2e-05
o3_sim_Sunnyside_12,38.148792,o3_sim_Sunnyside_12,39.7794577,-105.00518,3.23e-05
o3_sim_East Plains_12,38.31174,o3_sim_East Plains_12,39.6385211,-104.569335,9e-07
