,o3,site,latitude,longitude,randoms
o3_sim_Idaho Springs_1,39.246147,o3_sim_Idaho Springs_1,39.7924712,-105.49127,4.78e-05
o3_sim_Five Points_1,25.186535,o3_sim_Five Points_1,39.7511372,-104.987625,4.68e-05
o3_sim_Welby_1,13.421524,o3_sim_Welby_1,39.838024499999996,-104.94984,9.45e-05
o3_sim_Highlands Ranch_1,39.245777,o3_sim_Highlands Ranch_1,39.5678327,-104.957193,5.43e-05
o3_sim_Rocky Flats_1,44.58985,o3_sim_Rocky Flats_1,39.9127597,-105.188587,3.93e-05
o3_sim_Boulder_1,25.021847,o3_sim_Boulder_1,40.0699285,-105.220238,8.75e-05
o3_sim_Chatfield Reservoir_1,28.995615,o3_sim_Chatfield Reservoir_1,39.53443540000001,-105.070358,5.26e-05
o3_sim_Sunnyside_1,22.495995,o3_sim_Sunnyside_1,39.779403800000004,-105.00518,8.62e-05
o3_sim_East Plains_1,32.2557,o3_sim_East Plains_1,39.6385183,-104.569335,3.7e-06
o3_sim_South Table_1,42.23892,o3_sim_South Table_1,39.7436975,-105.177989,2.65e-05
o3_sim_Idaho Springs_1,39.246147,o3_sim_Idaho Springs_1,39.7924578,-105.49127,6.12e-05
o3_sim_Five Points_1,25.186535,o3_sim_Five Points_1,39.751099700000005,-104.987625,8.43e-05
o3_sim_Welby_1,13.421524,o3_sim_Welby_1,39.838091,-104.94984,2.8e-05
o3_sim_Highlands Ranch_1,39.245777,o3_sim_Highlands Ranch_1,39.5678213,-104.957193,6.57e-05
o3_sim_Rocky Flats_1,44.58985,o3_sim_Rocky Flats_1,39.9127613,-105.188587,3.77e-05
o3_sim_Boulder_1,25.021847,o3_sim_Boulder_1,40.0699161,-105.220238,9.99e-05
o3_sim_Chatfield Reservoir_1,28.995615,o3_sim_Chatfield Reservoir_1,39.534460100000004,-105.070358,2.79e-05
o3_sim_Sunnyside_1,22.495995,o3_sim_Sunnyside_1,39.779416700000006,-105.00518,7.33e-05
o3_sim_East Plains_1,32.2557,o3_sim_East Plains_1,39.638483,-104.569335,3.9e-05
o3_sim_South Table_1,42.23892,o3_sim_South Table_1,39.7436478,-105.177989,7.62e-05
o3_sim_Idaho Springs_1,39.246147,o3_sim_Idaho Springs_1,39.7924539,-105.49127,6.51e-05
o3_sim_Five Points_1,25.186535,o3_sim_Five Points_1,39.751112500000005,-104.987625,7.15e-05
o3_sim_Welby_1,13.421524,o3_sim_Welby_1,39.838049,-104.94984,7e-05
o3_sim_Highlands Ranch_1,39.245777,o3_sim_Highlands Ranch_1,39.5678449,-104.957193,4.21e-05
o3_sim_Rocky Flats_1,44.58985,o3_sim_Rocky Flats_1,39.912727,-105.188587,7.2e-05
o3_sim_Boulder_1,25.021847,o3_sim_Boulder_1,40.0699982,-105.220238,1.78e-05
o3_sim_Chatfield Reservoir_1,28.995615,o3_sim_Chatfield Reservoir_1,39.5344082,-105.070358,7.98e-05
o3_sim_Sunnyside_1,22.495995,o3_sim_Sunnyside_1,39.7794036,-105.00518,8.64e-05
o3_sim_East Plains_1,32.2557,o3_sim_East Plains_1,39.6384483,-104.569335,7.37e-05
o3_sim_South Table_1,42.23892,o3_sim_South Table_1,39.7436333,-105.177989,9.07e-05
o3_sim_Idaho Springs_1,39.246147,o3_sim_Idaho Springs_1,39.7925134,-105.49127,5.6e-06
o3_sim_Five Points_1,25.186535,o3_sim_Five Points_1,39.751137,-104.987625,4.7e-05
o3_sim_Welby_1,13.421524,o3_sim_Welby_1,39.8380787,-104.94984,4.03e-05
o3_sim_Highlands Ranch_1,39.245777,o3_sim_Highlands Ranch_1,39.5678677,-104.957193,1.93e-05
o3_sim_Rocky Flats_1,44.58985,o3_sim_Rocky Flats_1,39.9127029,-105.188587,9.61e-05
o3_sim_Boulder_1,25.021847,o3_sim_Boulder_1,40.0699855,-105.220238,3.05e-05
o3_sim_Chatfield Reservoir_1,28.995615,o3_sim_Chatfield Reservoir_1,39.534476500000004,-105.070358,1.15e-05
o3_sim_Sunnyside_1,22.495995,o3_sim_Sunnyside_1,39.779430700000006,-105.00518,5.93e-05
o3_sim_East Plains_1,32.2557,o3_sim_East Plains_1,39.638516700000004,-104.569335,5.3e-06
o3_sim_South Table_1,42.23892,o3_sim_South Table_1,39.7436646,-105.177989,5.94e-05
o3_sim_Idaho Springs_1,39.246147,o3_sim_Idaho Springs_1,39.7924563,-105.49127,6.27e-05
o3_sim_Five Points_1,25.186535,o3_sim_Five Points_1,39.7511589,-104.987625,2.51e-05
o3_sim_Welby_1,13.421524,o3_sim_Welby_1,39.8380423,-104.94984,7.67e-05
o3_sim_Highlands Ranch_1,39.245777,o3_sim_Highlands Ranch_1,39.5678463,-104.957193,4.07e-05
o3_sim_Rocky Flats_1,44.58985,o3_sim_Rocky Flats_1,39.9127123,-105.188587,8.67e-05
o3_sim_Boulder_1,25.021847,o3_sim_Boulder_1,40.0699313,-105.220238,8.47e-05
o3_sim_Chatfield Reservoir_1,28.995615,o3_sim_Chatfield Reservoir_1,39.5343972,-105.070358,9.08e-05
o3_sim_Sunnyside_1,22.495995,o3_sim_Sunnyside_1,39.779402700000006,-105.00518,8.73e-05
o3_sim_East Plains_1,32.2557,o3_sim_East Plains_1,39.638486400000005,-104.569335,3.56e-05
o3_sim_South Table_1,42.23892,o3_sim_South Table_1,39.743633700000004,-105.177989,9.03e-05
o3_sim_140,44.45313,o3_sim_140,40.2452011,-105.7200012,8.65e-05
o3_sim_1,39.650196,o3_sim_1,39.3174019,-104.3799973,6.71e-05
o3_sim_2,29.023285,o3_sim_2,39.3174019,-104.4830017,3.72e-05
o3_sim_3,23.9275,o3_sim_3,39.3174019,-104.5859985,3e-05
o3_sim_4,21.862068,o3_sim_4,39.3174019,-104.6900024,5.35e-05
o3_sim_5,26.930933,o3_sim_5,39.3174019,-104.7929993,9.44e-05
o3_sim_6,24.959604,o3_sim_6,39.3174019,-104.8960037,4.83e-05
o3_sim_7,30.121017,o3_sim_7,39.3174019,-104.9990005,5.09e-05
o3_sim_8,28.719812,o3_sim_8,39.3174019,-105.1019974,3.98e-05
o3_sim_9,30.647087,o3_sim_9,39.3174019,-105.2050018,7.92e-05
o3_sim_10,30.141718,o3_sim_10,39.3174019,-105.3079987,7.31e-05
o3_sim_11,37.967358,o3_sim_11,39.3174019,-105.4110031,4.9e-05
o3_sim_12,42.12269,o3_sim_12,39.3174019,-105.5139999,1.65e-05
o3_sim_13,44.75403,o3_sim_13,39.3174019,-105.6169968,4.74e-05
o3_sim_14,41.204098,o3_sim_14,39.3174019,-105.7200012,4.87e-05
o3_sim_15,30.352661,o3_sim_15,39.4205017,-104.3799973,1.2e-06
o3_sim_16,33.42654,o3_sim_16,39.4205017,-104.4830017,8.1e-05
o3_sim_17,24.447094,o3_sim_17,39.4205017,-104.5859985,2.19e-05
o3_sim_18,21.79475,o3_sim_18,39.4205017,-104.6900024,9.32e-05
o3_sim_19,21.99064,o3_sim_19,39.4205017,-104.7929993,9.8e-06
