,o3,site,latitude,longitude,randoms
o3_sim_Idaho Springs_1,56.94968,o3_sim_Idaho Springs_1,39.7924875,-105.49127,3.15e-05
o3_sim_Five Points_1,55.950623,o3_sim_Five Points_1,39.751108900000006,-104.987625,7.51e-05
o3_sim_Welby_1,56.287052,o3_sim_Welby_1,39.8380475,-104.94984,7.15e-05
o3_sim_Highlands Ranch_1,58.6146,o3_sim_Highlands Ranch_1,39.5678113,-104.957193,7.57e-05
o3_sim_Rocky Flats_1,64.16629,o3_sim_Rocky Flats_1,39.9127088,-105.188587,9.02e-05
o3_sim_Boulder_1,52.84452,o3_sim_Boulder_1,40.070001500000004,-105.220238,1.45e-05
o3_sim_Chatfield Reservoir_1,60.213203,o3_sim_Chatfield Reservoir_1,39.534466900000005,-105.070358,2.11e-05
o3_sim_Sunnyside_1,60.84153,o3_sim_Sunnyside_1,39.7794803,-105.00518,9.7e-06
o3_sim_East Plains_1,62.8314,o3_sim_East Plains_1,39.6384895,-104.569335,3.25e-05
o3_sim_South Table_1,54.444557,o3_sim_South Table_1,39.7437126,-105.177989,1.14e-05
o3_sim_Idaho Springs_1,56.94968,o3_sim_Idaho Springs_1,39.7924261,-105.49127,9.29e-05
o3_sim_Five Points_1,55.950623,o3_sim_Five Points_1,39.7511311,-104.987625,5.29e-05
o3_sim_Welby_1,56.287052,o3_sim_Welby_1,39.8380737,-104.94984,4.53e-05
o3_sim_Highlands Ranch_1,58.6146,o3_sim_Highlands Ranch_1,39.5678403,-104.957193,4.67e-05
o3_sim_Rocky Flats_1,64.16629,o3_sim_Rocky Flats_1,39.9127266,-105.188587,7.24e-05
o3_sim_Boulder_1,52.84452,o3_sim_Boulder_1,40.069961,-105.220238,5.5e-05
o3_sim_Chatfield Reservoir_1,60.213203,o3_sim_Chatfield Reservoir_1,39.534437600000004,-105.070358,5.04e-05
o3_sim_Sunnyside_1,60.84153,o3_sim_Sunnyside_1,39.7794145,-105.00518,7.55e-05
o3_sim_East Plains_1,62.8314,o3_sim_East Plains_1,39.6385214,-104.569335,6e-07
o3_sim_South Table_1,54.444557,o3_sim_South Table_1,39.743632,-105.177989,9.2e-05
o3_sim_Idaho Springs_1,56.94968,o3_sim_Idaho Springs_1,39.792485,-105.49127,3.4e-05
o3_sim_Five Points_1,55.950623,o3_sim_Five Points_1,39.751148900000004,-104.987625,3.51e-05
o3_sim_Welby_1,56.287052,o3_sim_Welby_1,39.8380937,-104.94984,2.53e-05
o3_sim_Highlands Ranch_1,58.6146,o3_sim_Highlands Ranch_1,39.5678134,-104.957193,7.36e-05
o3_sim_Rocky Flats_1,64.16629,o3_sim_Rocky Flats_1,39.9127702,-105.188587,2.88e-05
o3_sim_Boulder_1,52.84452,o3_sim_Boulder_1,40.070003500000006,-105.220238,1.25e-05
o3_sim_Chatfield Reservoir_1,60.213203,o3_sim_Chatfield Reservoir_1,39.5344745,-105.070358,1.35e-05
o3_sim_Sunnyside_1,60.84153,o3_sim_Sunnyside_1,39.779485300000005,-105.00518,4.7e-06
o3_sim_East Plains_1,62.8314,o3_sim_East Plains_1,39.6385068,-104.569335,1.52e-05
o3_sim_South Table_1,54.444557,o3_sim_South Table_1,39.7436861,-105.177989,3.79e-05
o3_sim_Idaho Springs_1,56.94968,o3_sim_Idaho Springs_1,39.7924639,-105.49127,5.51e-05
o3_sim_Five Points_1,55.950623,o3_sim_Five Points_1,39.7511474,-104.987625,3.66e-05
o3_sim_Welby_1,56.287052,o3_sim_Welby_1,39.838067099999996,-104.94984,5.19e-05
o3_sim_Highlands Ranch_1,58.6146,o3_sim_Highlands Ranch_1,39.567809,-104.957193,7.8e-05
o3_sim_Rocky Flats_1,64.16629,o3_sim_Rocky Flats_1,39.9127372,-105.188587,6.18e-05
o3_sim_Boulder_1,52.84452,o3_sim_Boulder_1,40.0699423,-105.220238,7.37e-05
o3_sim_Chatfield Reservoir_1,60.213203,o3_sim_Chatfield Reservoir_1,39.5344738,-105.070358,1.42e-05
o3_sim_Sunnyside_1,60.84153,o3_sim_Sunnyside_1,39.7794535,-105.00518,3.65e-05
o3_sim_East Plains_1,62.8314,o3_sim_East Plains_1,39.6384488,-104.569335,7.32e-05
o3_sim_South Table_1,54.444557,o3_sim_South Table_1,39.7436448,-105.177989,7.92e-05
o3_sim_Idaho Springs_1,56.94968,o3_sim_Idaho Springs_1,39.7924716,-105.49127,4.74e-05
o3_sim_Five Points_1,55.950623,o3_sim_Five Points_1,39.7511662,-104.987625,1.78e-05
o3_sim_Welby_1,56.287052,o3_sim_Welby_1,39.8380843,-104.94984,3.47e-05
o3_sim_Highlands Ranch_1,58.6146,o3_sim_Highlands Ranch_1,39.5678495,-104.957193,3.75e-05
o3_sim_Rocky Flats_1,64.16629,o3_sim_Rocky Flats_1,39.9127879,-105.188587,1.11e-05
o3_sim_Boulder_1,52.84452,o3_sim_Boulder_1,40.069952900000004,-105.220238,6.31e-05
o3_sim_Chatfield Reservoir_1,60.213203,o3_sim_Chatfield Reservoir_1,39.5344099,-105.070358,7.81e-05
o3_sim_Sunnyside_1,60.84153,o3_sim_Sunnyside_1,39.7794037,-105.00518,8.63e-05
o3_sim_East Plains_1,62.8314,o3_sim_East Plains_1,39.6384968,-104.569335,2.52e-05
o3_sim_South Table_1,54.444557,o3_sim_South Table_1,39.7436301,-105.177989,9.39e-05
o3_sim_140,45.11616,o3_sim_140,40.2452011,-105.7200012,8.86e-05
o3_sim_1,48.18305,o3_sim_1,39.3174019,-104.3799973,1.71e-05
o3_sim_2,48.511295,o3_sim_2,39.3174019,-104.4830017,2.92e-05
o3_sim_3,49.164505,o3_sim_3,39.3174019,-104.5859985,7.8e-06
o3_sim_4,48.864697,o3_sim_4,39.3174019,-104.6900024,4.89e-05
o3_sim_5,49.618393,o3_sim_5,39.3174019,-104.7929993,4.28e-05
o3_sim_6,49.449203,o3_sim_6,39.3174019,-104.8960037,1.1e-06
o3_sim_7,50.021664,o3_sim_7,39.3174019,-104.9990005,3.42e-05
o3_sim_8,51.760143,o3_sim_8,39.3174019,-105.1019974,4.96e-05
o3_sim_9,51.229225,o3_sim_9,39.3174019,-105.2050018,2.09e-05
o3_sim_10,48.35713,o3_sim_10,39.3174019,-105.3079987,9.23e-05
o3_sim_11,49.52458,o3_sim_11,39.3174019,-105.4110031,9.95e-05
o3_sim_12,46.044193,o3_sim_12,39.3174019,-105.5139999,1.66e-05
o3_sim_13,48.576916,o3_sim_13,39.3174019,-105.6169968,6.36e-05
o3_sim_14,52.15893,o3_sim_14,39.3174019,-105.7200012,3.8e-05
o3_sim_15,48.826878,o3_sim_15,39.4205017,-104.3799973,9.1e-05
o3_sim_16,49.782837,o3_sim_16,39.4205017,-104.4830017,9.86e-05
o3_sim_17,50.985115,o3_sim_17,39.4205017,-104.5859985,8.73e-05
o3_sim_18,50.44662,o3_sim_18,39.4205017,-104.6900024,6.81e-05
o3_sim_19,52.304893,o3_sim_19,39.4205017,-104.7929993,8.58e-05
o3_sim_20,49.21437,o3_sim_20,39.4205017,-104.8960037,9.79e-05
o3_sim_21,49.26964,o3_sim_21,39.4205017,-104.9990005,7.34e-05
o3_sim_22,45.533882,o3_sim_22,39.4205017,-105.1019974,6.05e-05
o3_sim_23,49.053642,o3_sim_23,39.4205017,-105.2050018,1.38e-05
o3_sim_24,54.01582,o3_sim_24,39.4205017,-105.3079987,4.57e-05
o3_sim_25,47.054676,o3_sim_25,39.4205017,-105.4110031,8.46e-05
o3_sim_26,51.743374,o3_sim_26,39.4205017,-105.5139999,1.83e-05
o3_sim_27,48.09875,o3_sim_27,39.4205017,-105.6169968,6.5e-06
o3_sim_28,46.983032,o3_sim_28,39.4205017,-105.7200012,4.56e-05
o3_sim_29,51.82211,o3_sim_29,39.5236015,-104.3799973,4e-06
o3_sim_30,52.55447,o3_sim_30,39.5236015,-104.4830017,4.59e-05
o3_sim_31,50.026836,o3_sim_31,39.5236015,-104.5859985,2.56e-05
o3_sim_32,50.3301,o3_sim_32,39.5236015,-104.6900024,8.94e-05
o3_sim_33,47.285923,o3_sim_33,39.5236015,-104.7929993,5.68e-05
o3_sim_34,49.280716,o3_sim_34,39.5236015,-104.8960037,4.06e-05
o3_sim_35,46.8985,o3_sim_35,39.5236015,-104.9990005,5.55e-05
o3_sim_36,48.148666,o3_sim_36,39.5236015,-105.1019974,6.8e-05
o3_sim_37,45.853348,o3_sim_37,39.5236015,-105.2050018,7.13e-05
o3_sim_38,47.923546,o3_sim_38,39.5236015,-105.3079987,1.28e-05
o3_sim_39,42.60298,o3_sim_39,39.5236015,-105.4110031,2.5e-06
o3_sim_40,45.11983,o3_sim_40,39.5236015,-105.5139999,4.29e-05
