,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_6,20.734188,o3_sim_Evergreen_6,39.620321499999996,-105.33872,8.65e-05
o3_sim_Idaho Springs_6,36.899208,o3_sim_Idaho Springs_6,39.792476799999996,-105.49127,4.22e-05
o3_sim_Five Points_6,21.058683,o3_sim_Five Points_6,39.7510904,-104.987625,9.36e-05
o3_sim_Welby_6,13.790369,o3_sim_Welby_6,39.8380264,-104.94984,9.26e-05
o3_sim_Highlands Ranch_6,33.199013,o3_sim_Highlands Ranch_6,39.5678821,-104.957193,4.9e-06
o3_sim_Rocky Flats_6,32.72799,o3_sim_Rocky Flats_6,39.9127089,-105.188587,9.01e-05
o3_sim_Boulder_6,24.47046,o3_sim_Boulder_6,40.069946200000004,-105.220238,6.98e-05
o3_sim_Chatfield Reservoir_6,24.451962,o3_sim_Chatfield Reservoir_6,39.534398,-105.070358,9e-05
o3_sim_Sunnyside_6,15.453358,o3_sim_Sunnyside_6,39.7794133,-105.00518,7.67e-05
o3_sim_East Plains_6,28.427248,o3_sim_East Plains_6,39.6384461,-104.569335,7.59e-05
o3_sim_Evergreen_6,20.734188,o3_sim_Evergreen_6,39.6203582,-105.33872,4.98e-05
o3_sim_Idaho Springs_6,36.899208,o3_sim_Idaho Springs_6,39.7925178,-105.49127,1.2e-06
o3_sim_Five Points_6,21.058683,o3_sim_Five Points_6,39.751119700000004,-104.987625,6.43e-05
o3_sim_Welby_6,13.790369,o3_sim_Welby_6,39.838062799999996,-104.94984,5.62e-05
o3_sim_Highlands Ranch_6,33.199013,o3_sim_Highlands Ranch_6,39.567851,-104.957193,3.6e-05
o3_sim_Rocky Flats_6,32.72799,o3_sim_Rocky Flats_6,39.9127952,-105.188587,3.8e-06
o3_sim_Boulder_6,24.47046,o3_sim_Boulder_6,40.0699431,-105.220238,7.29e-05
o3_sim_Chatfield Reservoir_6,24.451962,o3_sim_Chatfield Reservoir_6,39.534460300000006,-105.070358,2.77e-05
o3_sim_Sunnyside_6,15.453358,o3_sim_Sunnyside_6,39.779411200000006,-105.00518,7.88e-05
o3_sim_East Plains_6,28.427248,o3_sim_East Plains_6,39.6384291,-104.569335,9.29e-05
