,time,point,step,heightAboveGround,latitude,longitude,valid_time,metpy_crs,t2m,r2,gribfile_projection,y,x,point_latitude,point_longitude,time_point
0,2022-09-01 00:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 00:00:00,Projection: lambert_conformal_conic,297.0153,30.2,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 00:00:00 0
1,2022-09-01 01:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 01:00:00,Projection: lambert_conformal_conic,294.73727,28.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 01:00:00 0
2,2022-09-01 02:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 02:00:00,Projection: lambert_conformal_conic,293.32977,33.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 02:00:00 0
3,2022-09-01 03:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 03:00:00,Projection: lambert_conformal_conic,291.87708,32.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 03:00:00 0
4,2022-09-01 04:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 04:00:00,Projection: lambert_conformal_conic,289.94443,39.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 04:00:00 0
5,2022-09-01 05:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 05:00:00,Projection: lambert_conformal_conic,289.5329,31.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 05:00:00 0
6,2022-09-01 06:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 06:00:00,Projection: lambert_conformal_conic,288.90225,27.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 06:00:00 0
7,2022-09-01 07:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 07:00:00,Projection: lambert_conformal_conic,287.81848,28.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 07:00:00 0
8,2022-09-01 08:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 08:00:00,Projection: lambert_conformal_conic,287.42755,25.2,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 08:00:00 0
9,2022-09-01 09:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 09:00:00,Projection: lambert_conformal_conic,287.0196,21.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 09:00:00 0
10,2022-09-01 10:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 10:00:00,Projection: lambert_conformal_conic,285.50974,31.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 10:00:00 0
11,2022-09-01 11:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 11:00:00,Projection: lambert_conformal_conic,285.89978,24.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 11:00:00 0
12,2022-09-01 12:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 12:00:00,Projection: lambert_conformal_conic,286.29407,24.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 12:00:00 0
13,2022-09-01 13:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 13:00:00,Projection: lambert_conformal_conic,287.86005,18.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 13:00:00 0
14,2022-09-01 14:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 14:00:00,Projection: lambert_conformal_conic,288.94717,23.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 14:00:00 0
15,2022-09-01 15:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 15:00:00,Projection: lambert_conformal_conic,295.17126,17.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 15:00:00 0
16,2022-09-01 16:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 16:00:00,Projection: lambert_conformal_conic,298.34937,18.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 16:00:00 0
17,2022-09-01 17:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 17:00:00,Projection: lambert_conformal_conic,300.06686,17.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 17:00:00 0
18,2022-09-01 18:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 18:00:00,Projection: lambert_conformal_conic,299.49414,16.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 18:00:00 0
19,2022-09-01 19:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 19:00:00,Projection: lambert_conformal_conic,299.54202,17.4,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 19:00:00 0
20,2022-09-01 20:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 20:00:00,Projection: lambert_conformal_conic,299.60358,18.2,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 20:00:00 0
21,2022-09-01 21:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 21:00:00,Projection: lambert_conformal_conic,299.0948,20.4,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 21:00:00 0
22,2022-09-01 22:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 22:00:00,Projection: lambert_conformal_conic,300.40076,18.1,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 22:00:00 0
23,2022-09-01 23:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-09-01 23:00:00,Projection: lambert_conformal_conic,301.08475,18.1,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-09-01 23:00:00 0
24,2022-09-01 00:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 00:00:00,Projection: lambert_conformal_conic,298.0153,41.8,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 00:00:00 1
25,2022-09-01 01:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 01:00:00,Projection: lambert_conformal_conic,298.61227,29.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 01:00:00 1
26,2022-09-01 02:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 02:00:00,Projection: lambert_conformal_conic,295.51727,33.0,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 02:00:00 1
27,2022-09-01 03:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 03:00:00,Projection: lambert_conformal_conic,295.81458,18.9,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 03:00:00 1
28,2022-09-01 04:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 04:00:00,Projection: lambert_conformal_conic,295.56943,26.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 04:00:00 1
29,2022-09-01 05:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 05:00:00,Projection: lambert_conformal_conic,294.9704,27.7,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 05:00:00 1
30,2022-09-01 06:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 06:00:00,Projection: lambert_conformal_conic,293.90225,26.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 06:00:00 1
31,2022-09-01 07:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 07:00:00,Projection: lambert_conformal_conic,291.63098,26.4,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 07:00:00 1
32,2022-09-01 08:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 08:00:00,Projection: lambert_conformal_conic,291.42755,27.8,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 08:00:00 1
33,2022-09-01 09:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 09:00:00,Projection: lambert_conformal_conic,291.3946,23.3,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 09:00:00 1
34,2022-09-01 10:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 10:00:00,Projection: lambert_conformal_conic,290.07224,26.9,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 10:00:00 1
35,2022-09-01 11:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 11:00:00,Projection: lambert_conformal_conic,291.02478,21.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 11:00:00 1
36,2022-09-01 12:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 12:00:00,Projection: lambert_conformal_conic,290.16907,20.6,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 12:00:00 1
37,2022-09-01 13:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 13:00:00,Projection: lambert_conformal_conic,290.42255,18.3,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 13:00:00 1
38,2022-09-01 14:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 14:00:00,Projection: lambert_conformal_conic,292.50967,23.0,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 14:00:00 1
39,2022-09-01 15:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 15:00:00,Projection: lambert_conformal_conic,297.73376,19.5,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 15:00:00 1
40,2022-09-01 16:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 16:00:00,Projection: lambert_conformal_conic,298.41187,26.2,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 16:00:00 1
41,2022-09-01 17:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 17:00:00,Projection: lambert_conformal_conic,301.31686,20.3,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 17:00:00 1
42,2022-09-01 18:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 18:00:00,Projection: lambert_conformal_conic,303.61914,17.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 18:00:00 1
43,2022-09-01 19:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 19:00:00,Projection: lambert_conformal_conic,304.66702,14.5,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 19:00:00 1
44,2022-09-01 20:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 20:00:00,Projection: lambert_conformal_conic,305.04108,14.0,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 20:00:00 1
45,2022-09-01 21:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 21:00:00,Projection: lambert_conformal_conic,304.9698,12.9,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 21:00:00 1
46,2022-09-01 22:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 22:00:00,Projection: lambert_conformal_conic,305.21326,13.0,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 22:00:00 1
47,2022-09-01 23:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2022-09-01 23:00:00,Projection: lambert_conformal_conic,305.33475,13.5,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2022-09-01 23:00:00 1
48,2022-09-01 00:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 00:00:00,Projection: lambert_conformal_conic,301.1403,19.3,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 00:00:00 2
49,2022-09-01 01:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 01:00:00,Projection: lambert_conformal_conic,299.86227,20.4,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 01:00:00 2
50,2022-09-01 02:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 02:00:00,Projection: lambert_conformal_conic,295.20477,31.7,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 02:00:00 2
51,2022-09-01 03:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 03:00:00,Projection: lambert_conformal_conic,295.75208,19.3,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 03:00:00 2
52,2022-09-01 04:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 04:00:00,Projection: lambert_conformal_conic,296.25693,16.3,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 04:00:00 2
53,2022-09-01 05:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 05:00:00,Projection: lambert_conformal_conic,295.2204,20.0,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 05:00:00 2
54,2022-09-01 06:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 06:00:00,Projection: lambert_conformal_conic,293.40225,21.0,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 06:00:00 2
55,2022-09-01 07:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 07:00:00,Projection: lambert_conformal_conic,292.38098,27.5,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 07:00:00 2
56,2022-09-01 08:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 08:00:00,Projection: lambert_conformal_conic,291.80255,28.2,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 08:00:00 2
57,2022-09-01 09:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 09:00:00,Projection: lambert_conformal_conic,291.8946,23.7,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 09:00:00 2
58,2022-09-01 10:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 10:00:00,Projection: lambert_conformal_conic,290.57224,25.5,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 10:00:00 2
59,2022-09-01 11:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 11:00:00,Projection: lambert_conformal_conic,290.52478,20.6,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 11:00:00 2
60,2022-09-01 12:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2022-09-01 12:00:00,Projection: lambert_conformal_conic,289.66907,28.4,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2022-09-01 12:00:00 2
