,time,point,step,heightAboveGround,latitude,longitude,valid_time,metpy_crs,t2m,r2,gribfile_projection,y,x,point_latitude,point_longitude,time_point
0,2021-06-01 00:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 00:00:00,Projection: lambert_conformal_conic,282.41928,85.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 00:00:00 0
1,2021-06-01 01:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 01:00:00,Projection: lambert_conformal_conic,282.42313,82.4,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 01:00:00 0
2,2021-06-01 02:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 02:00:00,Projection: lambert_conformal_conic,281.71017,81.1,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 02:00:00 0
3,2021-06-01 03:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 03:00:00,Projection: lambert_conformal_conic,281.46368,80.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 03:00:00 0
4,2021-06-01 04:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 04:00:00,Projection: lambert_conformal_conic,280.20786,82.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 04:00:00 0
5,2021-06-01 05:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 05:00:00,Projection: lambert_conformal_conic,279.01086,88.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 05:00:00 0
6,2021-06-01 06:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 06:00:00,Projection: lambert_conformal_conic,278.6035,77.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 06:00:00 0
7,2021-06-01 07:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 07:00:00,Projection: lambert_conformal_conic,278.19678,72.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 07:00:00 0
8,2021-06-01 08:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 08:00:00,Projection: lambert_conformal_conic,277.78745,70.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 08:00:00 0
9,2021-06-01 09:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 09:00:00,Projection: lambert_conformal_conic,277.18768,74.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 09:00:00 0
10,2021-06-01 10:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 10:00:00,Projection: lambert_conformal_conic,276.92654,66.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 10:00:00 0
11,2021-06-01 11:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 11:00:00,Projection: lambert_conformal_conic,278.33,43.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 11:00:00 0
12,2021-06-01 12:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 12:00:00,Projection: lambert_conformal_conic,278.05762,47.4,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 12:00:00 0
13,2021-06-01 13:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 13:00:00,Projection: lambert_conformal_conic,280.07098,46.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 13:00:00 0
14,2021-06-01 14:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 14:00:00,Projection: lambert_conformal_conic,283.31375,58.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 14:00:00 0
15,2021-06-01 15:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 15:00:00,Projection: lambert_conformal_conic,286.6084,48.2,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 15:00:00 0
16,2021-06-01 16:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 16:00:00,Projection: lambert_conformal_conic,286.0784,54.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 16:00:00 0
17,2021-06-01 17:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 17:00:00,Projection: lambert_conformal_conic,286.43616,63.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 17:00:00 0
18,2021-06-01 18:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 18:00:00,Projection: lambert_conformal_conic,287.40802,58.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 18:00:00 0
19,2021-06-01 19:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 19:00:00,Projection: lambert_conformal_conic,288.11844,51.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 19:00:00 0
20,2021-06-01 20:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 20:00:00,Projection: lambert_conformal_conic,287.6262,61.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 20:00:00 0
21,2021-06-01 21:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 21:00:00,Projection: lambert_conformal_conic,285.06366,69.2,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 21:00:00 0
22,2021-06-01 22:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 22:00:00,Projection: lambert_conformal_conic,287.2868,51.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 22:00:00 0
23,2021-06-01 23:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-06-01 23:00:00,Projection: lambert_conformal_conic,284.1037,72.4,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-06-01 23:00:00 0
24,2021-06-01 00:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 00:00:00,Projection: lambert_conformal_conic,286.16928,76.3,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 00:00:00 1
25,2021-06-01 01:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 01:00:00,Projection: lambert_conformal_conic,285.92313,78.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 01:00:00 1
26,2021-06-01 02:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 02:00:00,Projection: lambert_conformal_conic,285.14767,77.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 02:00:00 1
27,2021-06-01 03:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 03:00:00,Projection: lambert_conformal_conic,284.02618,77.0,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 03:00:00 1
28,2021-06-01 04:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 04:00:00,Projection: lambert_conformal_conic,282.95786,76.3,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 04:00:00 1
29,2021-06-01 05:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 05:00:00,Projection: lambert_conformal_conic,282.26086,80.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 05:00:00 1
30,2021-06-01 06:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 06:00:00,Projection: lambert_conformal_conic,281.6035,76.9,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 06:00:00 1
31,2021-06-01 07:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 07:00:00,Projection: lambert_conformal_conic,281.50928,70.7,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 07:00:00 1
32,2021-06-01 08:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 08:00:00,Projection: lambert_conformal_conic,280.53745,74.8,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 08:00:00 1
33,2021-06-01 09:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 09:00:00,Projection: lambert_conformal_conic,280.25018,71.6,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 09:00:00 1
34,2021-06-01 10:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 10:00:00,Projection: lambert_conformal_conic,279.80154,66.8,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 10:00:00 1
35,2021-06-01 11:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 11:00:00,Projection: lambert_conformal_conic,280.08,56.2,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 11:00:00 1
36,2021-06-01 12:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-06-01 12:00:00,Projection: lambert_conformal_conic,279.87012,60.3,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-06-01 12:00:00 1
