,time,point,step,heightAboveGround,latitude,longitude,valid_time,metpy_crs,t2m,r2,gribfile_projection,y,x,point_latitude,point_longitude,time_point
0,2022-05-01 00:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 00:00:00,Projection: lambert_conformal_conic,286.80463,19.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 00:00:00 0
1,2022-05-01 01:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 01:00:00,Projection: lambert_conformal_conic,285.37952,21.9,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 01:00:00 0
2,2022-05-01 02:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 02:00:00,Projection: lambert_conformal_conic,283.00974,29.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 02:00:00 0
3,2022-05-01 03:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 03:00:00,Projection: lambert_conformal_conic,281.23996,34.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 03:00:00 0
4,2022-05-01 04:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 04:00:00,Projection: lambert_conformal_conic,280.08353,33.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 04:00:00 0
5,2022-05-01 05:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 05:00:00,Projection: lambert_conformal_conic,278.68567,33.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 05:00:00 0
6,2022-05-01 06:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 06:00:00,Projection: lambert_conformal_conic,276.90598,42.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 06:00:00 0
7,2022-05-01 07:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 07:00:00,Projection: lambert_conformal_conic,275.95547,44.4,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 07:00:00 0
8,2022-05-01 08:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 08:00:00,Projection: lambert_conformal_conic,275.02786,45.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 08:00:00 0
9,2022-05-01 09:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 09:00:00,Projection: lambert_conformal_conic,274.35037,48.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 09:00:00 0
10,2022-05-01 10:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 10:00:00,Projection: lambert_conformal_conic,273.7431,50.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 10:00:00 0
11,2022-05-01 11:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 11:00:00,Projection: lambert_conformal_conic,272.98697,59.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 11:00:00 0
12,2022-05-01 12:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 12:00:00,Projection: lambert_conformal_conic,273.06363,54.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 12:00:00 0
13,2022-05-01 13:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 13:00:00,Projection: lambert_conformal_conic,274.2237,55.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 13:00:00 0
14,2022-05-01 14:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 14:00:00,Projection: lambert_conformal_conic,276.53223,52.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 14:00:00 0
15,2022-05-01 15:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 15:00:00,Projection: lambert_conformal_conic,279.5299,47.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 15:00:00 0
16,2022-05-01 16:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2022-05-01 16:00:00,Projection: lambert_conformal_conic,281.1094,46.4,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-05-01 16:00:00 0
