,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004236112780276786,0.005693700348329161,0.006450387576877885,0.006934548965785414,0.007239338083004027,0.007453745128206264,0.9085532548645097,0.8365774602104451,0.7926559056948997,0.7630975986058395,0.7444708218924025,0.7315096236628106
1,Chatfield Reservoir,0.0046742105018651595,0.006424269170620789,0.007513188759642458,0.008270035149628869,0.008840277565150016,0.009285355839155907,0.9015911596233241,0.8235097147207374,0.7697526336517956,0.7327500838473259,0.7059655810963636,0.6859954345455971
2,East Plains,0.004420401807923319,0.006072977237219121,0.007047488419846086,0.007739702361050656,0.008248633385512785,0.008643730179526927,0.8693745881898366,0.7574676097477328,0.680151288190306,0.622510388843604,0.5795747466795802,0.5459010037919471
3,Evergreen,0.004451792293124197,0.006311944028466919,0.007293407906665924,0.00789854246014442,0.008331425481192666,0.008656125242140541,0.9250482991080591,0.849917446715523,0.8006463999445306,0.767334400018197,0.7422290863840186,0.7227319873586424
4,Five Points,0.009651652217894666,0.011858512320442362,0.011556469682881031,0.011868991390282194,0.012410652908532493,0.012598607548877429,0.6915762175002125,0.5534933654002745,0.5648457536495588,0.5351684724623298,0.49716937034598585,0.482880513169029
5,Highlands Ranch,0.004023166368540986,0.005620625844756263,0.006491731194394039,0.007109308411067147,0.0076230418560645444,0.008055408302700498,0.8893972173541297,0.7959563975048911,0.7422919182492587,0.7056404798126337,0.6758454956045952,0.6512510641250484
6,Idaho Springs,0.004329314700894673,0.005916973529986895,0.006861071622939689,0.007539094694838537,0.0080456142234977,0.008427408344890721,0.8346367054968142,0.7050127966370043,0.6193577700414689,0.5580261555383457,0.514546855405664,0.48493365089282603
7,Rocky Flats,0.005566738124175601,0.007482851974044673,0.008624158792648419,0.009448331422533466,0.010084684691407577,0.01057695280142275,0.8761189963406161,0.7754379750807783,0.7000740278580142,0.6380701752109443,0.585901927616673,0.5432184096474777
8,South Table,0.004491482100487036,0.00594731541512057,0.00681274665952638,0.007365393158480921,0.0077426762330403106,0.007990872686431977,0.8757179437319637,0.7890029769301676,0.730755495666062,0.6924277405951174,0.666513985512142,0.6502709796372137
9,Sunnyside,0.0053161877068742085,0.007455861323026007,0.008498117476719606,0.009148146874655521,0.009631152454917545,0.009985749441437555,0.9046593692193801,0.816882505528278,0.7681250003341223,0.7380338440245127,0.7163929996149676,0.7012947188858691
10,Welby,0.005746536283693778,0.008324666736785913,0.009970563685203632,0.011170800235937686,0.0120997027168478,0.012819435150761527,0.9048918756612259,0.8106548659560009,0.7419264569905011,0.6907679924445065,0.6519762273516582,0.6226540575875628
