,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004270498328378213,0.005810176862232821,0.006631411761088535,0.007176103622253111,0.007530914993748991,0.00779664307662924,0.9101030661275815,0.8392121247725932,0.7964960444696926,0.7676609914166861,0.7499915121485767,0.7371802716201792
1,Chatfield Reservoir,0.004570132041869367,0.006151096609789217,0.007004425988506902,0.0074975141658632175,0.007819587941706976,0.00803623998989489,0.9014836851517567,0.822948103855659,0.7718820327722149,0.739807746582809,0.7180044185595105,0.7030889700548091
2,East Plains,0.004407505515140404,0.006071698123818099,0.007069684303501663,0.007776660062220526,0.008293008456162725,0.008680981819170156,0.869758275524949,0.7540102717119459,0.6702077791655816,0.6067794675156518,0.5597851408910446,0.5245485013274862
3,Evergreen,0.004546864637799675,0.006649820617890868,0.00789277179703485,0.00875014835075372,0.00941763571866817,0.00994089810951176,0.9255134363509327,0.8482082429856601,0.7960837316665218,0.7606754217243283,0.7337799172614095,0.7132398536611246
4,Five Points,0.01032762097964547,0.012065974406385079,0.011569544533925124,0.011901369683190248,0.012234524671709136,0.012496375010875584,0.6569439698304693,0.5334668644730782,0.5505922273355248,0.5172535545250888,0.4886984474542022,0.4688813715194239
5,Highlands Ranch,0.003915736312991912,0.005438255469363946,0.006215494320223985,0.006726576614058352,0.007118578167672204,0.007430473216354384,0.8911328424675848,0.7954459553748899,0.7391133679074422,0.7010973646771188,0.6717985447698145,0.6483310946129671
6,Idaho Springs,0.004328220806439334,0.005973622091078891,0.006963123059579485,0.007668216003502404,0.008184309545740752,0.008562018362357683,0.8359697895557463,0.7042101714953246,0.6164518529767653,0.5532797505037792,0.5088791665156727,0.4788534964612291
7,Rocky Flats,0.005544693675142014,0.007445892314310082,0.008607609270486254,0.009486656695352163,0.010188130999138135,0.010738085535285352,0.8765065267030174,0.7772262560828544,0.7017667085421654,0.6364353725848154,0.5796054525730754,0.5327861682062988
8,South Table,0.004425427522937678,0.005839002064557657,0.00664958846824135,0.007152124214107102,0.007481604612838835,0.007684154361590523,0.8777202165226287,0.7907433470181746,0.7324009615040239,0.6941431002856768,0.6690399692097625,0.6541650218219766
9,Sunnyside,0.005281881603642709,0.007369282745235,0.008344095872833596,0.008924493911881624,0.009341944020714392,0.009634956861261907,0.905127641203898,0.8181528134049016,0.7710489508063392,0.7427806067155882,0.7225614763028367,0.7087868843999243
10,Welby,0.00567136353952914,0.008123663055907284,0.009609358623080207,0.010637879415271449,0.011409751604355698,0.011987312876606523,0.9040705873981589,0.8064169831916093,0.734186107121805,0.6804064017435787,0.6394593587480555,0.6093310218202399
