,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0043641694835766884,0.005994001440299674,0.006890091391931783,0.007509374555107713,0.007946197154364478,0.008290583762443042,0.9088002261581404,0.8364742135487575,0.7927586872272667,0.7631355994209525,0.7445156099181176,0.7309073970600388
1,Chatfield Reservoir,0.004654508633837383,0.006296275118216794,0.007211542147551035,0.007776188352871275,0.008152379648591892,0.008410646264637117,0.9003646162022954,0.8212357264004436,0.7690610267532834,0.7353857423669359,0.7131710394969086,0.6985679530082147
2,East Plains,0.004895965908328705,0.007130138852014708,0.00859397236061231,0.009717538842435999,0.01060537735076866,0.01131498187643472,0.8712386773055145,0.759642630313669,0.6794817453050024,0.6166394761069987,0.5681432413705487,0.5298269519150023
3,Evergreen,0.004608244925073995,0.006707530193811458,0.007853472760671045,0.008592696786942836,0.009147605806537817,0.009583573395860294,0.9255241463158029,0.8471913024629769,0.7953448670887948,0.7613981462655964,0.7365213709794443,0.7179639562987625
4,Five Points,0.010137774092016117,0.011306688605562954,0.011177981922335559,0.011617338831937466,0.012072821374940876,0.012323326472875163,0.6608700892476617,0.5622968301673177,0.5613772675619564,0.5236281951337907,0.48634613410849115,0.4653527119669295
5,Highlands Ranch,0.003954511523860248,0.00542843211257446,0.006123214744672404,0.006551424723681748,0.006872750808812004,0.007116198201992014,0.8912603172041821,0.7994159275018791,0.7497435142398898,0.7182954800525032,0.6937586589182757,0.6742223439320623
6,Idaho Springs,0.004282852810346804,0.005740641771563221,0.006549352007003745,0.00708654102822536,0.007438297211296379,0.007657513404903162,0.831949183010783,0.6986075825299496,0.6077066366988539,0.5408672211363943,0.4944514193831905,0.46428296473776687
7,Rocky Flats,0.005568357485900633,0.007500683872457657,0.008647171607032302,0.009498590971930381,0.010168536483667077,0.010691861064582446,0.8788160696423263,0.7825850957408758,0.7110476520079612,0.6493481656667188,0.594759015356832,0.5481779703134655
8,South Table,0.004563924798905082,0.006107399675903925,0.007039288272659194,0.007639580413135867,0.008058071111904862,0.008352385912824653,0.874857466864561,0.7861374202767384,0.7256723543698853,0.6867127025700752,0.6612653188629684,0.6455701361071802
9,Sunnyside,0.00551197773755101,0.00784388181144394,0.009006608570152175,0.009751206166856645,0.01031633426166034,0.010731985615461901,0.9051835258793627,0.8197197077853393,0.7741962676784689,0.7470586387388662,0.7271943939194174,0.7132289414851738
10,Welby,0.005675609079784841,0.00811074033839067,0.009525967559230769,0.01048054719587447,0.011186964410778438,0.011707175628185448,0.9048004942696939,0.8084852375856812,0.7391797381951302,0.6882472422386989,0.6492534788534465,0.6202770782619551
