,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004264761827475699,0.005826931839109306,0.00672123797947974,0.007348831910961974,0.0077778238867266345,0.008098930520953545,0.9100606452674461,0.8371708931726334,0.7897354368519418,0.755383316937735,0.7326569615410097,0.7162093467602935
1,Chatfield Reservoir,0.004644029493018962,0.006333072266469027,0.007315889581641968,0.007938553670980078,0.008364361811069247,0.008659129170478312,0.9013094892907294,0.8214336725535349,0.7665161821218689,0.7289103119101685,0.701905919605351,0.6825036519952089
2,East Plains,0.0044674784765455595,0.006176433790681255,0.007189415027319901,0.007906873736956135,0.008433704456770984,0.008834181585195323,0.8682847350350614,0.7515991482866452,0.6694017479769767,0.6076538558670523,0.5616940173553866,0.5265411307784402
3,Evergreen,0.004447556020147054,0.0063991213934677,0.007513425728085509,0.008212501867563131,0.008725125168487549,0.009105323220900815,0.9265284310875831,0.8499807183533045,0.7957337330515826,0.7583265321081931,0.7295127037340632,0.7076255508480765
4,Five Points,0.010459312815135994,0.012669093202156256,0.012224114514789108,0.01311591916702603,0.014409958331117967,0.015530612174631553,0.6537917587044978,0.5106095608151724,0.5270703930282681,0.46541158497854307,0.38994844419172325,0.33711405549466544
5,Highlands Ranch,0.003961222154877053,0.00550904901666938,0.006324179712144251,0.0068755088526085625,0.007308708075831275,0.007657975308096405,0.8901927497996605,0.7943296789702962,0.7362600992293653,0.6954523019347779,0.6627310990192187,0.6360343550749293
6,Idaho Springs,0.004199504971778251,0.005710217479596105,0.006586915870360602,0.007182595075335129,0.007578754885899443,0.007843395420551917,0.8394701243631342,0.7082526514487815,0.6193198915135978,0.5556299325964071,0.5126565066652081,0.4841874870729501
7,Rocky Flats,0.00553091746873987,0.007412984768475349,0.008537719677317512,0.009359148296481061,0.009992258293745563,0.010492581152076965,0.8771297551056018,0.7793111729737676,0.7060631230299209,0.6450766860031794,0.5937667149442101,0.5507591939977947
8,South Table,0.004410787825624549,0.0058467594030761185,0.006670928561730606,0.0071995575831474605,0.007536919777940987,0.007758467103321655,0.8773761550855468,0.7863328663630317,0.7240451784236944,0.6806526275477326,0.6518264645114928,0.6324786849995209
9,Sunnyside,0.005282163969033159,0.007377743865250102,0.008413030910968802,0.009063294551519321,0.009528405554051824,0.009853696910403291,0.905856137233166,0.8196884045051696,0.7699490720123093,0.7378264253785796,0.7148618198224304,0.6994207491681405
10,Welby,0.005590566765730324,0.007994788377882513,0.00945522336039863,0.010467630239797578,0.011203078077732518,0.01174506058397448,0.9059659075367936,0.8108560879175939,0.739829078916465,0.6860411459040465,0.6450960893779102,0.614268042880828
