,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0041974533816108795,0.005648095693565762,0.00640065365525265,0.006885431625236398,0.007174255790014141,0.0073724689769632794,0.9107288185965837,0.8393428294580424,0.7942390295107824,0.7619281871451362,0.7414702336837321,0.7267937686304308
1,Chatfield Reservoir,0.004617069832613495,0.006166677000440088,0.00701157208621685,0.007504469352689506,0.007813239557800883,0.008013875840496742,0.9001166898740278,0.8223565141336956,0.7708416351448228,0.7379575899777207,0.7163886763022417,0.7021260944914629
2,East Plains,0.0045160443534668394,0.006319009427396394,0.0074129047183360535,0.00818281906544791,0.00875090227046152,0.009183173465852955,0.8705122243020479,0.7531259298981768,0.6665170983014375,0.6008031926196882,0.5516748425413511,0.5143637789940094
3,Evergreen,0.004427041657517367,0.006289038180641258,0.007282942840037434,0.007872612577325517,0.008279745288762658,0.008574852096277457,0.9276917012207795,0.854520418370686,0.8050959756622922,0.7728267229025674,0.749235507615961,0.7312476344135248
4,Five Points,0.010968488603476646,0.012096432803981367,0.012052619373644637,0.012723804143504111,0.013327916255672173,0.013730032223196706,0.6228073849952226,0.542131299259775,0.5625423717055675,0.5292212815407576,0.497517908065369,0.47869126951367
5,Highlands Ranch,0.003913408907362702,0.005346089408998003,0.006021948263602747,0.006439375088014198,0.0067419991301050156,0.006966957006279419,0.8919791582334555,0.8007825174045247,0.7495525246540962,0.7157236154285693,0.6903007606471249,0.670922208656174
6,Idaho Springs,0.004194686297232969,0.005719442613048775,0.006609077775074928,0.007205403570408365,0.00761245282844211,0.007892438220244836,0.8436226298383716,0.7177617667752292,0.6311022786437328,0.5699926608799932,0.5287954594223149,0.5018311779213794
7,Rocky Flats,0.00567195878305729,0.007750016862410868,0.009053848664218406,0.010014326064513959,0.010769465962109391,0.011361884785448242,0.8772283956212389,0.7783982578403307,0.6999065033861999,0.6318579519436716,0.572242471173783,0.5224062487318497
8,South Table,0.004512061440502036,0.005990780085881346,0.006878667283446601,0.007457383663772243,0.007862402142310834,0.008158539239395114,0.876830149559443,0.7930593173376712,0.7368220111136641,0.7000945747882782,0.6756366816059454,0.6590024703691801
9,Sunnyside,0.005170306261683255,0.007109911497822423,0.007965738988406091,0.008429354378867437,0.008731157008589997,0.008924156875250793,0.9087215936649078,0.8280015711856887,0.7848393066555518,0.7598178658357831,0.7427460369198569,0.73138587847115
10,Welby,0.005557615552698264,0.007924194682595928,0.009303602044357482,0.010208201928486094,0.010841507907271345,0.011290791140770631,0.9066182781803973,0.8109171617316888,0.7404807060573539,0.6888618565732174,0.6505517867233294,0.6226848207261104
