,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004376206521490341,0.005940196197673326,0.0067777874847883505,0.007320087115069206,0.007674030604011689,0.007922156100594999,0.9043558180544106,0.8282330625193045,0.7826978496592232,0.7519137458781996,0.731722888733163,0.7169285931059104
1,Chatfield Reservoir,0.004686463798062589,0.006334074685370506,0.0073023480881475155,0.007925897412023375,0.008349492253124225,0.00864013465590323,0.8979820009375882,0.8178055863322342,0.7636976171853205,0.7284880748662523,0.7055819928605302,0.6908388024190103
2,East Plains,0.0045589513105410776,0.006328988332489306,0.007367026704627906,0.008068558326521981,0.008559021740983937,0.008912244876033306,0.8668979911634281,0.7497108248735328,0.6671444721073507,0.6064075273624483,0.5623991516243868,0.5300227992841741
3,Evergreen,0.004684056069924685,0.006875874840854977,0.008054874345914523,0.008751602463516524,0.009233469156822304,0.00957761874657129,0.9197360355557574,0.8283459542875156,0.7658811943417171,0.7251398782457753,0.6946795475478945,0.6709845443937338
4,Five Points,0.00931294403698757,0.011797011749240695,0.011901760143944664,0.012485337471335034,0.012883285380234758,0.012886467741763812,0.6972274314736377,0.5224853834316583,0.506312609717933,0.45675288493656785,0.4233363287455091,0.4247831355261382
5,Highlands Ranch,0.004033737436195828,0.005606352376569846,0.006452587718105001,0.007015313633548484,0.007442990772315989,0.007770516344656982,0.8884453659705936,0.7947706654268285,0.7420851689617967,0.709337856687741,0.6856449514838977,0.6681938931217322
6,Idaho Springs,0.004347996591280135,0.005822119429093608,0.006645313285436368,0.0071723899334699024,0.007513856572271267,0.007728694477961362,0.827988999720187,0.694782491328638,0.6049213285134805,0.5420011774222864,0.49983057069503234,0.4731819121009303
7,Rocky Flats,0.005617510536084662,0.007646082423032591,0.00888834512362993,0.009791549720150061,0.010470349381432601,0.010978962292314409,0.8779242629201103,0.7789387789730211,0.7039594072102174,0.640011493018181,0.5857454478458222,0.5414740241644305
8,South Table,0.004696482448754099,0.006397629777699687,0.007498505140596686,0.00825053286743256,0.008793442608084132,0.009177845975049491,0.8721527655108978,0.7833693141050699,0.7238871121877715,0.6858970340457675,0.6608656454443482,0.6455239907189357
9,Sunnyside,0.005791254464629378,0.008622506943649725,0.010310120492439444,0.011524214601294047,0.012467210113446908,0.013152653295144017,0.9006584342929606,0.8078510136008233,0.7591958879933562,0.7327066198852745,0.7146162913225567,0.7023472507490456
10,Welby,0.005855471312152118,0.008550496503094423,0.010223472741560932,0.011372969000368775,0.01222443484504217,0.012846285594419044,0.9015073334441573,0.7989407970072036,0.7244423006496121,0.6705541003936824,0.6297036342109331,0.5994924781783376
