,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004406453244565262,0.0061296431821637395,0.0071728188324152314,0.00792604472052372,0.008470780459900405,0.00889219396641831,0.9081445679635305,0.8351597434085061,0.7888536530662552,0.7559809306842915,0.7339802485405007,0.7176792881497485
1,Chatfield Reservoir,0.004668121937139541,0.006354206003525085,0.007359702533157127,0.008024343855505116,0.00850363609429118,0.008862154225479443,0.9003356393280767,0.8215741555921755,0.767903475676829,0.731227472948714,0.7047161370933643,0.6852144632102115
2,East Plains,0.004391020073745345,0.006030242710773635,0.007008955215502501,0.007702046437537571,0.00821308498422319,0.008600165316732054,0.8708686779832386,0.7590605349096529,0.6795268171125828,0.619421673079456,0.5739088793446552,0.5387662703176829
3,Evergreen,0.004502136663029882,0.0065205963444624005,0.007675767826176853,0.008399562112877273,0.008914972710901128,0.009298330488511641,0.9254606278526126,0.847568258720596,0.7937354036462422,0.7582055049687728,0.7327550206412352,0.7141221524814563
4,Five Points,0.009728192080678443,0.011784810872471017,0.011698768455495938,0.012415366863309034,0.012962091253187856,0.013258882434080476,0.6878679428522924,0.5568708792181962,0.5635181806053194,0.517788605157975,0.48379748240599074,0.4681232006522823
5,Highlands Ranch,0.0041064647438322005,0.005828867708798842,0.006826690530022334,0.0075698682776454244,0.008191977315009284,0.008719411889198978,0.8883412710724703,0.7918075467218881,0.733907092366874,0.6921885197312638,0.657593849746626,0.6283957529087996
6,Idaho Springs,0.004410825376853817,0.006108968609357913,0.007157361858019291,0.007908906356385585,0.008453652057422099,0.008848414166697417,0.832882608628411,0.6993357229541285,0.6101734339413516,0.5466189254742588,0.5023209863381173,0.4724492765534515
7,Rocky Flats,0.005471287517970652,0.007359463693657545,0.008509767097742704,0.00936087940040715,0.010027416036387632,0.01054507077634917,0.878085124505837,0.7789464088676485,0.7038509309121264,0.641357574840903,0.588732053038115,0.545926653694538
8,South Table,0.004825494436720249,0.006761040416528755,0.008127841010653716,0.009159001180264323,0.009973398610771548,0.010618500655342178,0.8748485222413348,0.788067996889918,0.7274193456278073,0.6851991424603487,0.6550183057018366,0.6339558619890037
9,Sunnyside,0.0055372595304223815,0.007995564537507802,0.009376227641875689,0.01033797868668443,0.01109599615500457,0.011680777210162613,0.9049005215352871,0.8185866916283753,0.7699378699320975,0.7389034810946018,0.7152916377976024,0.6980644500652693
10,Welby,0.005650812524366635,0.008088179487085668,0.009561496187824542,0.010581219791079285,0.011329811347770804,0.011873719188461185,0.9047710437059688,0.8091993874828806,0.7390261861795417,0.6863697473905574,0.646039684249061,0.6162570221700636
