,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004410895219229116,0.006038475564884552,0.006897233993303907,0.0074368665879208954,0.007791066688746355,0.008041877308473545,0.9047840195202466,0.8302133756581138,0.7883648828032987,0.761616489961031,0.744537166522872,0.7318498799704709
1,Chatfield Reservoir,0.004808125030096887,0.006707529461387045,0.00790261829183068,0.008720683296302363,0.009331321091046634,0.009802679511743455,0.8983638683187057,0.817217432299991,0.7622736208692282,0.726560244145156,0.7025364596469168,0.6858693624516146
2,East Plains,0.004572291239344813,0.006307437559906675,0.007265774385367085,0.007891960878284516,0.008327543784874967,0.008642316036164504,0.8653532231151506,0.7433981975310122,0.6564857155885493,0.5909888955610189,0.541677655797567,0.5043177534968036
3,Evergreen,0.004843825533538858,0.007090421811311831,0.008250670044910549,0.00896372023080163,0.009478992283056402,0.009858872001825895,0.9200586876266476,0.8329631752507702,0.7765050888805216,0.7383291143373425,0.7070197810047698,0.6800025582157665
4,Five Points,0.009603127951524435,0.011370943126606269,0.011086776407032239,0.011663645772370246,0.012077673725873582,0.01232381291177124,0.6766182501425241,0.5416717987743558,0.5714999209746956,0.5342280230660648,0.4975686242851195,0.47421190320931184
5,Highlands Ranch,0.004029936323381736,0.0055953448007569654,0.006401127988052507,0.0068972908352954625,0.007258553234670906,0.007530852385815145,0.8900169979025152,0.7987245083686522,0.7490685803886931,0.7173940743552796,0.6930936233950922,0.6741001930488415
6,Idaho Springs,0.004418427621063562,0.0060708740573486,0.0069817076392961,0.007599969330824232,0.008040565727800618,0.00835064696598019,0.83280165378038,0.7014142907169982,0.6163304164139298,0.5561407472665854,0.5142334093397155,0.4860448747824361
7,Rocky Flats,0.00585567265836834,0.008093573676390188,0.009435713228636969,0.010363645625469254,0.011045375982244926,0.011555668135255015,0.8750716995101049,0.772510799842163,0.6961846477798762,0.6329498712172031,0.5805495857034029,0.5381069755725321
8,South Table,0.004530215045892435,0.006005862222276345,0.006852616414348632,0.007365097420895797,0.007702202185748319,0.007916139596384169,0.8737050384608548,0.7861301443209604,0.7301984285541211,0.6962110972957991,0.6748162936540207,0.6630860277721773
9,Sunnyside,0.0054715873559880775,0.007725038514463118,0.008783501916868035,0.009393954611743584,0.009815764141947727,0.010112651299326356,0.9009181466308765,0.8095228600076915,0.7646141453068261,0.7425815151413555,0.7294526410003077,0.72146339103268
10,Welby,0.005756342504737641,0.008226058509905031,0.009613334528063011,0.010482073143939065,0.01108888484662244,0.011521437289702372,0.9026443639737215,0.8037076982453926,0.7350504219542883,0.6869831937770222,0.650671968295282,0.623054553444687
