,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004269917903572848,0.005760844160852991,0.006558766435006126,0.007078984174541802,0.007411421440564142,0.007646398081698884,0.9074036329431012,0.8338486565574377,0.7875190715222392,0.7554114511534185,0.734242368126668,0.7188251650663111
1,Chatfield Reservoir,0.004694030937823807,0.006414080360814299,0.007417618762468605,0.008063607655544057,0.008519938624814758,0.008860068687594511,0.8989035041369942,0.8183166656748408,0.7651830014771761,0.7302211164294194,0.7054027678718546,0.6868398479624711
2,East Plains,0.00447124155622318,0.006195157027520603,0.007225499257330579,0.007953470687054676,0.008502706875632872,0.008939030514776403,0.8698726203739595,0.7566602015867787,0.6777612515363148,0.6195728659141638,0.5756915906107438,0.5409766489581923
3,Evergreen,0.004499640110005133,0.0064556659970437585,0.007507235892762024,0.008157116343971798,0.00862308732197488,0.008981017320014462,0.9234238639165435,0.8425590978886137,0.7875438781240185,0.7497527341568024,0.7209097133917124,0.6977534399450024
4,Five Points,0.00954080047161799,0.01142974372136621,0.011438957109924987,0.011998672913087883,0.012399219252055765,0.012619238872841585,0.6964635976041738,0.5733199362467754,0.5679003550016093,0.5249796042351229,0.49400676995721104,0.4776394504622343
5,Highlands Ranch,0.0040323379836966254,0.00562194745221555,0.006475507513963325,0.0070692952730331,0.007553786619640543,0.007963889671497717,0.8848155794186822,0.7823376426878642,0.7192719216776239,0.6744462583795013,0.6378364452354361,0.6067087541245766
6,Idaho Springs,0.004260166715166698,0.005788700994760271,0.0066641564814052656,0.007245199207019697,0.007633568721518515,0.007890222157145148,0.833536909237262,0.6953682876672309,0.601050826669451,0.5337541818848802,0.48700492930811845,0.45548760331524085
7,Rocky Flats,0.0055132248820552576,0.007438181815441838,0.008647304693947862,0.009558242212763222,0.010292550906357494,0.010888136260175787,0.8781239544544615,0.7793807379765866,0.7029723558936247,0.6387517506872364,0.5836568249928062,0.537516779392026
8,South Table,0.004540042515321981,0.00604119119091446,0.006968251706829897,0.007585715588017299,0.008024916841181666,0.008341489489136829,0.8718650514965134,0.7789682511651611,0.7135011303657282,0.6683570691915782,0.6363626169162007,0.6136734796548997
9,Sunnyside,0.0052809334565681225,0.007332570364764087,0.008292844350428602,0.008863244353102444,0.009270059750045983,0.00956047095668684,0.9047414287122603,0.8174613774810066,0.7680205095562934,0.736585255019333,0.7134184439808944,0.6966758501078611
10,Welby,0.005648925427796463,0.008022052144128714,0.009408757008236275,0.010348673076847831,0.011033123782822923,0.011535181342015805,0.9031837273644955,0.8061425400499077,0.7355850124181602,0.6827776672902973,0.6420653290064107,0.6112145320269198
