,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0042031966829553374,0.005649545140157562,0.006412799270166824,0.006896360938195163,0.0071822504398112415,0.007376192011029983,0.9096178310562321,0.8369275249285073,0.7900368154511146,0.757248567634751,0.7368600769614422,0.72266665214821
1,Chatfield Reservoir,0.0045835919040037995,0.006157988361473237,0.007023442617210433,0.007537018933244329,0.007867742098620196,0.008085945033245749,0.9007381182568384,0.8217244647740509,0.7690886415917249,0.7350959453682605,0.7122067345619231,0.6968282679268849
2,East Plains,0.004366138019544311,0.005952020493556205,0.0068813650973600015,0.007514010441253438,0.007969635609038442,0.008317542147340646,0.8735430085562939,0.7660854536681828,0.6891822874860267,0.6322393131691981,0.5900291853752477,0.5574613516882947
3,Evergreen,0.004538934823494861,0.006525857314981266,0.0076641299422321885,0.008392392445155746,0.008922210823409818,0.00931942677769344,0.9266322471359628,0.8516482411006415,0.7988522159953221,0.7635542041361506,0.7381738627039225,0.7197568797053565
4,Five Points,0.010197702110564883,0.012042037992518195,0.011170523016536798,0.011517054083938978,0.011964860446918057,0.012239154452971666,0.659228092827097,0.5276223158844173,0.5651196710707278,0.532077095916628,0.49660203955781823,0.474906235849175
5,Highlands Ranch,0.003888497404447326,0.005293300416952239,0.005972328588365208,0.006398130391534135,0.006713732966290856,0.0069556875103871756,0.8908440394931701,0.7984021093421292,0.7444732138786991,0.70806232640683,0.6800131297551639,0.657962527964953
6,Idaho Springs,0.004303039067177876,0.005947021471771272,0.006939805040428192,0.007608415719473621,0.008071578627483068,0.008392277359585096,0.8371576140000371,0.6987999134612111,0.5997759293403728,0.5299933282213387,0.48320446374084336,0.45345973032889086
7,Rocky Flats,0.005504004034841371,0.007373285048526846,0.008492842473921323,0.009296434796471431,0.009922458485462906,0.010406432315849127,0.8790736236011616,0.784320497217551,0.7137612454158202,0.6557289716313253,0.6064346237485082,0.5661083576076065
8,South Table,0.004568783521363879,0.006142048245732344,0.007130653510256565,0.007782277752834311,0.008227588674084574,0.008532070090413792,0.8742100346488715,0.7836212952399663,0.7207352063269992,0.6793742253767132,0.6529653469884131,0.6370118131390359
9,Sunnyside,0.0052439867119807105,0.007243956948147438,0.008159008109064825,0.008680547536784995,0.009040753234448974,0.009274484847572952,0.906093848801928,0.8216407339478661,0.7754601304203117,0.7476802838521244,0.7275881593400514,0.7141292780968056
10,Welby,0.005573101627387005,0.007885917262648326,0.009236461014924107,0.01014095643096112,0.01078580319779959,0.011245100631100758,0.9056818567250834,0.8117566936851168,0.7425735496232668,0.6907508288544675,0.6512842031670945,0.6221561891923697
