,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004427996314154388,0.006140312427232857,0.0071741242056750825,0.0079128842226414,0.008444051308949761,0.008851853006049872,0.9075764593637451,0.8342738861219962,0.7874164642366628,0.7550154100421184,0.7341942633784492,0.7195775999137013
1,Chatfield Reservoir,0.004641603415896182,0.006262182963023934,0.007162421360260492,0.0077124139959302935,0.008083532826430111,0.008346148765702176,0.9004773667541086,0.8231893979391758,0.7738736535801864,0.7428562652929653,0.7220149038907044,0.7075136367851819
2,East Plains,0.004526452393662716,0.006250612659184173,0.007292888658153372,0.008025989625619494,0.008566689379933308,0.008974846816033583,0.8647375071128751,0.7471076545486112,0.6648883661278605,0.6049678373451128,0.5607067367628322,0.527201859769606
3,Evergreen,0.004653833246697991,0.006637615065983036,0.007743102739762934,0.008447311141801275,0.008954151794704586,0.009337422675689216,0.9204232119957512,0.8405269767608741,0.7865191356385361,0.7502765252293199,0.7241368142092639,0.7048084800524972
4,Five Points,0.009599840092887066,0.0115054458740846,0.011371277461865932,0.011952210797737221,0.01240574647603028,0.012697818981696616,0.6929562731422332,0.5685758433118975,0.5707179625279717,0.5274376657385096,0.4947108600025082,0.4750129358614622
5,Highlands Ranch,0.004018041912917915,0.005482988450497327,0.006211342081639489,0.006693104893509088,0.007073535387257218,0.007386584292349892,0.8864847124413905,0.7957457771685568,0.746042652069409,0.7136694647616717,0.6886028942001873,0.6680883372167312
6,Idaho Springs,0.004350383064933179,0.005890392900376505,0.006794162550121983,0.007398568324393062,0.007799880935035559,0.008064640628280991,0.8285137002253173,0.6922915075532974,0.6005364631005607,0.5375141604278982,0.4965682708921537,0.47114559789396837
7,Rocky Flats,0.005513363666718354,0.007372654733869833,0.008518242729277538,0.00936475392035909,0.010025602762349017,0.010539021864694225,0.8773977163487852,0.7799899270815465,0.7050305250475357,0.6420984926253679,0.5888851051570804,0.5454392986720442
8,South Table,0.004540348265403994,0.0059895042921381154,0.0068451188250373005,0.007377705258181261,0.007721334623478456,0.007941998480845178,0.8723860954165957,0.7856190190427523,0.729144738889699,0.6936340350655854,0.6710029235768153,0.6565209802940776
9,Sunnyside,0.005318346909943391,0.007382277036477938,0.00837311832693448,0.008973396156282051,0.009414410209789639,0.009737463854452831,0.9062278771895195,0.825407995832218,0.7824459459432181,0.7572272256500829,0.7392978828465725,0.7268793035804457
10,Welby,0.005803860140507848,0.008388195154396857,0.010034142739924472,0.011239661879490322,0.012174403028175336,0.012895077147345562,0.9033679966972189,0.8080687373849409,0.7382233280102166,0.6855088294554135,0.6450788219272902,0.6151722808343605
