,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004343348744204979,0.006060262577386143,0.007092809885054427,0.0078038987645237335,0.008303471091692646,0.00869216762498265,0.9112454465420301,0.840835513500244,0.796429523762493,0.7658322310706469,0.7467473528827586,0.7328409363276743
1,Chatfield Reservoir,0.00467106084523117,0.006452656727962785,0.0075115681346382725,0.008198058373407266,0.00869648211236512,0.009063861521482112,0.9026579720792316,0.8264477084437034,0.7781563035887245,0.7482272069776921,0.7280934618216428,0.714695744040658
2,East Plains,0.004441144686573462,0.006180559360259158,0.007218533641690083,0.00791357709876992,0.008416241520229243,0.00879890913770989,0.8693524395456013,0.7514420032953089,0.6670719993011036,0.6071496115007867,0.5629929017083537,0.5290136050763348
3,Evergreen,0.004531755560312277,0.006563236478283274,0.007729511047145479,0.008481887549143535,0.009052083873907718,0.009510289817451426,0.9268906531907403,0.8538832250486404,0.8053998979157108,0.7746319441998119,0.7526626987223792,0.7357112245728656
4,Five Points,0.010525435767724075,0.01141711658787598,0.01134646423396958,0.012141905981629588,0.01273737203588197,0.013148665544954589,0.6492706062213796,0.5804622177805301,0.5879380799152591,0.5392554892272026,0.5033069516241078,0.47921794246082017
5,Highlands Ranch,0.0038746798311779115,0.005308863978514343,0.006005315500581895,0.006449215523642486,0.006779723489182722,0.007040209857789626,0.8949859667612361,0.8096362991280601,0.7642156143824397,0.7350959729304104,0.7136602716621696,0.6968567421517371
6,Idaho Springs,0.0045654888208613575,0.006729599249759616,0.00817158438986912,0.009239995651927877,0.010072587668376199,0.01073050800063393,0.8439895126000163,0.7139938045944954,0.6249686072928831,0.5622812853566957,0.5193187818011507,0.4902122787850358
7,Rocky Flats,0.005550588256640143,0.007470126514515662,0.008661080284921085,0.009512891042950868,0.010177429100112621,0.010710831164007577,0.8791615765183143,0.790039548359466,0.7245654732516911,0.672238763211612,0.6278903568431233,0.5902023459381397
8,South Table,0.004422510369354535,0.005797640520921342,0.0065647772609316295,0.007029948375449651,0.0073291551644339755,0.007518447990408224,0.8783966029733106,0.7952742871229727,0.7418155047315736,0.7079747005692891,0.6862100367477755,0.6728548102047434
9,Sunnyside,0.005318477136585453,0.007478551963795146,0.00855686937616047,0.009215096229651934,0.009678893863056284,0.010012186038742571,0.9076777120372869,0.8260437447064615,0.781753952520762,0.7560068168610782,0.7390201150949808,0.728261592611763
10,Welby,0.0056831403683601555,0.008229193582605654,0.00980082186678393,0.010857546574208485,0.011621228375635787,0.012188433825156489,0.9063223537916899,0.8127687251969716,0.7449831990878152,0.6967721840998589,0.6611600160975324,0.6348231438076095
