,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0042223043348718885,0.005692616694905188,0.0064675447504703824,0.0069724527223719215,0.007279163268864605,0.007495676677753693,0.9111398889396709,0.8414648150693342,0.7984828386820155,0.7686813568882322,0.7502765397968929,0.737071799611992
1,Chatfield Reservoir,0.004621861366030986,0.006217734400227941,0.007085195950193259,0.007593966384347559,0.00791765761046603,0.00812736852347148,0.9011872435684044,0.8234621445416801,0.7723921204830954,0.7390274127880552,0.7159430424111933,0.6998702784293263
2,East Plains,0.0044844638038919644,0.006245040400577462,0.007312848914462857,0.008054082915340172,0.00858032945242317,0.008976264301686819,0.8669450736581059,0.7463485046421667,0.6597769288591686,0.5965489479463177,0.5511827027471223,0.5167892944093204
3,Evergreen,0.004454927503634045,0.006296145722265679,0.007308821129818553,0.007929517379338632,0.008376450568819485,0.008714467337254748,0.9267376989941226,0.8555306341677151,0.8075292003358605,0.775959112388771,0.7526973937943988,0.7352220114721081
4,Five Points,0.009527808368633138,0.010770182854791898,0.010995962562683433,0.011672304372021968,0.012153170207338368,0.012437411295892233,0.695718572749765,0.6015424019217833,0.5784252025919691,0.5262369080188142,0.48778591955035944,0.46437771795745975
5,Highlands Ranch,0.003950476124666222,0.005422861478247492,0.006161083957739939,0.0066381917902926585,0.006995811826401826,0.0072754582741267615,0.8897560396961164,0.7970368901255275,0.7430609648074922,0.7065387671389621,0.6785352012059434,0.6562902656203566
6,Idaho Springs,0.004154745766663249,0.005628736075196716,0.0064389735453167195,0.006958591486120832,0.007292028331106245,0.00750403959627235,0.8420827700895761,0.7115296638083461,0.6246933618609148,0.5642129358877312,0.5238597936321878,0.49777357157563606
7,Rocky Flats,0.0055470668020246834,0.007485235700896211,0.008723386453668457,0.0096523898775661,0.010378495284296584,0.010953015112486777,0.8768354209005362,0.7767774115478041,0.6973338734201768,0.6297445714332597,0.5728424885539561,0.5258966755876927
8,South Table,0.0044705185025502294,0.005872485037727081,0.0066787636780275715,0.007175285695770017,0.00751472738523464,0.007754406051517861,0.8758074048114963,0.7899452552996358,0.7324545217844642,0.6948813752313103,0.668706236181581,0.6502825855532153
9,Sunnyside,0.005354304756240426,0.007567771864685136,0.008702673286433467,0.009406104387203325,0.009904425313189502,0.010252646322411461,0.9069786722961721,0.8227314057702442,0.7747629566671075,0.7452236486052497,0.7245961826987786,0.7111693192591831
10,Welby,0.0056803001681191,0.00816841254540624,0.009710107805896765,0.010776420105283752,0.011543646459358433,0.012090975658639789,0.9048962094553324,0.8089239503705175,0.7367403018363543,0.6822223139408726,0.641083224693665,0.6113104565256979
