,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004583016354241975,0.006404036035635808,0.007480495987437278,0.008243529813475625,0.008803634255613594,0.00923793872434619,0.9068738476603728,0.8347147042365349,0.7908058235387585,0.7614309950236241,0.7428976570003958,0.7296432093466589
1,Chatfield Reservoir,0.004921848039651014,0.006909877116690942,0.008157187798841174,0.009025672756736077,0.009674340644607291,0.010168044434768854,0.8996704875348448,0.8213748605909613,0.7704548344321512,0.7383081869713135,0.7177038802418965,0.7043747773964952
2,East Plains,0.0052310889411516055,0.007690530547986759,0.009294641112466088,0.010492528317218277,0.011423746198262717,0.012145112098144072,0.8645473727686833,0.7416913477561478,0.6526683277333887,0.585662483986704,0.5352905167704418,0.49725983375284255
3,Evergreen,0.004939502829150229,0.007242548812066428,0.008570747525543466,0.009504537046276126,0.010254246893732765,0.010870220936344028,0.9224340317636092,0.8445705584691272,0.7945307007919435,0.7618804348554771,0.7376509428008353,0.7187708567494602
4,Five Points,0.009404160251895147,0.011396247187959075,0.011528657929632459,0.012239888647272852,0.012787047921162743,0.013107339775112695,0.6984429026660346,0.569569543480202,0.5689289830581798,0.5235671109215667,0.48842234083211866,0.4697106882873505
5,Highlands Ranch,0.004482329401572693,0.006472403917580856,0.00765906718356151,0.008514718552941654,0.009186423409113518,0.009709755715714967,0.8831127960505849,0.7830777411295763,0.7253026266188547,0.687448114047388,0.6594822546138426,0.6385252649493478
6,Idaho Springs,0.004502486137219474,0.006192589733129511,0.007193587783936063,0.007911168993882858,0.008444284019097213,0.008837324014396127,0.8303201139983815,0.6990304756607416,0.6127135107462656,0.551939792331474,0.5111207926851515,0.4853566888580002
7,Rocky Flats,0.005906624878252266,0.008291405373517748,0.009844008097156869,0.0110280776418053,0.011983469409665251,0.012745864703620833,0.8772172967418919,0.7722805063802873,0.6883445563240811,0.6152674986420613,0.5516296264971382,0.49906353864340103
8,South Table,0.005005810050543934,0.007066585141421058,0.008451634541688367,0.009455065597427242,0.010228713243220193,0.01082817909238031,0.870904354226001,0.7802987446166043,0.721956451187276,0.6859528397296079,0.6630852671154376,0.6486988184564764
9,Sunnyside,0.005510194244640361,0.0077439559302022965,0.008844173601593737,0.009524038138265271,0.01002028719142201,0.010372436459113133,0.9030889130559223,0.8169366008586006,0.7705878929738349,0.7431901974239665,0.7240721893922015,0.7111583491411995
10,Welby,0.005805128999833302,0.008294610803310157,0.009760504607069426,0.010739114883295056,0.011444321065472909,0.011940606221207049,0.9018036374620189,0.8017341629721878,0.7279987015767762,0.6737710988680009,0.6332045403139019,0.6045355261125875
