,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004278234323743693,0.005837430365414823,0.006694652608323327,0.007271518112133117,0.007646812020422809,0.007925688622020042,0.9110999122364857,0.8410407235565946,0.7977176415955799,0.7676834885656793,0.7497914349913514,0.7373983972741363
1,Chatfield Reservoir,0.004625960843478837,0.006242723689404008,0.007146038265956454,0.007689642142618347,0.008044852500040727,0.008288090606617341,0.9006613434536181,0.821350337987083,0.7682389760936779,0.7344778035305819,0.7127734651562234,0.6988818439521386
2,East Plains,0.004580650965391375,0.006480397453238131,0.007688254429842578,0.008571104247534288,0.00925954568646609,0.00981846578103097,0.8758312512328955,0.7702230606014668,0.6930249664239292,0.63302444706821,0.5855422531232686,0.5458380998458741
3,Evergreen,0.004606931698063413,0.006678182216573125,0.007848675496860167,0.008596569938872292,0.009141799832528283,0.009551847801203672,0.92629444808208,0.8496754081352575,0.7973143677247952,0.7641731429377869,0.7422049618387886,0.7275891812156532
4,Five Points,0.010546102945080543,0.012101225613621296,0.011623216692376967,0.01224090500112158,0.01283558279901725,0.013263630103160387,0.6456621640853621,0.5358052626438444,0.5729125680703822,0.538708224051893,0.5043013070976965,0.4809552417449954
5,Highlands Ranch,0.003912167482514233,0.005347416708786849,0.006027529767076507,0.0064565603989201175,0.006774644859714224,0.007018814636697693,0.890549047594832,0.7966277058803026,0.7423811005739959,0.7052760724083034,0.6763974980214493,0.6532061971487781
6,Idaho Springs,0.004237685239300798,0.005761595086974364,0.006670679804185877,0.007299807278073404,0.0077365229638448165,0.008041706577045456,0.8398900264709681,0.7126671603786613,0.6238935836736903,0.5586558173999465,0.5132763477194044,0.4829402266471996
7,Rocky Flats,0.005760232362095115,0.008020030652514835,0.009532915473967455,0.010713050490743612,0.011702524062300768,0.012538708396344467,0.8808108018944336,0.7890395588153093,0.72132678705277,0.6638376305247082,0.6122593618909966,0.5664739698461946
8,South Table,0.004560763533349156,0.006186472853831501,0.007271359871865061,0.008028712966382644,0.00858365778295228,0.008991435678346064,0.8769950195319103,0.7912164111850513,0.7314386074854387,0.6917620018445738,0.6660515976742121,0.6507760440084618
9,Sunnyside,0.005518850224551199,0.007932701532337149,0.009218981755586901,0.010071563190504673,0.010725694890255832,0.011218260008561297,0.9055513643806823,0.8188682053874499,0.770987779328957,0.7421070558397536,0.7215948782341121,0.7074003415529235
10,Welby,0.005635731338260476,0.008044243378255697,0.00946437970331443,0.01043074151554269,0.011138874148764898,0.011660439515743174,0.9070653395842034,0.814767995558931,0.7482016691951228,0.6980322657559085,0.6594764208755937,0.630137728524286
