,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004552186809851171,0.006649221458077802,0.008066819347686362,0.009087703031053062,0.009847567734960093,0.010436128322360655,0.9100624455364194,0.8354122298875267,0.7825740536879386,0.741691824437934,0.7128180333930978,0.6916106079851096
1,Chatfield Reservoir,0.004609668440405044,0.006237882324934508,0.007156720024192313,0.007723244744761518,0.008098403242489583,0.00834687699079535,0.9005494916908531,0.8201589709211399,0.7659142838981186,0.7298021010446235,0.7050502032311627,0.6886425213858606
2,East Plains,0.004456774698412195,0.0061909843570511795,0.00722509781889753,0.007925948483339091,0.008426802173770278,0.008805112627571294,0.8709790073332319,0.755212743827651,0.6704754322677928,0.6073773490592134,0.560756220642201,0.5251384703581938
3,Evergreen,0.004467354820256267,0.006377130228348756,0.007395463682526098,0.00800248259532077,0.008426152545143298,0.008729519850236296,0.9259807295690322,0.8491047075566356,0.7971397129505676,0.762792206138072,0.7371904454972524,0.7178284902899813
4,Five Points,0.00990515416144023,0.011167947427768086,0.01110818887877425,0.011697831083983689,0.01213707960817624,0.012386526451480612,0.6690554301311405,0.5675506435547346,0.566093182559509,0.5202699646764761,0.4853865737539449,0.46565751215088924
5,Highlands Ranch,0.0040504904767675095,0.0057395901516332825,0.00670779869883701,0.007372734887723733,0.007887878141210985,0.00829578055686061,0.8904393516272054,0.7953352077932021,0.7375564597165287,0.6961838620471454,0.6631788301682278,0.6370861064102588
6,Idaho Springs,0.004371839874286133,0.00618661499566565,0.007307030318010932,0.008090667210094557,0.008654671542210151,0.009059887401528617,0.8393345454631027,0.7024734218586961,0.605632224416439,0.5344692874320933,0.4848823189979552,0.4520009276244339
7,Rocky Flats,0.005746192112749492,0.00788722663567974,0.00924375728824433,0.010211548098430282,0.01094775194400166,0.011514208839717578,0.8742222402395929,0.7733165721075398,0.6937788051891906,0.6257237482275766,0.5676142732649714,0.5197902087091205
8,South Table,0.004616523302744078,0.00636296081183695,0.007524045933618535,0.008319224499371213,0.008893722087671556,0.009312601993418651,0.8757224787370946,0.785630792691887,0.721452180641003,0.6770286093359716,0.6468936767584066,0.6273311371472207
9,Sunnyside,0.005449540938209046,0.007834902154830545,0.009171991835408046,0.010082283098825782,0.010777627502543026,0.011305798560642498,0.9054480199778913,0.8202206441483905,0.7728227829126222,0.7428571424630981,0.7203922931934899,0.7035935604785364
10,Welby,0.005601545919432763,0.00798037408734464,0.009409641620271166,0.010371606341329942,0.011068616123937072,0.01158222450400397,0.9058053308787001,0.8109716500687522,0.7406538934403585,0.6882347532605316,0.6480273925824174,0.6174643614213557
