,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0044606995440271136,0.0061211769425907675,0.00703651655450005,0.0076105932701071915,0.00797744398500665,0.00822585548976379,0.9032616434256949,0.8258226788644939,0.778927309703581,0.7467592971007888,0.7238508927662481,0.7061905803529158
1,Chatfield Reservoir,0.004779914700914801,0.006580164546053523,0.007696361057335821,0.00843197797756424,0.008937952685485905,0.009291859874026588,0.8961477418770311,0.8121905465050501,0.7539149095135447,0.7155942152118466,0.688900122015262,0.6694342730864553
2,East Plains,0.004576426494532991,0.006329976904021691,0.007350441469589263,0.008004544158056806,0.008426715350543583,0.008715937542553214,0.8660111182154658,0.7442593690137125,0.651769646159871,0.581931860386683,0.532716604896243,0.4973887248562884
3,Evergreen,0.004792122769154487,0.007088025865055021,0.008347251935100013,0.009083454198829125,0.009578293293817331,0.009933897736973655,0.9175846122679842,0.8232700470301095,0.7601366750182255,0.7221835112795421,0.6954174195894474,0.6740125600709852
4,Five Points,0.009052443446670458,0.010955153289574098,0.011433505080237822,0.012225201503274587,0.012732606533871833,0.012979090665398008,0.7107826656765153,0.5800627002339545,0.5531697780357128,0.4910687587922794,0.44717662589996354,0.42550800998372285
5,Highlands Ranch,0.004066524115462684,0.00561664713095951,0.006431453752086931,0.0069467090042517445,0.007315540808960158,0.007584879518305838,0.8845014939242721,0.7847347481520912,0.7250207389999268,0.6842492576623541,0.6519156616064374,0.6262728347085054
6,Idaho Springs,0.004377018585721157,0.005835342779832488,0.006641367776510156,0.007162183357835272,0.0074954253726966765,0.007701928636198997,0.8256298252234119,0.6918968832422143,0.6013949591190337,0.5362751192464453,0.491854725719048,0.46300692573699254
7,Rocky Flats,0.005776062694873601,0.007958636898161169,0.009311661785802344,0.010261045618052208,0.010929894712447777,0.011403528987229957,0.877241221421588,0.7743957086044168,0.6910540960484011,0.617135813155151,0.5550262147586337,0.5060126901253523
8,South Table,0.00470656782023766,0.006367477326386461,0.007406353060836782,0.008077155044115198,0.008542642157054482,0.00886656915791594,0.8701584126709121,0.7787593836574744,0.717073297237792,0.6773548006021008,0.6501444243532943,0.6326161295946768
9,Sunnyside,0.005590709407759734,0.008005786742866514,0.009239403256280932,0.00998915118090885,0.010499947942228624,0.010847491925177772,0.8986425823758645,0.8011414768502827,0.7470280556358482,0.7138754064890527,0.6880952380450965,0.6684781582020802
10,Welby,0.0058457324399307075,0.008458962887570531,0.01004812703225634,0.011076882394548127,0.011779919306136448,0.012256511275956285,0.9000334320120283,0.7941375217168106,0.7136145740992186,0.653253002690203,0.6071796929469545,0.5737573169493043
