,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0042923118678425826,0.005890077816540826,0.006793473119806419,0.007428430716595268,0.007851791709912227,0.008157466055952196,0.9090368748195862,0.835024292636826,0.788518694539852,0.756641446447538,0.7382011264993759,0.7271735364042795
1,Chatfield Reservoir,0.004676866775911614,0.006326612394335796,0.007262566409979137,0.007836674403667929,0.008217592557493752,0.008458663745523188,0.8969722755529465,0.8136494871489066,0.7577442423366894,0.7217131716725966,0.6977906868030388,0.6831415219483559
2,East Plains,0.004443345872525849,0.006151594662502188,0.007195734783732412,0.007932557158503434,0.008482895223088184,0.008914268757025256,0.8689886967984469,0.7528616002212798,0.6698926326309466,0.6095517454153836,0.5653023149066474,0.5313755483430818
3,Evergreen,0.004574628295556331,0.006749295802591224,0.008138884428039055,0.009147876846572346,0.009987116809633293,0.010700004795728014,0.9271826490917443,0.8521888749611588,0.7985186872868977,0.7615615681378543,0.7331722251886746,0.7119581997944735
4,Five Points,0.009331163023084241,0.010352730744774698,0.010905404179644902,0.01166129313445784,0.01221215972791157,0.012524901468439563,0.7058537170278215,0.6306649470510541,0.5948649727091224,0.5462880510535448,0.5111968477933184,0.49277622798251275
5,Highlands Ranch,0.003926711651987264,0.0054198376086187165,0.00618897909740097,0.0067017331164667985,0.007104192906430642,0.007427720826354138,0.8902173891778613,0.7943708476170614,0.7370142318238652,0.6983818269800981,0.6690539581635022,0.6465928222104683
6,Idaho Springs,0.004131053917038383,0.0055864368028113376,0.006430448808206206,0.0069829781776431015,0.007345051472938885,0.007570435385901927,0.8441690318538256,0.7188898075596912,0.6334062472334174,0.5736791158681256,0.5335635256267719,0.5085651355166458
7,Rocky Flats,0.005524984058966134,0.0074292731335576625,0.008635708557024387,0.009551459615272135,0.010306964163842006,0.010940556317053695,0.878546894644777,0.7841006432817974,0.7131476272336381,0.6550625812851446,0.6056034544185764,0.5640195914699375
8,South Table,0.004435548984079691,0.005831352803605567,0.006643605399863706,0.0071607782615256575,0.007505265382472736,0.007715428496805866,0.87796103946126,0.7947711304269129,0.7405728619713823,0.705914558020571,0.6839623964498303,0.6719440179564982
9,Sunnyside,0.005221188432908794,0.007231628872577206,0.00816913827670394,0.0087170128897827,0.00910795026871254,0.00937609752920752,0.90732734786407,0.824081729592149,0.7778698605544516,0.7494258670606562,0.7289304012675399,0.7149831069833261
10,Welby,0.00569926452882212,0.008257234367495021,0.009882225112095258,0.011057414378283042,0.011930377973078148,0.012597651760273278,0.905828434173441,0.8111215682367444,0.7417569661652703,0.6907393627052284,0.6544394292739653,0.6287215512306965
