,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004477647107925797,0.006242370132376698,0.0072866146323393175,0.00802185606938061,0.008542901804943754,0.008927294019100149,0.9091962780637132,0.8364889800849266,0.7904829395598006,0.7579990185390566,0.7368312948169482,0.7221419735911692
1,Chatfield Reservoir,0.004595447006552642,0.006176026459646683,0.007049053622464731,0.007562974098166861,0.007881761736997032,0.008085984246146323,0.9009539715916609,0.8221466385120576,0.7694995111918538,0.7356531304298295,0.713442279785033,0.6984644603394485
2,East Plains,0.00459744509491744,0.0064280322311065455,0.007555218973261861,0.008346803505935373,0.00892665909105756,0.009365795172486964,0.870951739690646,0.7567107742285104,0.6712390763715124,0.605446772232717,0.555793655674462,0.5173270955511287
3,Evergreen,0.004824771114075901,0.007067073114772337,0.00837753749986328,0.009271461358463238,0.009961008270634302,0.010505160640267944,0.925292884564702,0.8481486940970042,0.7946542382618648,0.7582871050941049,0.7305472994346317,0.7083227802879211
4,Five Points,0.009625453495752705,0.01146335378415239,0.011567790777423986,0.012311718717693456,0.012908244883900391,0.013282261755218109,0.6877523209324988,0.5661216331860359,0.5707756030019093,0.5268974560829872,0.49078254760123685,0.47002610166033576
5,Highlands Ranch,0.00430528634010496,0.00618158975596703,0.007315032146574074,0.008142369310976418,0.008798188278809738,0.009311589759296648,0.8892931403774682,0.7966309108226955,0.7438993911643981,0.7087528627614287,0.6813947472330293,0.6601241041591144
6,Idaho Springs,0.004420061378091123,0.00608058637038315,0.007089410247653728,0.007791760999244717,0.008293304047297287,0.00865663324677643,0.8344622343007473,0.7035723819186332,0.6138537715951597,0.5507628831618662,0.5088274478726915,0.481997314993046
7,Rocky Flats,0.0058048968878484765,0.008009741208605032,0.009455961554157358,0.010572976674703676,0.011469039903051908,0.012172372835836852,0.8783725880227744,0.7790187070477028,0.7000211228534453,0.6295800988811848,0.5672255591915885,0.5153556985915739
8,South Table,0.0047821606104126585,0.006627505370384583,0.00786156178547202,0.00873460994112716,0.009379271276864365,0.009853855422466997,0.8742324730375906,0.783470437415954,0.7204551642489045,0.6790284901953823,0.6521219358671053,0.6354293187398721
9,Sunnyside,0.005377621053662881,0.0075280630201161386,0.008564114711451057,0.00919202741691252,0.009646590390761127,0.009961018294972408,0.9062433229092782,0.8221734205792712,0.7764985725522836,0.7490177482525453,0.729299190083452,0.7160602297884932
10,Welby,0.005789361008301725,0.00830355666249744,0.009832958134303975,0.010866709192111787,0.01160114359824613,0.012090516858470906,0.905537562416566,0.8098871443655943,0.7363745429861065,0.6801401233776228,0.6375877170783191,0.6084403892824595
