,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004276561863526012,0.005824411416983363,0.006670169824463892,0.007245460059470593,0.007619853089820105,0.007894234623433966,0.9090866318329144,0.8356325334368406,0.7900247651939885,0.7588192174882352,0.7398621566920676,0.726976652434766
1,Chatfield Reservoir,0.004635463660353932,0.006249124074914165,0.007128589835278833,0.007650362020060651,0.007993251452792399,0.008226828702526716,0.9001000320936797,0.8205480604107657,0.7687623233009602,0.7357605731614558,0.7134284242305293,0.6982649732455717
2,East Plains,0.004538140327923397,0.006327311125831633,0.007439672269395672,0.00825005943433282,0.008875093067902911,0.009380892520856738,0.8680696863122366,0.7522137856753057,0.6703390822194686,0.6099718428936072,0.5649865350987296,0.529837270392572
3,Evergreen,0.004404592425698797,0.0062445315692434165,0.007253079122355057,0.00786090699053953,0.008287724722898635,0.008600244435654934,0.9270493397016818,0.853700386355872,0.8032605958956013,0.7695147995594183,0.7444054111339986,0.7253932722920666
4,Five Points,0.009338624873872627,0.010546242301367631,0.010988113663907931,0.011701785243767146,0.012184137046125747,0.01255874207740786,0.7018778078327229,0.6143123733844653,0.580555590158151,0.5291995271078671,0.4952394118891216,0.469715891375012
5,Highlands Ranch,0.0038952367513985235,0.005291328994767687,0.005965161616052473,0.006392801684245457,0.006716376088840779,0.006977039145817949,0.8928025381828337,0.8051618867287754,0.7559009883675688,0.723456835692838,0.6986368271847097,0.6785196380805716
6,Idaho Springs,0.0041565804065061334,0.005669622452302191,0.006525483805309206,0.007094318534870555,0.0074850719153784,0.0077488726688848385,0.842382766094401,0.7110812213649059,0.6239227323102011,0.5629206176350408,0.5211436577781488,0.4943953621943712
7,Rocky Flats,0.005570930053307216,0.007414222686057946,0.0085515109371451,0.009394549505158938,0.01006876289838263,0.010621350960789843,0.875297737761265,0.7793233348325211,0.7070688131419401,0.6479446735988237,0.5981972177690171,0.5565223593287395
8,South Table,0.004407767402014378,0.005760766422982016,0.006520631231069757,0.006986532973149015,0.0072841332319087395,0.007462192720203499,0.877716536301242,0.7936265065246496,0.7384835955976685,0.7025428470346828,0.6790801200877696,0.6649334997034887
9,Sunnyside,0.005208502035870403,0.007216960676114199,0.008144997980912505,0.008672909386896587,0.009033132902186053,0.00927931140708543,0.9075878708944923,0.8243753562467238,0.7781950944998686,0.7498974232016613,0.7297920197299868,0.715739214076523
10,Welby,0.0056357027198655684,0.00799426018534159,0.009353150759733494,0.010263181746672933,0.01091459315832373,0.011391324769380914,0.9035697173769237,0.8061801579443436,0.7354828179172554,0.6825569600041108,0.6421339994279907,0.6114171006256446
