,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004363009306965795,0.006011031318664579,0.006946874506200757,0.007576605920659616,0.007990870664300797,0.008278896398015786,0.9085287851859164,0.835012809472191,0.7875602848851035,0.7539261874040561,0.732289714789351,0.7175241816770073
1,Chatfield Reservoir,0.004706675046577244,0.006478977355983011,0.007539169627685241,0.008252636730892288,0.008758537443538815,0.009121160717412624,0.9015902219551899,0.8251519184099033,0.7754253720296083,0.7433445018174505,0.721574098298653,0.7064220197383768
2,East Plains,0.004483005086429028,0.006177086201941451,0.00714702877547588,0.007816597763694666,0.008299959199897646,0.008654918231373376,0.8685722559250941,0.7485337922841144,0.6606908469645887,0.5928201267955343,0.5414536368207787,0.5030665548344768
3,Evergreen,0.004552284591014128,0.006467757511462299,0.007471000783432379,0.008087936891039005,0.008517222659063588,0.008830300567252121,0.9240311732445949,0.8474765124743255,0.7971180859647049,0.7629298615211504,0.7372339940885311,0.7172988659268196
4,Five Points,0.009971858744257944,0.011304701312431789,0.01118085103625822,0.011613599619151605,0.011991855104477213,0.012215184936753202,0.6595453763228981,0.5521739693383356,0.5591585326631584,0.5268013591739378,0.4970860715136589,0.4790735604519325
5,Highlands Ranch,0.003951940956245849,0.005384671160419751,0.006070823393078863,0.006510932893246687,0.006839472471620502,0.007086514904500326,0.8887856164267003,0.7946840807073208,0.7405421178663678,0.7025740197735706,0.672632951297597,0.6494630384905509
6,Idaho Springs,0.004381128843967398,0.006072840318491938,0.007083191103105376,0.007792788988262564,0.00828934724003522,0.008638542464071818,0.8362794235319659,0.7032838491944493,0.6143411019014755,0.5523119331254969,0.5113963050221089,0.48541119399809385
7,Rocky Flats,0.005701562163729605,0.007808374357856369,0.00909839569243341,0.010013159191400464,0.010710765651820376,0.011245443305090901,0.8758842715370996,0.7703273341669112,0.6852893538400856,0.6129480146881707,0.5507214242088325,0.4994197739239943
8,South Table,0.00461444118983371,0.006241190627572621,0.007250002785850455,0.007918506080235345,0.008383144185723264,0.008709753951829902,0.8738578948126274,0.7844712025345599,0.7242969056881889,0.685395577254722,0.6603852487051651,0.6446741450648424
9,Sunnyside,0.0052853973070599745,0.0073268385824002795,0.008261054607216937,0.008785259182994044,0.0091244129428721,0.00933475921295203,0.9053019636615387,0.8182646670980868,0.7688404015703236,0.7384162990988993,0.7176346656890018,0.7044357979778832
10,Welby,0.005712713640625669,0.00813850787534236,0.009554775893569142,0.010469264985445,0.011094221918493099,0.011517525000455242,0.9042670490860729,0.8062165944752564,0.7319860254680043,0.6763312968183909,0.6347960548196941,0.6052905124464927
