,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004190362225287685,0.005658813866608883,0.006447323138350185,0.006974944389603063,0.007301588807363434,0.007535305495133464,0.9100340112610055,0.8365431542512898,0.7890066442579435,0.7543809681480326,0.7323921267747169,0.7163819672851195
1,Chatfield Reservoir,0.00457834437248781,0.006198295739156528,0.0071189400655587,0.007688596933434021,0.008071193784573244,0.008329058666067484,0.9010464811898418,0.8191130650501489,0.761745981352703,0.722540220383912,0.694789088101215,0.6756525025854676
2,East Plains,0.0044321992634066484,0.006132330586506195,0.007181097468206203,0.007945424536250318,0.008524427960256613,0.008984053485385026,0.8735153602811667,0.7646240066780847,0.6857350017790789,0.6253675150489666,0.5801147650334926,0.5448754262797183
3,Evergreen,0.0044803185288396444,0.0064584848581998805,0.007614720819432702,0.008376143753557339,0.008942972160365922,0.009378872600673325,0.9253711422163451,0.8474603895454476,0.7915268733539068,0.7526952762562306,0.7235697811686274,0.7014432427707544
4,Five Points,0.010880435253060233,0.011551785568601675,0.01094121839548671,0.011429307281396132,0.01189920531815182,0.012218486018198253,0.6181224584610656,0.5434528231326888,0.5753650569500315,0.5367066401881526,0.49836628019056506,0.47151708286632577
5,Highlands Ranch,0.0038795786648115204,0.005304855045592723,0.006023679204400016,0.006494335125393711,0.006852811264382313,0.007134810867787393,0.8922641274535852,0.7990451745007686,0.7416701773971961,0.7001766487717163,0.6661218293843485,0.6373627892069718
6,Idaho Springs,0.004156560868783817,0.005687452847814247,0.006592206347285668,0.007205018828392108,0.007617355469458375,0.007900169251936557,0.8446980853732733,0.7143483993138202,0.6221244822898473,0.5550924636322804,0.5096461279689211,0.4796700663001199
7,Rocky Flats,0.00546432928939362,0.0072586589495149765,0.008335052118326719,0.009118775197512703,0.009734195831057878,0.010217474466511082,0.8803605248771318,0.7902237427789821,0.7239599053130656,0.669291138818841,0.6221777675799562,0.5825182790329284
8,South Table,0.004450591508419576,0.00595086937185168,0.006908916241650028,0.007564958143806333,0.008034864115501174,0.008371350342001064,0.8775943183637951,0.7885626676964117,0.7242250129145861,0.6793896305791075,0.6484533047775793,0.6282871737868341
9,Sunnyside,0.005361477224048484,0.007529872548147622,0.008597606244963014,0.009250238973593868,0.009724248502712078,0.010055376961729985,0.9060241032863009,0.8192770053855685,0.7698296870124448,0.7394317102335093,0.7173285326885896,0.7017910448677905
10,Welby,0.005668796051030653,0.008129222131420064,0.009616926546836796,0.01064789576171863,0.011407975942840713,0.0119642573447047,0.9071509229140312,0.8132833139031591,0.7434844520836468,0.6903156797997941,0.6498111972451621,0.619836209903815
