,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004277769038381297,0.005757013187729257,0.006518523906159522,0.006973819180812073,0.007248797467081603,0.007430127362657666,0.9089334940623717,0.8377324141434338,0.7938573323808122,0.7648867477928728,0.7467242343377903,0.734189817592974
1,Chatfield Reservoir,0.004633629742782764,0.006215787598487034,0.007062611718606805,0.007551006723141292,0.007855762237110807,0.008053958586433681,0.9003509015669005,0.8219940678831194,0.7710672022223,0.7391988288473258,0.7185451234088287,0.7047347970469462
2,East Plains,0.004582541390820379,0.006331059147732071,0.007338013872378743,0.008017444827711632,0.008501134880524796,0.008850655307617498,0.8691419875979943,0.7526514773032411,0.6679158867657307,0.6041430325931181,0.5565866347122264,0.5212782351110101
3,Evergreen,0.004633473059214074,0.0066280133175614,0.007698878439031012,0.008350915435652317,0.008820452709149962,0.009157403109495007,0.9246980853535159,0.847605983662402,0.7955257317151706,0.7609149559892915,0.7343219249645632,0.7139668331700841
4,Five Points,0.009778588082412741,0.011360799691558406,0.01123335935399809,0.011777680754866474,0.012124432180608888,0.012341199937276061,0.6690547454927904,0.5468337899533149,0.5533022126253806,0.509425635816075,0.48055763523511297,0.46174808110411847
5,Highlands Ranch,0.003953796506435789,0.005389036481253916,0.00608425667133632,0.006512234669106953,0.006822678606671081,0.007047735422657974,0.8887915305437463,0.7936988930670484,0.7373398089992428,0.6993803515500496,0.6702379144701354,0.6480636724307791
6,Idaho Springs,0.004248272031490284,0.005737993024000022,0.006556537027839274,0.007068679558726906,0.00739406223936109,0.0075925405560854425,0.8365782852019236,0.7026024982894283,0.6106156070287176,0.5468339542157652,0.5042933345934262,0.4775252371524181
7,Rocky Flats,0.005683514764532322,0.0076836178824829585,0.008895294357495302,0.009765415980575216,0.010432421343215575,0.010939752107013723,0.8731316180262447,0.7674438026353719,0.6847482256085495,0.6157753091033893,0.5580272983616594,0.5118493587836124
8,South Table,0.00443215284995209,0.005788734165095305,0.006563045784586672,0.007026392174938668,0.007325684609824192,0.007520430902491465,0.8756021448717761,0.7888317633415376,0.7298872894458543,0.6917786151610821,0.6663643362061488,0.6496813347164598
9,Sunnyside,0.005361579785192292,0.007435063640299946,0.008384885847948288,0.008921790024607473,0.009270549470834541,0.009490810917744742,0.9053193190762737,0.8205259797355111,0.7739618335588305,0.7459535576795615,0.7265403851063506,0.7132539872998154
10,Welby,0.005772876488185852,0.008246337976099078,0.009695332794577965,0.01063314829078556,0.011298202898586941,0.011753780966659964,0.9042124414122217,0.8083920356110712,0.7384290079233726,0.6865640138980926,0.6460118958054515,0.6156614376015266
