,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004334453701039696,0.005905231387529319,0.006766721104881188,0.007333245941987712,0.0076861058949834644,0.007926685497310388,0.904336547433434,0.8255739945789363,0.7763065463617038,0.744119319261932,0.7258028287667841,0.7147152891888968
1,Chatfield Reservoir,0.004745606364635104,0.006531347817111866,0.007633273152410415,0.008379529698215106,0.008926124072035985,0.009343757529223572,0.8992129568521218,0.8212443910032378,0.7713862335845608,0.7413359153078569,0.7228766055291106,0.7115073798533365
2,East Plains,0.004787945075775331,0.006937891302674042,0.008383728887008007,0.009460996944411633,0.0102812161533593,0.010925331223255045,0.8615180798821284,0.7352039049018079,0.6463423096388523,0.584213299866005,0.5416819735324234,0.5111287473868702
3,Evergreen,0.004518603057314424,0.006583620873408179,0.007813866084817121,0.008612055843467348,0.00918666720487792,0.009615298610964555,0.9249377151702283,0.8449118341057791,0.7873584914481645,0.7488887255300777,0.7220574997794121,0.7034611784593368
4,Five Points,0.00881250193995229,0.010506872425385436,0.011183197473458709,0.012070777170177401,0.012694239535426633,0.013081708644724965,0.7287666773497801,0.6199735864672283,0.5778503021123925,0.5221017769446923,0.4852475503632002,0.46484804981634265
5,Highlands Ranch,0.0040191973240809335,0.00556505647014603,0.006358807110116815,0.006882253841741858,0.007283597512290516,0.007598227149450949,0.8875430325928266,0.7927999326519828,0.7398339478227562,0.7065247127523975,0.6825664196220909,0.6651516288158377
6,Idaho Springs,0.004243893499609003,0.005705822356527705,0.006534006695862097,0.007074635100825474,0.007423916376784057,0.007635130047560829,0.8349882777476232,0.7045736231595926,0.6176927102264185,0.5578934815740675,0.5192028830121851,0.4967658650644676
7,Rocky Flats,0.005672142243494662,0.007823779685053435,0.009254950490125865,0.010373727140431534,0.011283329971125331,0.012027450783749633,0.8763588516366112,0.7735463991973868,0.6932290020837361,0.6260302888671487,0.5703168458341996,0.5252669996398123
8,South Table,0.004526315608146899,0.0059658139880140165,0.006811206613304595,0.007349839579058191,0.007725184924767174,0.007981926166789059,0.8735853815877748,0.7883545658266845,0.7345942847694258,0.7020599670110914,0.6816001659490492,0.6696050098381618
9,Sunnyside,0.00527935889009118,0.0072960977412704795,0.008199049446758033,0.008704354567775597,0.009043896733573725,0.009261717964670667,0.9047000867958253,0.819143685888076,0.7731446292869861,0.7461747780065607,0.7281043064518907,0.7168297311482639
10,Welby,0.0056996710688682764,0.008191295979187592,0.009705045430097436,0.010753160797931923,0.011520226446882609,0.012071903285321971,0.9024531090145753,0.8025764473082552,0.7300294621457256,0.6777849622926464,0.6400798183648762,0.6140651607696059
