,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004259512537186405,0.0058041101042805516,0.006640756506490218,0.007189220435693488,0.00752811354846784,0.007754454706920223,0.9088342131577523,0.8332394322991777,0.7847605998816969,0.7502205116155026,0.7287781687517957,0.7146389523552545
1,Chatfield Reservoir,0.0046908539065768735,0.006394911069533205,0.007355677917001444,0.007948486761931706,0.008346815870191697,0.00861217773794377,0.900847397959773,0.8213570311676435,0.7690001885212148,0.7356302340136474,0.7137249437795817,0.7003238827916295
2,East Plains,0.004480096684267552,0.006138858987501554,0.007059017094712048,0.007661885461639039,0.008091972699005554,0.008427078283452825,0.8732836091596857,0.7644907062390276,0.6885780460712979,0.6329632849293068,0.5914019994488752,0.5580196430853055
3,Evergreen,0.004512480399741181,0.006520706502432344,0.007679822141670131,0.008434380266206278,0.008995817529014615,0.00941914215963823,0.9257725338634448,0.8480668243640128,0.7928820378009165,0.7547058840876333,0.7258530001534702,0.7042699122193229
4,Five Points,0.010171851360236408,0.011463702690351817,0.010925847537440279,0.01152058488522115,0.012005362655455503,0.012322447496172041,0.653425651934785,0.5464037753484894,0.5797854118167198,0.5358638707993348,0.4977220469995234,0.47245289321646977
5,Highlands Ranch,0.003923474281389695,0.005342168909801816,0.0059960130713755675,0.00638788421740309,0.00666213182659829,0.006855510381315325,0.8900674968963194,0.7962269429043607,0.7433212239642859,0.7086498634060701,0.6830168081398224,0.6640842965413164
6,Idaho Springs,0.0042253387660895056,0.0057215597195705795,0.00654838055490653,0.007075349874339772,0.007414637925818389,0.007627456033718956,0.8394644577575767,0.7082757503494794,0.6191221651799499,0.5569591054314476,0.5158092504906986,0.49016281156475217
7,Rocky Flats,0.005565019429324799,0.007490756995864494,0.008651932523110473,0.009492556680042886,0.010137526112647167,0.010643171885678242,0.8771425624512875,0.7823178921954524,0.7133911443112533,0.6570332591037564,0.6098235974815096,0.5705770758229112
8,South Table,0.004449760753775573,0.005843986728834773,0.006628622000922386,0.007095096618556978,0.00738176843646277,0.007549812555473985,0.8769521931732686,0.7905901927103509,0.7329082883467133,0.6962041376345989,0.6735444684986163,0.6612855645892339
9,Sunnyside,0.005330226007174424,0.0073872032418352334,0.00829794627923603,0.00879681507039476,0.009120274772869372,0.009323108380914245,0.9042173582088503,0.816473453764793,0.7690455003986731,0.7409871256953159,0.7217561373536785,0.7092003916715308
10,Welby,0.005630096193283811,0.008050522743194902,0.009509949228574866,0.01050576245895963,0.011234910567057518,0.011773358264666125,0.9048890814950745,0.8065187648967423,0.7319148854922164,0.6752134003726123,0.6314757534452583,0.5986440165922053
