,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0043524528707134,0.005837361641898268,0.006558343664390744,0.0069770351427217835,0.007228659297765077,0.007401464671866031,0.9042794795108451,0.8287223338700088,0.7846095277938323,0.7571214054109764,0.7400883502069671,0.7282045337685745
1,Chatfield Reservoir,0.004699369613130103,0.006355924792292974,0.00731601502405081,0.007916331062894145,0.008325051897991495,0.008615327086904587,0.8978631562820373,0.8161635935909392,0.7604487840742851,0.7242870112472892,0.7005111576981452,0.6852333772212336
2,East Plains,0.004494015592731753,0.006156098771831026,0.007122687842120007,0.007764167207528249,0.008202335843859702,0.008525621444022581,0.8662894950848237,0.7502341518469785,0.6674560315253064,0.6068457421092865,0.5633604005315722,0.5302541888404848
3,Evergreen,0.004645945484581125,0.006759299998841422,0.007885615130626859,0.008515772504356159,0.008940064448210721,0.009259617414218978,0.919264253110249,0.8293836213446573,0.7681807744905256,0.7303617855199973,0.7035745507937521,0.6826501935897105
4,Five Points,0.009247282957328386,0.011072125810364165,0.011035048005740167,0.011722819792970138,0.012195153681833756,0.012429511265321894,0.7064181407413767,0.5812799226964742,0.5783955910936489,0.5268340451420083,0.49082640105310404,0.47337362224202784
5,Highlands Ranch,0.003969443184249373,0.005378138595410386,0.005999322778380712,0.006337633362898067,0.006572289763931412,0.006748297565791201,0.8867590379347058,0.792996323935641,0.742261435230523,0.7121460993835225,0.6904261691953839,0.6736177676812782
6,Idaho Springs,0.004348013355139428,0.005811956440096719,0.006646021106817006,0.007196502914150226,0.007563407799121901,0.007798658451962203,0.8271949897507939,0.6934544818950872,0.602410965565239,0.5373532869178623,0.4918378189432099,0.46153608203270424
7,Rocky Flats,0.00554578774270709,0.007512622082614608,0.008705348641940029,0.009597088095408327,0.01028652987617119,0.010818223814109003,0.8782782093682902,0.7791133951493677,0.7051189664575556,0.642772951045246,0.5903855327341963,0.5480918325215092
8,South Table,0.004579967603039464,0.0060627694444675565,0.006916738121675185,0.007433747499739839,0.007777885076118804,0.00800011323797098,0.8712452259944827,0.7813262313309729,0.7225735140925813,0.6864771133498062,0.6632572379387052,0.649858411105603
9,Sunnyside,0.005412113230583806,0.007523823465452748,0.008394072616007801,0.008802442678582871,0.009042935365375418,0.009197014621301495,0.8998082949856258,0.8066035193495106,0.7589815140648652,0.7348115632226129,0.7203858765444451,0.7112123085145583
10,Welby,0.0058728446242556935,0.008549058148129876,0.01018466621536463,0.011287908146100038,0.012077247151205844,0.012651313526628826,0.90004469417501,0.795955483840346,0.7203630976185587,0.666759552247699,0.6280300330331896,0.6002873252116006
