,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.00449932402101263,0.006241002954810519,0.0072422496141751206,0.007928868794015642,0.008424908594336379,0.00881654478767799,0.9029629854247224,0.8248565305082585,0.7771879616416956,0.7455407413048307,0.7246638306581463,0.7092238710209319
1,Chatfield Reservoir,0.0047233517352487,0.006424801881034407,0.0074291140652708865,0.008075232612207184,0.00853244842646772,0.00886924298101037,0.8972732256804606,0.8153819645672878,0.7593422570945467,0.7220546709210833,0.6960497094305427,0.6778974307352752
2,East Plains,0.004680583761394929,0.006612224202708745,0.007811931801507633,0.00865993427711209,0.009286103574439654,0.009780607697222748,0.8655135360144235,0.7478879255748826,0.6638381983663226,0.6013503727588596,0.5549953379284087,0.5183428887311183
3,Evergreen,0.004626277558009654,0.006730185653987616,0.00790210665485492,0.008604479161986563,0.009116484605725802,0.009523063034476628,0.9207220550087795,0.8347443471210996,0.7753396389343394,0.7371556074346506,0.7083398920298456,0.6849198542007155
4,Five Points,0.008991765205124356,0.010542758843056013,0.010945258626636279,0.011716078270862516,0.012230390472261689,0.012525941648966218,0.7171318767024734,0.6099410430232229,0.5799027534925287,0.5218574026282445,0.4819723430199697,0.45927940754036267
5,Highlands Ranch,0.004191222863859691,0.005963399856732155,0.006993056102216028,0.007733892370748608,0.008339462597898481,0.008849637189829606,0.8853788919689959,0.7864761943271712,0.7275083951430494,0.6872009995113599,0.6545988063959663,0.6273881046610883
6,Idaho Springs,0.004969831909456855,0.0072442105424676195,0.008779436979929226,0.009950447099545828,0.010885228153809259,0.011647786775815839,0.8236644426052461,0.6868226651067928,0.59695411467137,0.5343279980321811,0.49038378616983125,0.4606013666743275
7,Rocky Flats,0.0059597609100578855,0.008524169991715999,0.01024998453082886,0.011584107079962509,0.012665656759322673,0.01356059279202952,0.8773940767358407,0.7748461723328164,0.6961298850450334,0.6301267938676025,0.574186426534691,0.527659252901902
8,South Table,0.005174358255220986,0.007513823101610021,0.009169081632002514,0.0104143281641281,0.011409378626171356,0.012230907817027235,0.8669779342948363,0.7700098500278444,0.702720008567961,0.657087826544771,0.624589858684854,0.6013561951134103
9,Sunnyside,0.006163030020111179,0.009443804406572685,0.011583884073586891,0.013215108579625365,0.014542944980614005,0.015638141193539994,0.9020943128193194,0.8140728512086046,0.7687392803438968,0.7427402460244836,0.723768055866527,0.7097357583298687
10,Welby,0.005948802765479024,0.008824105549766547,0.010658756366581004,0.011963544372613155,0.012939724198941713,0.013674822419936986,0.9022348974377659,0.7996348746375725,0.7242729908172535,0.6684351675456959,0.6258954981569504,0.594354520372318
