,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.00422608897391807,0.005708693992838725,0.006500749787305263,0.007024457888836966,0.0073465186997843076,0.007573886210062276,0.9112034447787661,0.8407463084693043,0.7965786871580893,0.765973032080027,0.7477443103115999,0.7354243572815732
1,Chatfield Reservoir,0.004612117930341428,0.006243373450167695,0.007173156278766855,0.007752184365017928,0.00816352429503473,0.008455402099561438,0.9014489899241883,0.8224007559137756,0.7688959901799438,0.7332949337896045,0.7075124622301028,0.6893734712225421
2,East Plains,0.004447912226055603,0.006120935612058332,0.007132445682365173,0.00785889964023785,0.00839292217173655,0.00880150086349317,0.8689936485233809,0.7540942670994097,0.6711566199786059,0.6078000965529264,0.560550045572789,0.5242602037487035
3,Evergreen,0.004465757257298131,0.006375507171345415,0.007431918557192021,0.008089436704115698,0.008556163352885726,0.008898527275721421,0.926102623005561,0.8522521935503369,0.802080121747814,0.7676074059115473,0.741558673213352,0.7215771437162806
4,Five Points,0.010331998234166456,0.011807335647448396,0.011105448753653269,0.011574906930342058,0.01205518962766907,0.012382471175384956,0.6551067762393026,0.5477325014436107,0.5814194377789259,0.5453171933941103,0.5111154727792925,0.4884652385902478
5,Highlands Ranch,0.003949940779777463,0.005449781892148506,0.0062368625784993996,0.006782057551738093,0.007225503740764808,0.007597980924444287,0.8903034404398824,0.7978517046388112,0.7431115911215738,0.704813314308059,0.6737281340334085,0.6474741803220905
6,Idaho Springs,0.004175893117447467,0.0056913411890750255,0.006572292390783039,0.007155613336242859,0.0075450120694520745,0.007810242395803709,0.842306205345015,0.7128149540974054,0.6245400232133198,0.5627309714612851,0.5212080371190462,0.49383503656733785
7,Rocky Flats,0.005728449100395796,0.007754001761534996,0.009032137460699894,0.010013374681715601,0.010810349470088975,0.011461791478016374,0.8745598527508759,0.7756137036733433,0.7003063362911411,0.6363731617248083,0.5814428593665384,0.5353781491872716
8,South Table,0.004577603256300634,0.006200446249162017,0.007239580125322187,0.007965664627980646,0.008501967418614928,0.008909018814379837,0.8769885447394717,0.7908113308278957,0.7329253534596991,0.6949781127618719,0.670339825415492,0.6545663557617644
9,Sunnyside,0.005201135245076226,0.007159787087804703,0.008029094160967185,0.008514552639210677,0.008856702798703327,0.00909531531385929,0.9073678008766236,0.8246629014585405,0.7794906746165695,0.7519801884820227,0.7318015552830914,0.7174211080718207
10,Welby,0.005514642048328038,0.007756217466233602,0.009020623738447973,0.009844959022917439,0.010414754592423293,0.010823543171873957,0.9078880520258455,0.8178226065220902,0.7538119269333055,0.7071673957021714,0.6728242775314177,0.6473227804406019
