,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004186627888743743,0.005643753361869456,0.006404318948228567,0.006897808533752717,0.0072019667150745965,0.007414231705972015,0.9106952409474276,0.8391869510038236,0.7944934743056731,0.7631691841689445,0.7430759812531158,0.7287553684254404
1,Chatfield Reservoir,0.004561311526652769,0.006120192008508798,0.006972752422353852,0.007486431297698857,0.007826161554411357,0.008052624513969287,0.9025796890385637,0.8273362439718492,0.7789547138491375,0.7481050196129986,0.7273347072652756,0.7135674995041053
2,East Plains,0.004650774176110494,0.006611095540977413,0.007868367161614685,0.008778739899198834,0.009443309305379446,0.00992609798099586,0.8614107093714325,0.7299655303148246,0.632317859431004,0.5593760843428779,0.5067620475310124,0.46909411343508955
3,Evergreen,0.0045280261747927845,0.006503464449350995,0.007614687583107278,0.008314115236935388,0.008818038146450196,0.009188116370931875,0.9231162009038246,0.8414127424500224,0.7825256685130069,0.7407260095444974,0.7082400493630996,0.6831064692660876
4,Five Points,0.010103681464225986,0.011012953918678486,0.011276243344580527,0.012076080874740368,0.01262858110602975,0.012929843630060412,0.663959156234382,0.5880991929169943,0.5648048933563596,0.5086232928332799,0.4702874512501326,0.44970666174153073
5,Highlands Ranch,0.00390253048958376,0.005350587364512506,0.006069877309662681,0.006525714989984235,0.006849362523846991,0.007084368467276302,0.8900042872952599,0.7944882676712754,0.7371790186030667,0.6980495573468066,0.6692286722196431,0.6477274113458136
6,Idaho Springs,0.004177494025773636,0.005725655294898939,0.006598073444088741,0.007165932698288751,0.007542648228349322,0.0077987545222829,0.8410688829585203,0.7054959873592627,0.6148146761780178,0.5520759373263715,0.5098466871443458,0.4815654581310753
7,Rocky Flats,0.005757145044318528,0.007859027262738698,0.009216847099193307,0.010233855380026148,0.011011518514256349,0.011594109989916777,0.8692710283825009,0.7549823063258276,0.6594832369238104,0.5765512986973835,0.5081262167931151,0.455324149973378
8,South Table,0.004481090875350819,0.005912851124234819,0.006718396133410463,0.007207636824588795,0.007526157630305011,0.0077291903853211625,0.8741642054717406,0.785397914698172,0.7284506583745554,0.692531079998169,0.6689818276850732,0.6539119739716941
9,Sunnyside,0.005238898390835761,0.007272313834163008,0.008235575853803514,0.008790839927079333,0.009143909158381404,0.00935644038102373,0.9065210185828367,0.8212001863006061,0.771975739270783,0.7410288174719956,0.7203233421632533,0.7073967266022381
10,Welby,0.005725334197360442,0.00827673356874403,0.009827278438597657,0.010872950206792352,0.011585826225328572,0.01205679859551303,0.9004340255550932,0.7934163838527925,0.7117848677409029,0.6510191671160714,0.6078319977248305,0.57917675435045
