,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004216926081296098,0.005647266560155522,0.0064037235595175695,0.006889989931565468,0.007184541485969791,0.007392087104696635,0.9088682820176905,0.8366574018939343,0.790101345917882,0.7572799866916065,0.7363861742898727,0.7213187352266668
1,Chatfield Reservoir,0.00477808482961724,0.006649018248620655,0.007813726652893786,0.008612865768221796,0.009211762321513136,0.009677489591931212,0.9001728834502642,0.820104828711176,0.7657697168874227,0.7298917524254229,0.7050013459217801,0.6875140249085752
2,East Plains,0.0046614160095337365,0.006640702978124615,0.007906071823129683,0.008812842732964862,0.009501696224953001,0.0100455720844603,0.8712933864253956,0.757394555986668,0.674155481786963,0.6121417156788191,0.5658548478676828,0.5298454350957927
3,Evergreen,0.004546423940279221,0.006566688674207022,0.007732435839478241,0.00849306244730382,0.009061654991828294,0.009512403035853373,0.926073691271036,0.8500535467455552,0.7970253985716604,0.7613352348110005,0.7350053675063642,0.7145059320183857
4,Five Points,0.009599298388640142,0.01107036966190881,0.011090481819271266,0.011583897606433663,0.012040779616311434,0.012287989507321276,0.6838143284157642,0.570764450285778,0.5612316836013888,0.519610077039987,0.48122281714629545,0.45991830708556003
5,Highlands Ranch,0.003925966836290267,0.005370218180417138,0.0060789598969352475,0.006543283939123916,0.006912488486805164,0.007212510787917507,0.8885808209781848,0.7920005057784082,0.7342529487062146,0.6933116241743291,0.6594379557461101,0.6313130680516459
6,Idaho Springs,0.004224428171963208,0.005669854582827933,0.00651644635365019,0.007072043941214615,0.007436999312963592,0.007684771355379048,0.8358278816449816,0.7054011045693592,0.6137730341040244,0.5487738194413687,0.5046890840975402,0.47477759643892614
7,Rocky Flats,0.0056074303904819454,0.007611520800683952,0.008866111470899888,0.009779746450790836,0.010495624953534679,0.011060398762495637,0.8772434188574721,0.7770249965171404,0.6994700786283712,0.6358525792659495,0.582788821033143,0.5397995479678939
8,South Table,0.004484586950075409,0.005897927254635246,0.006730150646880938,0.007250979479076951,0.0076008361739139515,0.007843013351031344,0.874544654225457,0.7865082562059422,0.7257837404296295,0.6854736994143649,0.6581548818512557,0.6397292780578359
9,Sunnyside,0.005267197504692569,0.007295278906826681,0.00823299314796799,0.008779378254560497,0.009159630412415944,0.009418672846127987,0.9054764232374416,0.8198049170500816,0.7724047625061068,0.7434801907678876,0.7226586397445494,0.708264526429158
10,Welby,0.0056614990098480525,0.00803087294553113,0.009422736475904045,0.010353333161942764,0.011026122607776547,0.011508832765043421,0.9039947729667732,0.8076059988308373,0.7361781063999782,0.6827949781082975,0.6419184121169925,0.6118008074774397
