,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004384861445724099,0.005938810723592069,0.006783218654465661,0.007338658605466971,0.007709620524810522,0.007975549122356844,0.9043569273920046,0.8281028396493051,0.7800105953709595,0.7466925771555657,0.7243030159213283,0.7082346263793263
1,Chatfield Reservoir,0.0046522394363664645,0.006238263084016094,0.007113750244885367,0.007639845113829661,0.007980526259420794,0.008206768818579945,0.8987589129179404,0.8191520656973599,0.7657927666138475,0.7304675573733456,0.7061704677963718,0.6894408722556996
2,East Plains,0.004635460020047764,0.0064477485322767605,0.0075311279200607414,0.008277284823801898,0.00880030295183537,0.009182388819081583,0.8632965762466673,0.7411772625487256,0.6535337762548734,0.588745005987307,0.542362745867931,0.508160926006342
3,Evergreen,0.0048821028462261076,0.007155928850319465,0.008441607988149196,0.009287157585140154,0.009906164629328872,0.010382779573294138,0.9191336521467107,0.8324630968959021,0.7738621512321728,0.734829127950976,0.7065937629465271,0.6852668939122628
4,Five Points,0.009127016879331224,0.010981409849161457,0.011201720060762548,0.011915540043582676,0.012403177206217848,0.012683948040566143,0.7120014767114985,0.5878439182280407,0.5669114198513194,0.5120779006723422,0.4741679231480672,0.4523153478528966
5,Highlands Ranch,0.004056375758538612,0.005511288186894047,0.0062145845995977885,0.006659786085885181,0.006993736831003758,0.007249138589701663,0.8816677021599317,0.7826852143776297,0.7245919108459871,0.6846517296149428,0.6533084167873284,0.62846171432605
6,Idaho Springs,0.004751280227543849,0.006707310969741933,0.007929964895764039,0.008817432214536116,0.009472918389196922,0.009963890660835155,0.8232246693791421,0.6798466745466841,0.5820873698160571,0.5134200553534151,0.4675613413766966,0.43803810241302676
7,Rocky Flats,0.00564815476095177,0.007668937879827647,0.008924233318004572,0.009844646248353187,0.010534360376760005,0.011052565841284612,0.8770246294533256,0.7754834146794451,0.6957570443097125,0.6275093731398609,0.5705861053629779,0.5248530402037417
8,South Table,0.004581893596461247,0.006070067582365965,0.0069478154861763635,0.007504710794648474,0.007876923153081201,0.008132869130508556,0.8712516836080668,0.7796171684901323,0.716501707401249,0.6742530685725734,0.6456942472629275,0.6264066201859156
9,Sunnyside,0.005391869023396988,0.007452893735929055,0.008388071005519327,0.00892291833027089,0.009286572890046647,0.00952684910890001,0.9005162419697793,0.8100615949347194,0.75948349963145,0.7278517186302444,0.7052814573257624,0.6898845572396114
10,Welby,0.005816726095464364,0.008302352286927751,0.009772303019799608,0.010745147043569457,0.01142756221532182,0.011899511437731238,0.8974474375395691,0.7915166181040406,0.7124539284691366,0.6542650575970843,0.6111403205585806,0.5804173660817402
