,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004277280186877954,0.0057825043606743965,0.006606954101814677,0.007135868309020061,0.007470795144103062,0.007706895554944692,0.9084382610470207,0.8352678817586101,0.7881166119390369,0.7555679239133881,0.7348086726382005,0.7202759261946861
1,Chatfield Reservoir,0.004768429362364328,0.006648516463820313,0.007834673422675723,0.008637646093964637,0.009226356333430441,0.00965946901138561,0.9004218858006731,0.8202680554694051,0.766130302015088,0.7298999225702986,0.7039611635533265,0.6855833386172774
2,East Plains,0.0044780695709236385,0.00616542501610418,0.007165717499154761,0.007840574047970672,0.008328355071715265,0.0086980480156946,0.8672283456983377,0.7475436049464417,0.6597691486138983,0.5952897183517535,0.5473530920147958,0.5107687231061309
3,Evergreen,0.004541988814346347,0.006455046969035761,0.007520795207356432,0.008177262791751917,0.008637989137462361,0.008972768562877391,0.9252117007230402,0.8503872050561632,0.7988691069819351,0.7641897648344369,0.7377667603777949,0.7166854578638575
4,Five Points,0.00987583371644017,0.011252991001347827,0.011136569963267165,0.011737977479560924,0.01224842708033011,0.01255329623013097,0.6726092022892938,0.5696542585848623,0.5718604529683852,0.52695004175662,0.49066481136557605,0.46971147383374445
5,Highlands Ranch,0.004095285327794984,0.005733716183563182,0.006653461113986419,0.00729361476048197,0.007813194609556458,0.008242493035186902,0.8879019536520888,0.7937123192213599,0.7389929050250316,0.7023636996108842,0.6734631724344853,0.6500890680144085
6,Idaho Springs,0.004186351513554038,0.005660739241722353,0.006514461894581256,0.007071918849994644,0.007425383402521054,0.007651197155063528,0.8401595386182468,0.709563130434297,0.617806916391642,0.5524983777289348,0.5097307234588262,0.4823014083701961
7,Rocky Flats,0.005621318722846848,0.007615131642399442,0.008857805266606176,0.009765856221246715,0.01048785888334324,0.011049361837511061,0.8784585318290735,0.7796383269769034,0.7011466828146364,0.6319906321772046,0.5692365900190977,0.5159168525646036
8,South Table,0.0045315299511115275,0.006052851733328946,0.00699519895429994,0.007609733189456625,0.008038985803200456,0.008344430137139385,0.8754631716629041,0.7883568348553868,0.7293430275111692,0.6914703560454444,0.6669390855662489,0.6513164507227841
9,Sunnyside,0.005394715602295689,0.007624764187722065,0.008785249645130812,0.00954469918882072,0.010120765379807098,0.010554605122234864,0.904878023563198,0.8185105599329539,0.7706429992006156,0.7407890318098207,0.7180239983179557,0.7011668964082057
10,Welby,0.005687321484534774,0.008090484776708352,0.0095308393974347,0.010487518097436406,0.011163105499533721,0.01163110654117281,0.9029361843755566,0.803220645362678,0.7266828168114223,0.6688389046876129,0.6251064089232066,0.594011288594334
