,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004354306424084682,0.005897531783847619,0.006725532874288353,0.007243053962668927,0.00756203363114305,0.0077732379891698004,0.9073001522943326,0.8331778432283163,0.7847738608669909,0.7502804166935464,0.7274655763470694,0.7116246338295482
1,Chatfield Reservoir,0.00475999150274902,0.0065209395013962786,0.007567269032379561,0.008224346903393473,0.008652289765604327,0.008925082457298571,0.8984942147450565,0.8158879889547415,0.75773448669108,0.7180063617966865,0.6909663581466151,0.6735387529527208
2,East Plains,0.004701752754981131,0.006677473393776829,0.007900122512810573,0.008726403787531551,0.009316406429901218,0.009740440752813816,0.8671620378279865,0.7406050764965822,0.6422226243619054,0.5686131067968688,0.5148148645326966,0.4760771657253009
3,Evergreen,0.004646825902284097,0.006769745078529146,0.007957964890773283,0.008700308247635099,0.009222737570939794,0.009589793738569014,0.9263415163574125,0.8471588020803865,0.7889576862883666,0.7464251446112586,0.7121590009900651,0.6852532800398479
4,Five Points,0.009375659576261977,0.011224899886715033,0.011324629546715372,0.011996174445268529,0.012457126500873944,0.012724720345810087,0.6941704699743223,0.5649894356008116,0.564086193484955,0.5154229512242137,0.48018579387295024,0.4597757840855129
5,Highlands Ranch,0.004132691116261317,0.005763930259308213,0.006619482027089429,0.007169563907582942,0.007563186439033934,0.007841352488324094,0.8860187499149165,0.7856566086005025,0.7256950680023053,0.6841142111091097,0.6520956631193602,0.6280965125652013
6,Idaho Springs,0.004365017798250234,0.005904043692782387,0.00677404421189471,0.007335336443472476,0.007700374021122538,0.007933606472147955,0.8312772072237997,0.6976379249859512,0.6052176691149825,0.5395082519650314,0.49555472562382064,0.4675773584481754
7,Rocky Flats,0.005732530515182338,0.00792403127767354,0.009312497222118712,0.010304310161684718,0.011049797165210484,0.011601789903208901,0.8751214453460778,0.7632105590409927,0.6681194712758296,0.5857724050213076,0.5169188948404178,0.46326215629302026
8,South Table,0.004597967941716829,0.006158740632736088,0.007099887082518987,0.007695292464060779,0.00809848152052191,0.008366906985592351,0.8731872457840644,0.7813874620366954,0.7176267214865788,0.6756323363852934,0.6473900343889167,0.6294472205712104
9,Sunnyside,0.005411574593783704,0.007601570187305602,0.008687069083539523,0.009330654998814365,0.009759636939450839,0.010032091741364987,0.9033487664923788,0.8135811332885511,0.760389381006477,0.7245299106996022,0.6974349912463906,0.6787192415388612
10,Welby,0.00577387752985677,0.008294209975041303,0.00980817832592123,0.010801474871271706,0.011481227675918101,0.011919699022046872,0.9032401220473376,0.8013675213758942,0.7210252122587206,0.6583954510872492,0.6108291664368177,0.578451117473666
