,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004438180029289296,0.00625624256793556,0.0074002456899361505,0.00823395757586314,0.008855300951745845,0.00934234263954354,0.909347787246881,0.8379469658725391,0.7940950911567198,0.763805787212289,0.7438499637364856,0.7288792759135413
1,Chatfield Reservoir,0.004734701796755716,0.0065733780910130196,0.007732639036827052,0.00853415435421561,0.009126030526043813,0.009571460713555724,0.9014228214296387,0.82410836695097,0.7728386908650086,0.7399775513181073,0.7183663092391437,0.7042065208321707
2,East Plains,0.0044038572419654465,0.005983277321526305,0.006885714596055437,0.007501211441233615,0.007941024816167746,0.008279359011970612,0.8722748977805199,0.7649140651682143,0.6892691466451395,0.6319692361119713,0.5886027190373138,0.5540385785218316
3,Evergreen,0.004505535248236758,0.0064215339069387785,0.0074577740725394305,0.008097038887077586,0.008556432603610607,0.008896921604610936,0.9256541147975875,0.8501785796991057,0.799614549520988,0.7662071960500652,0.7413053534924838,0.7220891194319092
4,Five Points,0.009962004430783516,0.011915534357567863,0.011332312065798086,0.011523534723870042,0.011872721795776578,0.012104791484688827,0.6682208439622316,0.5277989019349262,0.5522786345879698,0.5330000992178301,0.505769583768942,0.48762855917740366
5,Highlands Ranch,0.003875674401430356,0.005226393429064405,0.005834726390530004,0.006192147084544069,0.006444933674071309,0.00663567454503914,0.8920271730596898,0.8044563400975994,0.7582710207502401,0.7298969709561015,0.7090775066641697,0.6923336744933254
6,Idaho Springs,0.004229528908045154,0.005674566083764781,0.006485046399550543,0.007001828733065408,0.00733073064690402,0.007527764327200543,0.835611281331184,0.7044165944946525,0.6146020574385535,0.5515051062490774,0.5090141222555008,0.4825439072591452
7,Rocky Flats,0.005587967767471702,0.00749016819675035,0.00862989731089769,0.0094687538961768,0.010133087751516176,0.010661103777662398,0.8786574169734743,0.784238079441214,0.7140744862238015,0.6540418040855847,0.6005718432931761,0.5542564004751513
8,South Table,0.004411122620173017,0.005744098013103869,0.006466152304247592,0.006873719249970709,0.007113365897349383,0.007251974514657233,0.8764627525398277,0.7908153002524414,0.7353328015736231,0.7012603142733542,0.6803371878300386,0.6679821699652215
9,Sunnyside,0.005475369787681568,0.00787043619631192,0.009182075515229891,0.010089404833657774,0.010794575838105759,0.011336368103762848,0.9054116692431224,0.8216469281004591,0.7799555480301653,0.7577247279797552,0.7427086298473204,0.7322310565645873
10,Welby,0.005616467063358568,0.00791479394742752,0.009211349470287511,0.010060455431031328,0.010659787326550057,0.011081266658927563,0.9048898277677901,0.810934788469389,0.7437503940035493,0.6943068768860448,0.6567369119381167,0.6289060758356204
