,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0043961229686508545,0.005927978961666538,0.0067230223751649516,0.007222137049891421,0.0075441331047420845,0.007772026415784289,0.905361837162368,0.8327974249995886,0.7909594839182054,0.7636688387302806,0.7452149511892425,0.7305891543547971
1,Chatfield Reservoir,0.004637619084414028,0.006192559966613287,0.00704228288258886,0.007548343058226063,0.007882826851603733,0.008107665188738697,0.8990589852560279,0.8211276308351098,0.7706351567244144,0.7390319075975436,0.7178530342331335,0.7035682989772718
2,East Plains,0.004458542942304864,0.00605269230782387,0.006936630517049934,0.007523448357765432,0.007934792318005165,0.008240235429167606,0.8703485157434834,0.7613169533302009,0.6858224107608454,0.6288927276976173,0.5856659876491133,0.551738477500915
3,Evergreen,0.0047196845366318605,0.006835942191864734,0.007938831836866745,0.008553426647064061,0.008963705937207848,0.009263601108023866,0.919506581276278,0.832763180669811,0.7771760410828483,0.7448640242257663,0.721880413859951,0.702922458156918
4,Five Points,0.008874732216241613,0.010582278311481336,0.010902685267740561,0.011595030328498668,0.012053110951156793,0.012287522492814437,0.7209979036574818,0.6023524344358127,0.5798092486000967,0.5266222328820104,0.4897569554384913,0.47115470932849457
5,Highlands Ranch,0.003981185420162353,0.005396562082370915,0.006065903569124,0.006471723165317319,0.006775532681229882,0.0070097574143386,0.887631904090809,0.796784225779477,0.7496445913223388,0.7225546744436628,0.7017876057027526,0.6840544699935074
6,Idaho Springs,0.004353332697243957,0.005790386744914935,0.0065732183679858705,0.007075653389378907,0.007399548671283971,0.007594704537349207,0.8273271695863634,0.6956083919165862,0.608696824408232,0.547728535000304,0.5066908835050805,0.4814473088215906
7,Rocky Flats,0.0056130153502675605,0.007615423296304457,0.008828265103529668,0.009720205179743825,0.010405974247424326,0.010931786355546667,0.8801353604320883,0.7847266642222355,0.7126612086972814,0.650344595637157,0.5956351453547644,0.5495232250655898
8,South Table,0.004544348020229228,0.006000430834475603,0.006841549932576194,0.0073635185300201045,0.007712902782289155,0.007946303806608735,0.8729409320141944,0.7853373717964244,0.7295395639147726,0.6966792020359409,0.6771964380836814,0.6667555298411806
9,Sunnyside,0.005392410025225044,0.007476269312206607,0.008415608761296217,0.008941409584144465,0.009303926951732808,0.009552930616614446,0.9020204790181231,0.8145556059431696,0.7703147726498191,0.7465810981276351,0.729939036989636,0.7177313669743028
10,Welby,0.005713429756196599,0.00810780265676791,0.009468724726110954,0.01035903937564379,0.010984117287673125,0.011422127671476313,0.9029718543193714,0.8060673083513686,0.7376873211275248,0.6877144161077899,0.6492444621307807,0.6199776288354519
