,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004325123188940041,0.005777842313251291,0.006499213707477837,0.00693576989851451,0.007202663476985017,0.007387399649691549,0.9049040868454244,0.8308485194616684,0.786869731170458,0.7581093755231587,0.7398329603562962,0.7267350443583571
1,Chatfield Reservoir,0.004825945064799485,0.006694229515872175,0.007879846844540666,0.008709016344568558,0.009334681173382677,0.009823917223507787,0.8977740879431129,0.8164996271963726,0.7611401039751935,0.7244626758558941,0.6994944012224555,0.6824816564731863
2,East Plains,0.004455747064841555,0.006073676912508207,0.006995864526145809,0.007603920378926445,0.008021567067448072,0.008327792485205248,0.8683410745511422,0.7550311411461486,0.6745296576182621,0.6154822051190982,0.5728048298031921,0.5405729425159846
3,Evergreen,0.004570776472805209,0.006634101729858099,0.007776188167085148,0.008452472666924636,0.008931968386341162,0.009292048544942777,0.9232812181155085,0.8401496493828229,0.7823304222663082,0.7450778920894408,0.7166450888478526,0.6936011907622475
4,Five Points,0.008626602401955142,0.010276385330312615,0.010843875104380018,0.011621857911028726,0.012117734884926764,0.012394618251985658,0.7356800109132735,0.6241578525594678,0.5823135083387431,0.5203194600751986,0.47869127842146586,0.45479462975406226
5,Highlands Ranch,0.0039511950343382625,0.005319692151562832,0.005919233308037491,0.006260696770679896,0.006514716851466712,0.006707930491994664,0.8875838532808327,0.7968960858271958,0.7489062901777627,0.7195085568227788,0.6967940122213335,0.6788665954097715
6,Idaho Springs,0.004393704793410098,0.005911326169887152,0.006774568069917639,0.007340671038109136,0.007720941736076188,0.007965190323662144,0.8259036903084169,0.6910285922390211,0.5996842092070498,0.5353639686645746,0.49169086470900314,0.4647307164667127
7,Rocky Flats,0.005515477923242137,0.007447090896674039,0.008616281242374017,0.009467192731774642,0.010116959641209082,0.010613618218110308,0.8791727325020903,0.7809938636641283,0.7065640335818162,0.6442678074774935,0.592222284903654,0.5502933796837359
8,South Table,0.004512852737406706,0.00588509858037032,0.006639371298476348,0.007078253083085385,0.007351544254170543,0.0075203514047506885,0.8708549833039546,0.7808506305686123,0.7217682209269174,0.6844729426297678,0.6602966120110241,0.6450999362779186
9,Sunnyside,0.00539204637144453,0.007535808435289987,0.008530937648468236,0.009115706447899217,0.009534206313794905,0.009826034570166408,0.9027356497824996,0.8141675041854278,0.7673899037333622,0.7403155979063865,0.7212846826665913,0.7085655111034836
10,Welby,0.005697086256311201,0.008175572157770407,0.009644983901544812,0.010632847890869794,0.011338675302576411,0.011834449577558966,0.9020400284194443,0.7988358416756305,0.7209433842720112,0.661585562347677,0.6151925719494867,0.5803272545422403
