,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004275698142176432,0.005767506323419575,0.006557855560865527,0.007075421130464369,0.007411461084983869,0.00765621228620637,0.9092284463515705,0.838607268229826,0.7952368429160894,0.7655634398649908,0.7464162912402714,0.7325228977082134
1,Chatfield Reservoir,0.004608622173286969,0.006180793679663994,0.007068596186706755,0.007609995108111897,0.00796724899554792,0.008211043374284873,0.9006002266445418,0.8217691644483718,0.7676550019419426,0.7314860475674949,0.7065529095185843,0.6893367806856104
2,East Plains,0.004450994623873549,0.00614999116263003,0.007160696548475332,0.007856185809971838,0.008367742208624393,0.008759383663192337,0.8694641984651256,0.7522629105783738,0.6664596055932344,0.6017810605700606,0.5522833441862762,0.5135608885771803
3,Evergreen,0.004495099233724161,0.006450161885831885,0.007501579399449967,0.008129736103901865,0.0085727619848713,0.008903238245540755,0.9247646847999219,0.8453042052770859,0.7910407450918767,0.7552732597784746,0.728608440896853,0.7078151433522044
4,Five Points,0.00964885948066632,0.011554019303768074,0.011373429740183095,0.011801258656519988,0.012185984001205328,0.012399601188621285,0.6892090227298873,0.5586863388741472,0.5595639988410376,0.5205006041170901,0.4879866312029413,0.47017280797742067
5,Highlands Ranch,0.00394806298478407,0.00543274802660721,0.006189615004908773,0.006689375056422506,0.007081114986798901,0.007393740009566735,0.889170580768349,0.7936779799891537,0.7367015278172127,0.6972952662565497,0.6656894814145524,0.6400095140070658
6,Idaho Springs,0.004276886563698824,0.005756064003324023,0.006606379715732819,0.007176792716713767,0.007562507921695582,0.00782097579541382,0.8350807909697932,0.7061420249501696,0.6181519373954796,0.5551515411800458,0.5119060121691823,0.48347646843353453
7,Rocky Flats,0.0056302115345070475,0.007715853458763425,0.009019350615027306,0.009979707145031855,0.010733367528057819,0.01131981052000395,0.8763533839389646,0.771523139740995,0.6898106666883637,0.6208600554567721,0.5622115800183616,0.5146069570502031
8,South Table,0.004470006419817056,0.005869330687991901,0.00667386243146524,0.007159032577451586,0.007472376856726845,0.007672523452539057,0.8748151659578541,0.7868981102445056,0.727206388763828,0.6886769466306139,0.6631416250435123,0.6468633126018473
9,Sunnyside,0.005269434711510367,0.007315689457636345,0.008255938240710818,0.00878528734873448,0.009148294283258682,0.009393887204311365,0.905108798635605,0.8176156294392112,0.7678968273112083,0.7371049734737549,0.7149378059025371,0.6994927810174945
10,Welby,0.0055850430154261764,0.007891972755782854,0.009220664329044889,0.01009145411652923,0.01071488852880122,0.011165737743393389,0.9055485293545489,0.8112441497516718,0.7421743864706691,0.6910277311851838,0.6515958289816696,0.6217188629251552
