,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004316154247147002,0.005816797601179677,0.006564278609575425,0.007027610451941792,0.0073190078573251265,0.007529469157558845,0.9060169380257072,0.8319405036142042,0.7894607279152797,0.7622099252538759,0.7451518886955995,0.7325167850414971
1,Chatfield Reservoir,0.004621729829070788,0.006205096842904117,0.007082583191160238,0.007612131889326186,0.00795964139400873,0.008187692333905459,0.8996821649395479,0.8205190501537807,0.7680443621196896,0.7344249368427679,0.7118824774460353,0.6973101449893362
2,East Plains,0.004610107846424723,0.006431763842337169,0.007495657635011791,0.008226046908488065,0.008745216719386216,0.00913069879958202,0.8650602371142867,0.7428234855929913,0.6558106487386076,0.5909732559509948,0.5436078737346572,0.5080369898178452
3,Evergreen,0.004893208115811274,0.0072052505974302735,0.008420521661200983,0.009197928840657224,0.009780450592366584,0.0102458925034894,0.9191437403225247,0.8307515150542876,0.7743722942115508,0.7379094226988039,0.7111840500544433,0.6903015240170642
4,Five Points,0.009502842122685463,0.011480746844649448,0.011183029391736704,0.01171473504172243,0.012179103993806945,0.012393540471933398,0.6908151492861179,0.5518357334581023,0.5642178270743441,0.5217761372072556,0.48492253694750165,0.46738480896327794
5,Highlands Ranch,0.004039421249201193,0.005588664688439303,0.00634869047282452,0.00681841060708137,0.00715690758702276,0.0074068236864278875,0.8883088629117549,0.7923571563225787,0.7384014254529452,0.7037190513802793,0.6778745467082159,0.65810745631162
6,Idaho Springs,0.004502879087681295,0.006254011226803061,0.007280437238444983,0.00798916483789035,0.008492535371837983,0.008864166727933087,0.8300801005164637,0.6935288513491406,0.603419750874258,0.5415149876231093,0.5008053678112979,0.4746100518728368
7,Rocky Flats,0.005798483198199038,0.007923018685180501,0.009163177854041265,0.010024549634005219,0.01065811830888652,0.011133009437758233,0.8751126964093806,0.7710783261678057,0.6916709151627058,0.6248250692163535,0.5692757154054606,0.5245744584384945
8,South Table,0.004553814466707715,0.006032092019768932,0.006865044729985134,0.0073642343099602605,0.007684972465896474,0.007897480870412815,0.8722163592469505,0.7808272082632988,0.7202831457047385,0.6822183654385007,0.6581507633555083,0.6432055920732302
9,Sunnyside,0.005386131596859868,0.007506043528767438,0.008421674584260972,0.008908965139467795,0.009220430694291093,0.009418179550035993,0.9015435138838428,0.8101020896165136,0.763476847859482,0.738908648646307,0.7234226849092095,0.7137465728086084
10,Welby,0.00572101402870283,0.008148237318735799,0.009515710032063501,0.010390446943704919,0.011002018139572339,0.011422535622048643,0.9019737293794825,0.800789382769016,0.7275256863354511,0.674260553648619,0.6339407783976261,0.6047194134801976
