,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004274628558142232,0.005884116275389254,0.006812607036568534,0.007469925002667158,0.007924111417508933,0.008266458451137031,0.9109521843552415,0.8389357662203847,0.7928034918259512,0.7593202045943256,0.7372832033100221,0.7214097172841344
1,Chatfield Reservoir,0.004602217068165939,0.006199543591688616,0.007096922538483829,0.007653233024743801,0.008037294629759564,0.008310518365163158,0.9023205688621946,0.8262262969338886,0.7761478625979839,0.743378099243868,0.7203979417784996,0.7041927885064487
2,East Plains,0.004409922501955385,0.006053697856219867,0.0070098459739081735,0.007655789853199785,0.008116768359005736,0.008471044153000117,0.8706166580276558,0.7559151290665462,0.6736593653883878,0.612614087027597,0.5669712168926728,0.5308742985038413
3,Evergreen,0.004375936970386146,0.0061753916319230336,0.0071765632065738365,0.00778103553660923,0.008205301110670499,0.008520610435579225,0.9281851139539132,0.8573561547866392,0.8080921560878054,0.7753198440000453,0.7510254868934583,0.732258441083788
4,Five Points,0.010149391197344763,0.011228172357551473,0.011574248761699829,0.012493908136073826,0.013226776194694955,0.013603776348925314,0.6657074647402288,0.5833881726265024,0.5603867668646519,0.5001087806126875,0.45112969216007504,0.4266835847032008
5,Highlands Ranch,0.003908178386033828,0.005352361209464596,0.006077309667926296,0.006553924350882363,0.006918941723717489,0.007209724653986271,0.8926664398556339,0.804309081283214,0.7543965158419795,0.7210986636505737,0.6954294743471692,0.674892882561341
6,Idaho Springs,0.004114527326300777,0.0055695984091404934,0.006388813419925976,0.006928358513255334,0.007281860431063059,0.007512840629445271,0.8448860722982479,0.7182091261261202,0.6332616600667578,0.5734792722783538,0.5334736898618949,0.5076017596154536
7,Rocky Flats,0.005544272131792159,0.00740107796503053,0.008549526860030594,0.00939325533539127,0.010060556412871138,0.010605685628365816,0.877780926944649,0.7834037417040642,0.7111865720480297,0.6504953591441598,0.5977993135766609,0.551919573362886
8,South Table,0.004456236499561271,0.005862482711096828,0.006668950572688784,0.007173197807406307,0.007511816583908076,0.007734933128986442,0.876422008035567,0.790275996531254,0.7329604244489529,0.695263160420069,0.66977898884786,0.6535330796788812
9,Sunnyside,0.005219942112623693,0.007221036623838491,0.00816653307121105,0.008709256637490174,0.009077847508880549,0.009320694949999,0.9068488808997327,0.8223869336487157,0.773412663382632,0.7427439698197105,0.720997182054217,0.7064105828262365
10,Welby,0.005714029676693934,0.008276394269857636,0.009835899842643084,0.010891983617792887,0.011643904634905456,0.012195368209556363,0.9040012747197034,0.8058791527121367,0.7343966205742056,0.682415697941696,0.6440823602141836,0.6155550927994756
