,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0042847261524218165,0.005883508553075304,0.006816786401931299,0.007429581580170281,0.007832490488668046,0.008112782725167897,0.910444860752208,0.8392970800768963,0.7935385587858967,0.7617173029826491,0.741335797429526,0.7273288211903268
1,Chatfield Reservoir,0.004604777910387492,0.006204855989735335,0.007088397378745569,0.00761360020249426,0.007951132899536209,0.00816631400339588,0.9007501655385298,0.8220032363743324,0.7710724350372017,0.7393338804776413,0.7187695134608394,0.7056272080277373
2,East Plains,0.004542085019692959,0.006346926389560049,0.007442542921649349,0.008172022644824722,0.008694438991132047,0.009084727342635232,0.8661887779807481,0.7419359514706082,0.6489362926023037,0.5815037835397822,0.5318382629172951,0.49448861396845645
3,Evergreen,0.004497393619671607,0.006355688010440127,0.0073678066508078306,0.007987436812682644,0.008431252073908093,0.008758328612302357,0.9258099719796167,0.8521425548712773,0.8015873879143024,0.7672422703115147,0.7409178637399831,0.7204206698819556
4,Five Points,0.01113428391906041,0.011703656997765717,0.01107234499697926,0.011706141896424258,0.012197662984095083,0.012511312451919153,0.6066864109130006,0.537980317740616,0.5772426082000337,0.5326826305316668,0.49650607307075323,0.47351314412629375
5,Highlands Ranch,0.0039775984871761455,0.0054863849766524815,0.0062928858669107956,0.006809688193797061,0.007188066166416162,0.007473195488922956,0.8887757698068766,0.7934149161275205,0.7347605303292309,0.6945199697458022,0.6638960785874448,0.6401258991288433
6,Idaho Springs,0.004232556313434308,0.005845904744294892,0.0068143161118278265,0.0074671050089466515,0.007924379153858508,0.008237323712007381,0.8423573315559619,0.712934311137616,0.6233751083044754,0.5603754586660276,0.5170023566328739,0.4885156871402391
7,Rocky Flats,0.005696484699583776,0.007722477695013217,0.008989560575220596,0.009881978615846774,0.010575905672760216,0.011111298387887608,0.8751746668564425,0.7748662861829041,0.6945897599772612,0.62531541426094,0.5633892058411533,0.511015586303664
8,South Table,0.004429242647536566,0.005816036763135197,0.006627592325034643,0.007125065833477262,0.00745610507336281,0.007674519155358319,0.877255936620726,0.7926625513947094,0.7359186010987482,0.6995189847227352,0.675104158274985,0.659163546718124
9,Sunnyside,0.005410704489981415,0.007691178754648006,0.008918660807202413,0.009723132422373092,0.010314496325423923,0.010737135504763849,0.9050357908763523,0.8192013291721225,0.7719060640419143,0.7435388379717793,0.7239490472669605,0.7109357528744413
10,Welby,0.005669379676795664,0.008012926188007391,0.00939099645881764,0.010283521938630963,0.010903115255534399,0.01132340712514699,0.9047407406031144,0.8099027464112533,0.7390730448361696,0.6861411737745258,0.6457019593908315,0.6162097463251393
