,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004265741490594471,0.0057989057553617775,0.006666506833932934,0.007278875720849198,0.007696659346112861,0.008014169601171933,0.9101637723052852,0.839934688716378,0.7956374636689529,0.7632028755739411,0.7418869006027462,0.7259893191222896
1,Chatfield Reservoir,0.004713098885874063,0.006463320737332248,0.0075303081785548604,0.008267408287887362,0.008831698889369102,0.009275194201633205,0.9008202106115142,0.8241824611044465,0.774189265449154,0.7415835790514778,0.7186671015947727,0.7025398708331044
2,East Plains,0.004608291943676893,0.006544038809160644,0.007782682352556843,0.008685911815653438,0.009373542634519491,0.009923773193899147,0.8714095215270834,0.7603553664399065,0.6805460031580537,0.6210699790274457,0.5769244375690672,0.5427888567528352
3,Evergreen,0.004422684069046055,0.0062943434204211736,0.007376050277034408,0.00805402330408298,0.008540766474502437,0.008907221641801508,0.9278068839268191,0.8556264282151247,0.8040049771820847,0.7692005652230297,0.7433051233405528,0.723146483745932
4,Five Points,0.009141149794530241,0.010608297713112497,0.01071844246837226,0.011317509878033066,0.011744497395144438,0.01199268865743702,0.711659346756706,0.606131761161643,0.5930753602311919,0.5463510387476095,0.5118530091472075,0.49140339205113337
5,Highlands Ranch,0.004187135071197192,0.006007633204898493,0.007113376345007874,0.007948769380526237,0.008650011693932558,0.009253686967736634,0.8903104314126512,0.7992891534541671,0.7472758772795391,0.7116373242881875,0.68205722355469,0.6564103321459199
6,Idaho Springs,0.004183701298211363,0.005667952594873613,0.006505732549977489,0.00704246200689232,0.007388383970185755,0.007613248960455833,0.839145543094162,0.7052729876553125,0.6129041252297247,0.5477854800297157,0.503564723938758,0.4740727653356549
7,Rocky Flats,0.005519371008276812,0.00751912903001488,0.008809615684814934,0.00979381321868989,0.010590839260767666,0.011243632411457746,0.8820741235064757,0.79048914832517,0.7208244480206387,0.6620123129253701,0.6107686074603638,0.5669784398300817
8,South Table,0.004727165048226732,0.00653724056064932,0.007762559542539126,0.008665414365497741,0.009374547956141692,0.009937804189272582,0.8760708546441888,0.7923105037080699,0.7363499941534031,0.6988793897819354,0.6723725558124946,0.6546898379962707
9,Sunnyside,0.005439669773665583,0.00780407090458166,0.009122523083564302,0.010036478480736792,0.010746642107935982,0.011296554407416311,0.9065622201795296,0.8231231136365169,0.7769539724790302,0.7481672451829595,0.7267173748815079,0.7113903107727877
10,Welby,0.005735260419979047,0.008333315652428822,0.009991616212768447,0.011187577737877976,0.012088782465853709,0.01275970050718509,0.9055832424476866,0.8101343806772486,0.7383507180576583,0.6831780766575408,0.6404773918967548,0.6092600147801164
