,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004342322004458752,0.0059236668541679804,0.006817617620817278,0.007430899905333002,0.007853714102527444,0.008176220194846952,0.9089006573506444,0.8385705658743514,0.7951537758363991,0.765590415720595,0.7465222333247389,0.7324398618261274
1,Chatfield Reservoir,0.004669436673156729,0.006335853033530433,0.007300452902828872,0.007905563983153075,0.00831907034905634,0.008615398783228851,0.9004747510310096,0.8226480074744564,0.7707825185234255,0.7367014230482473,0.7127923428705134,0.6953447452241268
2,East Plains,0.004665653497252383,0.00662837686601565,0.007917836373789006,0.00888235902522175,0.00963900869002761,0.010248672420332765,0.8692557159509621,0.7568959425569778,0.6766638592505607,0.6166822055859331,0.5709097327072169,0.5342952865788158
3,Evergreen,0.004755435136224235,0.007017807431146208,0.00835574530173078,0.009278115352748289,0.010008134077423295,0.010607935454769896,0.9232772731106705,0.8430414746677145,0.7884141858027564,0.7513546864238152,0.7227624254452507,0.699465984999603
4,Five Points,0.009721666477997826,0.012246227339722355,0.012215382646527283,0.012877728828608943,0.01335011779534697,0.013588700075095304,0.6897238169458623,0.5393844139452226,0.544896226548635,0.5018145471178739,0.47229500513935774,0.4609683929741397
5,Highlands Ranch,0.003992324887950261,0.005435936505080978,0.006135901943542616,0.006583658736989843,0.006925646346587055,0.007195752868212786,0.8866721879013798,0.7934158910690934,0.7402589850876538,0.7045887340066508,0.6768258103489575,0.654501831961029
6,Idaho Springs,0.0044561585461187605,0.006132110058647752,0.007156575383728541,0.007901185676669364,0.008458318057350606,0.008876645510412484,0.8296158950877178,0.6967408019690984,0.609145995930769,0.5474010669518617,0.5047798118114697,0.47606774758611603
7,Rocky Flats,0.005668962855685883,0.007752228593554508,0.009103262293131725,0.010140284425636168,0.010971263424817027,0.01163898016876796,0.8775891237790023,0.7784913055834441,0.7020459451140915,0.6375644021924849,0.5833013076439633,0.538939042862183
8,South Table,0.004477755843843335,0.005859008896795145,0.00665223371098869,0.007133587562669759,0.007442310599598932,0.007647042267245382,0.8748190783299802,0.7891060493983966,0.7313835690838433,0.6938479887543405,0.6691167175921429,0.6526952885963878
9,Sunnyside,0.005296338726625322,0.007304999502203879,0.0082157708311016,0.00872898220328543,0.009087202260532926,0.009330880289952105,0.9042329736909842,0.8184134550069259,0.7706594382902802,0.7413037022952238,0.7198945893512168,0.7049137549614942
10,Welby,0.005701726218235671,0.008128503830068894,0.009601859379687359,0.010625940393876319,0.011392784485267168,0.011962863642832678,0.9031295784927543,0.8068617405405268,0.7355001255168911,0.6817242878933617,0.6400492810872087,0.6087840498934481
