,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004280483810267369,0.005842199305057941,0.0067223368876668625,0.007326194426544028,0.007715653318416921,0.007994264557783471,0.9079687215883917,0.8330615428903065,0.784443206018477,0.7496068548833865,0.7270118382960096,0.7107518830661966
1,Chatfield Reservoir,0.0046929670905626305,0.0063967145055697444,0.007367442934218163,0.007962723604110237,0.0083431443454665,0.008576288387308884,0.8974378089119386,0.8143531914518116,0.7596564633108372,0.7247092395536736,0.7020413111883612,0.688171442729351
2,East Plains,0.004420686707809955,0.006101757656301137,0.007115735163951361,0.007825210872792745,0.008351643303206405,0.00875950039896352,0.8693051064371471,0.7548801157598487,0.6737277950945386,0.6140811454295622,0.5692345706490514,0.5341759453178581
3,Evergreen,0.004547918926918733,0.00651418974598563,0.007587396419887061,0.00823444955206412,0.008675591352246024,0.008978560758159492,0.9218891820172881,0.8414363789290243,0.787006262338485,0.7509616486444745,0.7250809431256557,0.7068776085846042
4,Five Points,0.010487790378438269,0.012118541094119311,0.011181188870303867,0.011762353517955784,0.012263117291037032,0.012579439812995854,0.6454586460502805,0.5258023077822729,0.5710844383456858,0.5281641349747395,0.49198001901444843,0.4696791236204009
5,Highlands Ranch,0.004019004459356424,0.005645038300508281,0.0065540394699647305,0.007198424538918529,0.0077313780634808375,0.00818939981074232,0.8899475681839555,0.7950804813446595,0.7390747619580533,0.7006255015403194,0.6695920348815491,0.6432951177151504
6,Idaho Springs,0.004181180491511768,0.005688673321818869,0.006589989227062419,0.007207227248321059,0.00763060899019235,0.007916750674539962,0.841342589033738,0.7115035869070951,0.6197561560655962,0.5526291987914363,0.5054961914819229,0.4740473811123067
7,Rocky Flats,0.005542149106610066,0.0074284505083862945,0.008584006893359527,0.009436792615435974,0.010100780109407995,0.010625998376073682,0.8746266702133093,0.7744384694607627,0.6991021339960266,0.6378534736005923,0.5877917117961119,0.5472941676401648
8,South Table,0.004483305913208656,0.005910280858493421,0.0067536587372794095,0.007285953639157211,0.007648197981816752,0.007877341126257374,0.8747865564130554,0.7875964905195606,0.7289695677868502,0.6907157119524325,0.6646058183059376,0.6482703756289444
9,Sunnyside,0.005427871841016768,0.007780361354244941,0.009085086324921225,0.009988932878813321,0.010698054433591911,0.01126758825609401,0.9064969278239706,0.8218030715439337,0.7734588310221484,0.742479725899442,0.7193964518432183,0.7018724431143324
10,Welby,0.005741399506171544,0.008338411128146192,0.010004154256069422,0.011223442895588983,0.01216892383914345,0.012916981919036017,0.9044061023731008,0.8084247350146438,0.7373144793593164,0.6832911827164552,0.6411384118685381,0.6078943282000243
