,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.004577113571830987,0.006445594713843323,0.007530706229899828,0.00827184971965479,0.00878524275110603,0.009168169061137224,0.9069462646100855,0.8341405111751394,0.7920948692631704,0.7647355872178965,0.7479027254702577,0.736261808959545
1,Chatfield Reservoir,0.0051240416527418555,0.007466942060340659,0.009063822290638351,0.01022592319905459,0.011102749876415416,0.011775361514718564,0.8998044732295835,0.821948557832306,0.7713315712469657,0.7393686390614805,0.7189351703529792,0.7062514089764234
2,East Plains,0.005137425352961946,0.00768900591146938,0.009355491097505128,0.010542455959610253,0.011414969648269907,0.012073808914942898,0.8686508928492482,0.7482106270630158,0.6590075586915907,0.5919084577764347,0.5425842075997667,0.5054465988993612
3,Evergreen,0.00476817967553812,0.007001715249393731,0.0082732816555628,0.009070072354362258,0.009623646307200417,0.010021547282493121,0.9226317860700535,0.8382768378997126,0.7792869362292961,0.7402865354248662,0.7127786392740814,0.6934187228641909
4,Five Points,0.009274301379214457,0.011102949775835536,0.011420328669485277,0.012195356228129513,0.012742854631032221,0.013055568135212447,0.7059942820366396,0.5876319565005255,0.5759011038162996,0.5263181750842605,0.49079772066791694,0.47254550145098106
5,Highlands Ranch,0.004198605181529104,0.0060170264774477246,0.0070572057994832075,0.007772041489177072,0.008316286416493136,0.008736203401894238,0.8892823723759807,0.7954819072542884,0.7429078239816848,0.7095107133850657,0.6843768460651224,0.6650983904827368
6,Idaho Springs,0.0044234872667869175,0.006039142695217595,0.006969505858253644,0.007579570851000433,0.007991249685925426,0.008269738410057908,0.8296701088702072,0.6944506822258438,0.6033703568773805,0.5405709087545382,0.49896352137348887,0.47264272124548456
7,Rocky Flats,0.005933661533450881,0.008396861478002272,0.010007566449672036,0.011179239563561014,0.012076035716110893,0.012775759166731527,0.8791302522764729,0.778080253418076,0.6974524102901836,0.6283089036243366,0.5694417252582868,0.5207361691986774
8,South Table,0.0046873436787596675,0.0063738506349304115,0.007406136912963191,0.00806973613525628,0.008526285729004787,0.008846707884761211,0.8724898708619784,0.7821702059377394,0.7219895945591845,0.684475613179385,0.660959030851733,0.6472487771954532
9,Sunnyside,0.0056013478857996684,0.008048798657704899,0.00929715788029695,0.010095308960183255,0.010688742194977936,0.011125633040371933,0.9027869110220815,0.8151164026411436,0.7710872783910143,0.7469028631039802,0.7297943641844591,0.7179215834387949
10,Welby,0.006028947903317697,0.00892465028508935,0.010778985162123937,0.012082201401360215,0.013037135190300838,0.013714150357915525,0.9027716985189683,0.8022043637910563,0.7284516539213366,0.674576669747397,0.6347878521434795,0.6073247267860664
