,site,rms0,rms1,rms2,rms3,rms4,rms5,rsq0,rsq1,rsq2,rsq3,rsq4,rsq5
0,Boulder,0.0043587342229961116,0.005999159242362335,0.006948193983931438,0.007610848161833708,0.00807228179339829,0.008425322761981784,0.9082770852172076,0.8366432048559997,0.7924161678253794,0.7620101952227999,0.7428639250567661,0.7294751817359949
1,Chatfield Reservoir,0.004670561462759854,0.0063403812238925815,0.007318692822641503,0.00794600621804615,0.008387106894735718,0.008698649323336503,0.8986606220382428,0.8182718760612177,0.7639480392979338,0.7281407792496875,0.7032411737095479,0.6865697756116197
2,East Plains,0.004540064917400117,0.006303847409894229,0.0073663820551498,0.00811905812388625,0.00866890150316838,0.009084729496678509,0.8618267720973365,0.7342736932931428,0.6415860993083261,0.572686674658355,0.5228739095671566,0.48607218313651435
3,Evergreen,0.00450577586256917,0.006514258998521683,0.007691321152049803,0.00844852165347485,0.008991790393763029,0.009388980718494248,0.9259267293072406,0.848096188534428,0.7913105606674462,0.7515737714283779,0.721860453903121,0.6999835017245186
4,Five Points,0.00881869275265697,0.010435630228689362,0.011068404467618087,0.011876576748794358,0.012422943031894344,0.01276201229368056,0.7281855296129187,0.6230152071773001,0.5812659721154527,0.5254428202460673,0.4881193283438653,0.46657783257764573
5,Highlands Ranch,0.003999812797196194,0.005553554592237891,0.006355216925277419,0.006879594103123801,0.007279459118210797,0.007594293652099496,0.8873927209627178,0.7894794703416549,0.7327092680167547,0.6959029120596072,0.6689138655547374,0.6488945091384362
6,Idaho Springs,0.004249497591657398,0.005708271187764106,0.006556409252002071,0.007113049915657124,0.007488584468329827,0.007732022270904916,0.8345816709239358,0.7030551584289151,0.6109071124457564,0.5459575478131665,0.5014636430856267,0.4732852143817926
7,Rocky Flats,0.005557070562129351,0.007551675484522312,0.008786118404168182,0.009712407566335053,0.010440612417976327,0.01101319026189312,0.8770448861950231,0.7748234373960421,0.6947099005352861,0.6253452825322332,0.5658946866423312,0.5170789394045453
8,South Table,0.004565726621680544,0.0060826720148044406,0.006995127736902073,0.007591699259041809,0.008010496365617702,0.008302282315319768,0.8720934350707961,0.7817546627848637,0.7217699269011191,0.6833455803514933,0.6584186209681607,0.6435066958182579
9,Sunnyside,0.005280201579281451,0.007326472074029347,0.008268393496388143,0.008798381196728286,0.009148327564198288,0.009379261999358974,0.9056912346634997,0.8213337360538698,0.7759921551687393,0.7498697093721356,0.7328340642038677,0.7221783545999911
10,Welby,0.005776383894356284,0.00841041243178975,0.010061855941387202,0.011229700655187153,0.012087275282301165,0.012711061660872866,0.9048445102990663,0.8079734723836283,0.7362958054273573,0.6824125020294517,0.6419430896386772,0.6130149124393561
