,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_6,44.407005,o3_sim_Evergreen_6,39.620341499999995,-105.33872,6.65e-05
o3_sim_Idaho Springs_6,44.01733,o3_sim_Idaho Springs_6,39.7924772,-105.49127,4.18e-05
o3_sim_Five Points_6,29.374172,o3_sim_Five Points_6,39.7511108,-104.987625,7.32e-05
o3_sim_Welby_6,23.513968,o3_sim_Welby_6,39.8381115,-104.94984,7.5e-06
o3_sim_Highlands Ranch_6,37.68213,o3_sim_Highlands Ranch_6,39.5678468,-104.957193,4.02e-05
o3_sim_Rocky Flats_6,47.042828,o3_sim_Rocky Flats_6,39.9127302,-105.188587,6.88e-05
o3_sim_Boulder_6,35.096905,o3_sim_Boulder_6,40.0700078,-105.220238,8.2e-06
o3_sim_Chatfield Reservoir_6,35.862713,o3_sim_Chatfield Reservoir_6,39.534464500000006,-105.070358,2.35e-05
o3_sim_Sunnyside_6,27.76648,o3_sim_Sunnyside_6,39.7793961,-105.00518,9.39e-05
o3_sim_East Plains_6,47.136604,o3_sim_East Plains_6,39.6384601,-104.569335,6.19e-05
o3_sim_140,48.98758,o3_sim_140,40.2452011,-105.7200012,1.23e-05
o3_sim_1,40.996353,o3_sim_1,39.3174019,-104.3799973,2.17e-05
o3_sim_2,36.87754,o3_sim_2,39.3174019,-104.4830017,6.06e-05
o3_sim_3,35.802956,o3_sim_3,39.3174019,-104.5859985,5.08e-05
o3_sim_4,30.049297,o3_sim_4,39.3174019,-104.6900024,8.4e-06
o3_sim_5,33.317886,o3_sim_5,39.3174019,-104.7929993,2.31e-05
o3_sim_6,30.104095,o3_sim_6,39.3174019,-104.8960037,2.92e-05
o3_sim_7,34.31243,o3_sim_7,39.3174019,-104.9990005,4e-06
o3_sim_8,39.053017,o3_sim_8,39.3174019,-105.1019974,7.31e-05
o3_sim_9,37.084705,o3_sim_9,39.3174019,-105.2050018,1.81e-05
o3_sim_10,45.480854,o3_sim_10,39.3174019,-105.3079987,1.7e-06
o3_sim_11,43.907604,o3_sim_11,39.3174019,-105.4110031,3.4e-05
o3_sim_12,47.016758,o3_sim_12,39.3174019,-105.5139999,9.23e-05
o3_sim_13,47.780293,o3_sim_13,39.3174019,-105.6169968,7.9e-05
