,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_6,52.818935,o3_sim_Evergreen_6,39.6203843,-105.33872,2.37e-05
o3_sim_Idaho Springs_6,49.412987,o3_sim_Idaho Springs_6,39.7924973,-105.49127,2.17e-05
o3_sim_Five Points_6,45.326588,o3_sim_Five Points_6,39.7511285,-104.987625,5.55e-05
o3_sim_Welby_6,42.485836,o3_sim_Welby_6,39.8380501,-104.94984,6.89e-05
o3_sim_Highlands Ranch_6,51.300076,o3_sim_Highlands Ranch_6,39.5678489,-104.957193,3.81e-05
o3_sim_Rocky Flats_6,54.61595,o3_sim_Rocky Flats_6,39.912709,-105.188587,9e-05
o3_sim_Boulder_6,50.897984,o3_sim_Boulder_6,40.070004600000004,-105.220238,1.14e-05
o3_sim_Chatfield Reservoir_6,52.265224,o3_sim_Chatfield Reservoir_6,39.534423100000005,-105.070358,6.49e-05
o3_sim_Sunnyside_6,44.737553,o3_sim_Sunnyside_6,39.779479300000006,-105.00518,1.07e-05
o3_sim_East Plains_6,55.716347,o3_sim_East Plains_6,39.6384741,-104.569335,4.79e-05
o3_sim_140,45.11616,o3_sim_140,40.2452011,-105.7200012,8.54e-05
o3_sim_1,48.18305,o3_sim_1,39.3174019,-104.3799973,6e-06
o3_sim_2,48.511295,o3_sim_2,39.3174019,-104.4830017,7.28e-05
o3_sim_3,49.164505,o3_sim_3,39.3174019,-104.5859985,4.24e-05
o3_sim_4,48.864697,o3_sim_4,39.3174019,-104.6900024,6.77e-05
o3_sim_5,49.618393,o3_sim_5,39.3174019,-104.7929993,1.55e-05
o3_sim_6,49.449203,o3_sim_6,39.3174019,-104.8960037,6.59e-05
o3_sim_7,50.021664,o3_sim_7,39.3174019,-104.9990005,4.37e-05
o3_sim_8,51.760143,o3_sim_8,39.3174019,-105.1019974,8.39e-05
o3_sim_9,51.229225,o3_sim_9,39.3174019,-105.2050018,6.32e-05
o3_sim_10,48.35713,o3_sim_10,39.3174019,-105.3079987,3.8e-06
o3_sim_11,49.52458,o3_sim_11,39.3174019,-105.4110031,9.67e-05
o3_sim_12,46.044193,o3_sim_12,39.3174019,-105.5139999,1.72e-05
o3_sim_13,48.576916,o3_sim_13,39.3174019,-105.6169968,6.52e-05
o3_sim_14,52.15893,o3_sim_14,39.3174019,-105.7200012,4.21e-05
o3_sim_15,48.826878,o3_sim_15,39.4205017,-104.3799973,7.46e-05
o3_sim_16,49.782837,o3_sim_16,39.4205017,-104.4830017,5.73e-05
o3_sim_17,50.985115,o3_sim_17,39.4205017,-104.5859985,3.78e-05
o3_sim_18,50.44662,o3_sim_18,39.4205017,-104.6900024,5.02e-05
o3_sim_19,52.304893,o3_sim_19,39.4205017,-104.7929993,8.59e-05
o3_sim_20,49.21437,o3_sim_20,39.4205017,-104.8960037,8.16e-05
o3_sim_21,49.26964,o3_sim_21,39.4205017,-104.9990005,7.36e-05
o3_sim_22,45.533882,o3_sim_22,39.4205017,-105.1019974,4.26e-05
o3_sim_23,49.053642,o3_sim_23,39.4205017,-105.2050018,3.08e-05
o3_sim_24,54.01582,o3_sim_24,39.4205017,-105.3079987,7e-05
o3_sim_25,47.054676,o3_sim_25,39.4205017,-105.4110031,6.71e-05
o3_sim_26,51.743374,o3_sim_26,39.4205017,-105.5139999,3.14e-05
o3_sim_27,48.09875,o3_sim_27,39.4205017,-105.6169968,7.5e-05
o3_sim_28,46.983032,o3_sim_28,39.4205017,-105.7200012,8.25e-05
o3_sim_29,51.82211,o3_sim_29,39.5236015,-104.3799973,3.13e-05
o3_sim_30,52.55447,o3_sim_30,39.5236015,-104.4830017,8.18e-05
o3_sim_31,50.026836,o3_sim_31,39.5236015,-104.5859985,6.09e-05
o3_sim_32,50.3301,o3_sim_32,39.5236015,-104.6900024,8.6e-05
o3_sim_33,47.285923,o3_sim_33,39.5236015,-104.7929993,4.9e-05
o3_sim_34,49.280716,o3_sim_34,39.5236015,-104.8960037,6.11e-05
o3_sim_35,46.8985,o3_sim_35,39.5236015,-104.9990005,1.93e-05
o3_sim_36,48.148666,o3_sim_36,39.5236015,-105.1019974,6.2e-05
o3_sim_37,45.853348,o3_sim_37,39.5236015,-105.2050018,2.08e-05
o3_sim_38,47.923546,o3_sim_38,39.5236015,-105.3079987,9.9e-05
o3_sim_39,42.60298,o3_sim_39,39.5236015,-105.4110031,4.07e-05
o3_sim_40,45.11983,o3_sim_40,39.5236015,-105.5139999,5.89e-05
o3_sim_41,46.145245,o3_sim_41,39.5236015,-105.6169968,6.6e-05
o3_sim_42,45.191925,o3_sim_42,39.5236015,-105.7200012,9.7e-05
o3_sim_43,52.27619,o3_sim_43,39.6265984,-104.3799973,7.85e-05
o3_sim_44,51.22989,o3_sim_44,39.6265984,-104.4830017,3.24e-05
o3_sim_45,51.935135,o3_sim_45,39.6265984,-104.5859985,1.46e-05
o3_sim_46,46.239254,o3_sim_46,39.6265984,-104.6900024,8.31e-05
o3_sim_47,44.962307,o3_sim_47,39.6265984,-104.7929993,1.11e-05
o3_sim_48,48.769707,o3_sim_48,39.6265984,-104.8960037,5.45e-05
o3_sim_49,42.061234,o3_sim_49,39.6265984,-104.9990005,3.49e-05
o3_sim_50,48.92233,o3_sim_50,39.6265984,-105.1019974,7.7e-05
o3_sim_51,51.08394,o3_sim_51,39.6265984,-105.2050018,9.48e-05
