,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_6,50.567947,o3_sim_Evergreen_6,39.6204076,-105.33872,4e-07
o3_sim_Idaho Springs_6,47.701427,o3_sim_Idaho Springs_6,39.7924449,-105.49127,7.41e-05
o3_sim_Five Points_6,43.800396,o3_sim_Five Points_6,39.7511679,-104.987625,1.61e-05
o3_sim_Welby_6,39.44606,o3_sim_Welby_6,39.8380858,-104.94984,3.32e-05
o3_sim_Highlands Ranch_6,45.38632,o3_sim_Highlands Ranch_6,39.5678079,-104.957193,7.91e-05
o3_sim_Rocky Flats_6,52.26365,o3_sim_Rocky Flats_6,39.9127887,-105.188587,1.03e-05
o3_sim_Boulder_6,45.371407,o3_sim_Boulder_6,40.0699769,-105.220238,3.91e-05
o3_sim_Chatfield Reservoir_6,46.560745,o3_sim_Chatfield Reservoir_6,39.5344022,-105.070358,8.58e-05
o3_sim_Sunnyside_6,41.427494,o3_sim_Sunnyside_6,39.779402100000006,-105.00518,8.79e-05
o3_sim_East Plains_6,53.02937,o3_sim_East Plains_6,39.6384926,-104.569335,2.94e-05
o3_sim_140,46.99146,o3_sim_140,40.2452011,-105.7200012,9.06e-05
o3_sim_1,47.86104,o3_sim_1,39.3174019,-104.3799973,1e-05
o3_sim_2,46.40399,o3_sim_2,39.3174019,-104.4830017,8.26e-05
o3_sim_3,46.30834,o3_sim_3,39.3174019,-104.5859985,9.62e-05
o3_sim_4,44.704746,o3_sim_4,39.3174019,-104.6900024,8.4e-05
o3_sim_5,45.696037,o3_sim_5,39.3174019,-104.7929993,6.03e-05
o3_sim_6,44.400814,o3_sim_6,39.3174019,-104.8960037,2.66e-05
o3_sim_7,46.248505,o3_sim_7,39.3174019,-104.9990005,3.04e-05
o3_sim_8,47.367268,o3_sim_8,39.3174019,-105.1019974,8.44e-05
o3_sim_9,45.562145,o3_sim_9,39.3174019,-105.2050018,1.76e-05
o3_sim_10,48.16355,o3_sim_10,39.3174019,-105.3079987,4.03e-05
o3_sim_11,48.897438,o3_sim_11,39.3174019,-105.4110031,9.4e-06
o3_sim_12,48.38833,o3_sim_12,39.3174019,-105.5139999,5.99e-05
o3_sim_13,50.324093,o3_sim_13,39.3174019,-105.6169968,7.53e-05
o3_sim_14,50.608696,o3_sim_14,39.3174019,-105.7200012,4.66e-05
o3_sim_15,45.922337,o3_sim_15,39.4205017,-104.3799973,5.56e-05
