,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_6,58.993042,o3_sim_Evergreen_6,39.6203654,-105.33872,4.26e-05
o3_sim_Idaho Springs_6,51.44031,o3_sim_Idaho Springs_6,39.7924232,-105.49127,9.58e-05
o3_sim_Five Points_6,64.95111,o3_sim_Five Points_6,39.751135000000005,-104.987625,4.9e-05
o3_sim_Welby_6,71.60162,o3_sim_Welby_6,39.8380331,-104.94984,8.59e-05
o3_sim_Highlands Ranch_6,67.20653,o3_sim_Highlands Ranch_6,39.5678002,-104.957193,8.68e-05
o3_sim_Rocky Flats_6,67.46465,o3_sim_Rocky Flats_6,39.9127635,-105.188587,3.55e-05
o3_sim_Boulder_6,62.236595,o3_sim_Boulder_6,40.0699419,-105.220238,7.41e-05
o3_sim_Chatfield Reservoir_6,70.89954,o3_sim_Chatfield Reservoir_6,39.5344847,-105.070358,3.3e-06
o3_sim_Sunnyside_6,66.56758,o3_sim_Sunnyside_6,39.7794466,-105.00518,4.34e-05
o3_sim_East Plains_6,54.962757,o3_sim_East Plains_6,39.638457700000004,-104.569335,6.43e-05
o3_sim_Evergreen_6,58.993042,o3_sim_Evergreen_6,39.6203625,-105.33872,4.55e-05
o3_sim_Idaho Springs_6,51.44031,o3_sim_Idaho Springs_6,39.7925105,-105.49127,8.5e-06
o3_sim_Five Points_6,64.95111,o3_sim_Five Points_6,39.7511254,-104.987625,5.86e-05
o3_sim_Welby_6,71.60162,o3_sim_Welby_6,39.8380718,-104.94984,4.72e-05
o3_sim_Highlands Ranch_6,67.20653,o3_sim_Highlands Ranch_6,39.567806499999996,-104.957193,8.05e-05
o3_sim_Rocky Flats_6,67.46465,o3_sim_Rocky Flats_6,39.9127189,-105.188587,8.01e-05
o3_sim_Boulder_6,62.236595,o3_sim_Boulder_6,40.0699702,-105.220238,4.58e-05
o3_sim_Chatfield Reservoir_6,70.89954,o3_sim_Chatfield Reservoir_6,39.5344458,-105.070358,4.22e-05
o3_sim_Sunnyside_6,66.56758,o3_sim_Sunnyside_6,39.779398400000005,-105.00518,9.16e-05
o3_sim_East Plains_6,54.962757,o3_sim_East Plains_6,39.6385006,-104.569335,2.14e-05
o3_sim_140,47.05847,o3_sim_140,40.2452011,-105.7200012,3.56e-05
o3_sim_1,65.56848,o3_sim_1,39.3174019,-104.3799973,4e-05
o3_sim_2,62.163326,o3_sim_2,39.3174019,-104.4830017,7.37e-05
o3_sim_3,60.850536,o3_sim_3,39.3174019,-104.5859985,8.12e-05
o3_sim_4,58.824028,o3_sim_4,39.3174019,-104.6900024,2.31e-05
o3_sim_5,59.522095,o3_sim_5,39.3174019,-104.7929993,9.3e-05
o3_sim_6,59.51991,o3_sim_6,39.3174019,-104.8960037,7.35e-05
o3_sim_7,61.73589,o3_sim_7,39.3174019,-104.9990005,5.62e-05
o3_sim_8,57.06451,o3_sim_8,39.3174019,-105.1019974,9.57e-05
o3_sim_9,56.88624,o3_sim_9,39.3174019,-105.2050018,2.84e-05
o3_sim_10,51.397522,o3_sim_10,39.3174019,-105.3079987,1.57e-05
o3_sim_11,47.216774,o3_sim_11,39.3174019,-105.4110031,2.91e-05
o3_sim_12,53.103737,o3_sim_12,39.3174019,-105.5139999,6.05e-05
o3_sim_13,46.19201,o3_sim_13,39.3174019,-105.6169968,6.88e-05
o3_sim_14,53.272163,o3_sim_14,39.3174019,-105.7200012,8.67e-05
o3_sim_15,66.55285,o3_sim_15,39.4205017,-104.3799973,5.52e-05
o3_sim_16,68.35921,o3_sim_16,39.4205017,-104.4830017,9.4e-06
o3_sim_17,64.926125,o3_sim_17,39.4205017,-104.5859985,1.18e-05
o3_sim_18,61.757812,o3_sim_18,39.4205017,-104.6900024,9.75e-05
o3_sim_19,71.25452,o3_sim_19,39.4205017,-104.7929993,5.27e-05
o3_sim_20,61.380512,o3_sim_20,39.4205017,-104.8960037,9.92e-05
o3_sim_21,73.93385,o3_sim_21,39.4205017,-104.9990005,7.56e-05
o3_sim_22,57.01477,o3_sim_22,39.4205017,-105.1019974,6.44e-05
o3_sim_23,58.730026,o3_sim_23,39.4205017,-105.2050018,7.22e-05
o3_sim_24,59.059937,o3_sim_24,39.4205017,-105.3079987,4e-06
o3_sim_25,58.068527,o3_sim_25,39.4205017,-105.4110031,3.03e-05
o3_sim_26,67.58147,o3_sim_26,39.4205017,-105.5139999,9.6e-06
o3_sim_27,48.890137,o3_sim_27,39.4205017,-105.6169968,1.64e-05
o3_sim_28,49.77261,o3_sim_28,39.4205017,-105.7200012,1.92e-05
o3_sim_29,67.973015,o3_sim_29,39.5236015,-104.3799973,1.7e-05
o3_sim_30,67.35012,o3_sim_30,39.5236015,-104.4830017,3.74e-05
o3_sim_31,67.31479,o3_sim_31,39.5236015,-104.5859985,9.88e-05
o3_sim_32,63.07954,o3_sim_32,39.5236015,-104.6900024,8.21e-05
o3_sim_33,70.78455,o3_sim_33,39.5236015,-104.7929993,1.98e-05
o3_sim_34,66.20243,o3_sim_34,39.5236015,-104.8960037,3.05e-05
o3_sim_35,64.46424,o3_sim_35,39.5236015,-104.9990005,4.07e-05
o3_sim_36,75.31462,o3_sim_36,39.5236015,-105.1019974,6.33e-05
o3_sim_37,53.780632,o3_sim_37,39.5236015,-105.2050018,3.8e-06
o3_sim_38,62.738174,o3_sim_38,39.5236015,-105.3079987,7.27e-05
o3_sim_39,58.93419,o3_sim_39,39.5236015,-105.4110031,6.73e-05
o3_sim_40,54.893574,o3_sim_40,39.5236015,-105.5139999,2.19e-05
o3_sim_41,51.417786,o3_sim_41,39.5236015,-105.6169968,5.57e-05
o3_sim_42,47.66661,o3_sim_42,39.5236015,-105.7200012,8.06e-05
o3_sim_43,65.9826,o3_sim_43,39.6265984,-104.3799973,3.09e-05
o3_sim_44,66.04298,o3_sim_44,39.6265984,-104.4830017,3.67e-05
o3_sim_45,67.82124,o3_sim_45,39.6265984,-104.5859985,7.3e-06
o3_sim_46,65.477974,o3_sim_46,39.6265984,-104.6900024,3.47e-05
o3_sim_47,69.99736,o3_sim_47,39.6265984,-104.7929993,8.79e-05
o3_sim_48,68.82595,o3_sim_48,39.6265984,-104.8960037,7.5e-05
o3_sim_49,74.11668,o3_sim_49,39.6265984,-104.9990005,4.8e-05
o3_sim_50,66.371315,o3_sim_50,39.6265984,-105.1019974,9.55e-05
o3_sim_51,62.909054,o3_sim_51,39.6265984,-105.2050018,7.57e-05
o3_sim_52,60.343666,o3_sim_52,39.6265984,-105.3079987,2.06e-05
o3_sim_53,61.286827,o3_sim_53,39.6265984,-105.4110031,9.91e-05
o3_sim_54,47.302868,o3_sim_54,39.6265984,-105.5139999,3.08e-05
o3_sim_55,46.927055,o3_sim_55,39.6265984,-105.6169968,3.64e-05
o3_sim_56,48.63351,o3_sim_56,39.6265984,-105.7200012,4.3e-05
o3_sim_57,64.96954,o3_sim_57,39.7296982,-104.3799973,5.8e-05
o3_sim_58,65.80992,o3_sim_58,39.7296982,-104.4830017,3.53e-05
o3_sim_59,66.908646,o3_sim_59,39.7296982,-104.5859985,1.31e-05
o3_sim_60,63.12352,o3_sim_60,39.7296982,-104.6900024,8.77e-05
o3_sim_61,70.44938,o3_sim_61,39.7296982,-104.7929993,4.77e-05
o3_sim_62,71.73717,o3_sim_62,39.7296982,-104.8960037,8.9e-05
o3_sim_63,64.57224,o3_sim_63,39.7296982,-104.9990005,1e-05
o3_sim_64,68.581726,o3_sim_64,39.7296982,-105.1019974,5.17e-05
o3_sim_65,63.448902,o3_sim_65,39.7296982,-105.2050018,8e-07
o3_sim_66,55.020996,o3_sim_66,39.7296982,-105.3079987,6.28e-05
o3_sim_67,49.290638,o3_sim_67,39.7296982,-105.4110031,9.02e-05
o3_sim_68,49.038986,o3_sim_68,39.7296982,-105.5139999,6e-07
o3_sim_69,46.280224,o3_sim_69,39.7296982,-105.6169968,7.08e-05
o3_sim_70,52.591904,o3_sim_70,39.7296982,-105.7200012,4.08e-05
o3_sim_71,64.37944,o3_sim_71,39.8328018,-104.3799973,9.95e-05
o3_sim_72,66.08424,o3_sim_72,39.8328018,-104.4830017,6.09e-05
o3_sim_73,67.89424,o3_sim_73,39.8328018,-104.5859985,5.93e-05
o3_sim_74,68.0186,o3_sim_74,39.8328018,-104.6900024,8.14e-05
o3_sim_75,71.4077,o3_sim_75,39.8328018,-104.7929993,2.05e-05
o3_sim_76,71.925835,o3_sim_76,39.8328018,-104.8960037,2.7e-05
o3_sim_77,64.362015,o3_sim_77,39.8328018,-104.9990005,3.96e-05
o3_sim_78,65.02,o3_sim_78,39.8328018,-105.1019974,2.3e-05
o3_sim_79,66.16844,o3_sim_79,39.8328018,-105.2050018,3.52e-05
o3_sim_80,50.940132,o3_sim_80,39.8328018,-105.3079987,9.73e-05
o3_sim_81,48.808136,o3_sim_81,39.8328018,-105.4110031,4.15e-05
o3_sim_82,51.193756,o3_sim_82,39.8328018,-105.5139999,4.14e-05
o3_sim_83,48.696632,o3_sim_83,39.8328018,-105.6169968,1.34e-05
o3_sim_84,44.730713,o3_sim_84,39.8328018,-105.7200012,4.85e-05
o3_sim_85,64.10945,o3_sim_85,39.9359016,-104.3799973,2.2e-06
o3_sim_86,65.02553,o3_sim_86,39.9359016,-104.4830017,5.94e-05
o3_sim_87,68.35269,o3_sim_87,39.9359016,-104.5859985,4.4e-06
o3_sim_88,72.61563,o3_sim_88,39.9359016,-104.6900024,5.88e-05
o3_sim_89,61.443886,o3_sim_89,39.9359016,-104.7929993,6.6e-06
o3_sim_90,64.1716,o3_sim_90,39.9359016,-104.8960037,5.55e-05
o3_sim_91,66.6295,o3_sim_91,39.9359016,-104.9990005,3.3e-05
o3_sim_92,67.53392,o3_sim_92,39.9359016,-105.1019974,2.95e-05
o3_sim_93,65.745476,o3_sim_93,39.9359016,-105.2050018,4.37e-05
