,time,point,step,heightAboveGround,latitude,longitude,valid_time,metpy_crs,u10,v10,gribfile_projection,y,x,point_latitude,point_longitude,time_point
0,2021-09-01 00:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 00:00:00,Projection: lambert_conformal_conic,-1.4158545,3.7681446,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 00:00:00 0
1,2021-09-01 01:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 01:00:00,Projection: lambert_conformal_conic,-1.4059649,-0.079509735,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 01:00:00 0
2,2021-09-01 02:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 02:00:00,Projection: lambert_conformal_conic,-1.3264513,2.2584152,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 02:00:00 0
3,2021-09-01 03:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 03:00:00,Projection: lambert_conformal_conic,-0.70838165,0.8723259,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 03:00:00 0
4,2021-09-01 04:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 04:00:00,Projection: lambert_conformal_conic,-0.82505035,-0.015951157,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 04:00:00 0
5,2021-09-01 05:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 05:00:00,Projection: lambert_conformal_conic,0.41436958,-2.091711,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 05:00:00 0
6,2021-09-01 06:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 06:00:00,Projection: lambert_conformal_conic,2.5053406,1.3425694,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 06:00:00 0
7,2021-09-01 07:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 07:00:00,Projection: lambert_conformal_conic,1.5693083,2.1427746,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 07:00:00 0
8,2021-09-01 08:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 08:00:00,Projection: lambert_conformal_conic,1.0992031,2.2985687,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 08:00:00 0
9,2021-09-01 09:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2021-09-01 09:00:00,Projection: lambert_conformal_conic,1.5019197,2.3683453,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-09-01 09:00:00 0
