,time,point,step,heightAboveGround,latitude,longitude,valid_time,metpy_crs,u10,v10,gribfile_projection,y,x,point_latitude,point_longitude,time_point
0,2023-05-01 00:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 00:00:00,Projection: lambert_conformal_conic,2.5097084,-3.8465786,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 00:00:00 0
1,2023-05-01 01:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 01:00:00,Projection: lambert_conformal_conic,-2.1353378,-1.023695,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 01:00:00 0
2,2023-05-01 02:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 02:00:00,Projection: lambert_conformal_conic,-2.8920956,-0.4254818,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 02:00:00 0
3,2023-05-01 03:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 03:00:00,Projection: lambert_conformal_conic,-0.9812298,-0.5720062,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 03:00:00 0
4,2023-05-01 04:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 04:00:00,Projection: lambert_conformal_conic,-0.5711727,-1.0883827,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 04:00:00 0
5,2023-05-01 05:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 05:00:00,Projection: lambert_conformal_conic,1.573082,0.2879753,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 05:00:00 0
6,2023-05-01 06:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 06:00:00,Projection: lambert_conformal_conic,-0.05397415,-0.41140366,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 06:00:00 0
7,2023-05-01 07:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 07:00:00,Projection: lambert_conformal_conic,0.041355133,-0.4371853,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 07:00:00 0
8,2023-05-01 08:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 08:00:00,Projection: lambert_conformal_conic,0.83999634,0.65127563,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 08:00:00 0
9,2023-05-01 09:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 09:00:00,Projection: lambert_conformal_conic,0.05205536,2.4341984,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 09:00:00 0
10,2023-05-01 10:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 10:00:00,Projection: lambert_conformal_conic,0.087963104,2.5794544,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 10:00:00 0
11,2023-05-01 11:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 11:00:00,Projection: lambert_conformal_conic,-2.7030296,2.1307354,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 11:00:00 0
12,2023-05-01 12:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 12:00:00,Projection: lambert_conformal_conic,-1.5705185,1.2585487,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 12:00:00 0
13,2023-05-01 13:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 13:00:00,Projection: lambert_conformal_conic,-0.011209488,1.4400463,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 13:00:00 0
14,2023-05-01 14:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 14:00:00,Projection: lambert_conformal_conic,0.533638,0.29812622,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 14:00:00 0
15,2023-05-01 15:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 15:00:00,Projection: lambert_conformal_conic,0.44045258,0.4360981,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 15:00:00 0
16,2023-05-01 16:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 16:00:00,Projection: lambert_conformal_conic,-0.55900955,-1.201931,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 16:00:00 0
17,2023-05-01 17:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 17:00:00,Projection: lambert_conformal_conic,-3.5811176,-0.27981758,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 17:00:00 0
18,2023-05-01 18:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 18:00:00,Projection: lambert_conformal_conic,-3.8751812,-0.06014824,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 18:00:00 0
19,2023-05-01 19:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2023-05-01 19:00:00,Projection: lambert_conformal_conic,-3.256134,0.03138542,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2023-05-01 19:00:00 0
