,time,point,step,heightAboveGround,latitude,longitude,valid_time,metpy_crs,u10,v10,gribfile_projection,y,x,point_latitude,point_longitude,time_point
0,2022-06-01 00:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 00:00:00,Projection: lambert_conformal_conic,-0.6036968,-1.2713223,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 00:00:00 0
1,2022-06-01 01:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 01:00:00,Projection: lambert_conformal_conic,-0.27722168,-1.7248898,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 01:00:00 0
2,2022-06-01 02:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 02:00:00,Projection: lambert_conformal_conic,-0.3287773,-0.18042374,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 02:00:00 0
3,2022-06-01 03:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 03:00:00,Projection: lambert_conformal_conic,0.6476822,-0.42216682,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 03:00:00 0
4,2022-06-01 04:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 04:00:00,Projection: lambert_conformal_conic,0.04666519,-0.6485615,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 04:00:00 0
5,2022-06-01 05:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 05:00:00,Projection: lambert_conformal_conic,0.25961304,-0.0147686,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 05:00:00 0
6,2022-06-01 06:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 06:00:00,Projection: lambert_conformal_conic,0.3617134,0.9825897,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 06:00:00 0
7,2022-06-01 07:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 07:00:00,Projection: lambert_conformal_conic,-0.34583378,1.6764679,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 07:00:00 0
8,2022-06-01 08:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 08:00:00,Projection: lambert_conformal_conic,0.8310375,0.22802544,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 08:00:00 0
9,2022-06-01 09:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 09:00:00,Projection: lambert_conformal_conic,-0.9709673,0.9817772,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 09:00:00 0
10,2022-06-01 10:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 10:00:00,Projection: lambert_conformal_conic,-0.5685501,0.24587917,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 10:00:00 0
11,2022-06-01 11:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 11:00:00,Projection: lambert_conformal_conic,-1.3727312,1.8644943,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 11:00:00 0
12,2022-06-01 12:00:00,0,0 days,10.0,39.61702255786337,254.67598020035493,2022-06-01 12:00:00,Projection: lambert_conformal_conic,-1.2840681,0.1418171,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2022-06-01 12:00:00 0
